https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USD
1680616800000,2023-04-04 14:00:00,ZRX/USD,0.342,0.34369,0.33682,0.33682,3393.640325,1143.0459342665
1680613200000,2023-04-04 13:00:00,ZRX/USD,0.34253,0.34588,0.33813,0.342,716.896134,245.178477828
1680609600000,2023-04-04 12:00:00,ZRX/USD,0.34293,0.34924,0.34184,0.34253,1491.366089,510.83762646517005
1680606000000,2023-04-04 11:00:00,ZRX/USD,0.34601,0.35528,0.33927,0.34293,387.242865,132.79719569445
1680602400000,2023-04-04 10:00:00,ZRX/USD,0.3411,0.36012,0.33818,0.34601,76839.388218,26587.196717310177
1680598800000,2023-04-04 09:00:00,ZRX/USD,0.33013,0.34156,0.33013,0.3411,18641.787817,6358.7138243787
1680595200000,2023-04-04 08:00:00,ZRX/USD,0.33733,0.33848,0.32803,0.33013,7416.045642,2448.2591477934598
1680591600000,2023-04-04 07:00:00,ZRX/USD,0.31434,0.33733,0.31434,0.33733,4746.725929,1601.2130576295701
1680588000000,2023-04-04 06:00:00,ZRX/USD,0.32057,0.32425,0.30765,0.31434,10276.146845,3230.2039992573
1680584400000,2023-04-04 05:00:00,ZRX/USD,0.32283,0.33264,0.31454,0.32057,84002.959329,26928.828672097534
1680580800000,2023-04-04 04:00:00,ZRX/USD,0.27908,0.32528,0.27908,0.32283,7233.980753,2335.34600649099
1680577200000,2023-04-04 03:00:00,ZRX/USD,0.27863,0.2796,0.27769,0.27908,1111.529033,310.20552252964
1680573600000,2023-04-04 02:00:00,ZRX/USD,0.27871,0.28134,0.27804,0.27863,102.462109,28.54901743067
1680570000000,2023-04-04 01:00:00,ZRX/USD,0.28182,0.28451,0.27825,0.27871,232.192004,64.71423343484
1680566400000,2023-04-04 00:00:00,ZRX/USD,0.29249,0.29249,0.2789,0.28182,9740.25762,2744.9994024684
1680562800000,2023-04-03 23:00:00,ZRX/USD,0.28904,0.29249,0.28904,0.29249,7272.580577,2127.15709296673
1680559200000,2023-04-03 22:00:00,ZRX/USD,0.28967,0.28996,0.28681,0.28904,4845.957971,1400.67569193784
1680555600000,2023-04-03 21:00:00,ZRX/USD,0.28527,0.29121,0.28166,0.28967,617.153864,178.77095978487998
1680552000000,2023-04-03 20:00:00,ZRX/USD,0.29194,0.29194,0.28265,0.28527,220.402096,62.874105925920006
1680548400000,2023-04-03 19:00:00,ZRX/USD,0.29119,0.29585,0.29082,0.29194,769.319537,224.59514563177999
1680544800000,2023-04-03 18:00:00,ZRX/USD,0.2872,0.29416,0.28212,0.29119,2780.385548,809.6204677221201
1680541200000,2023-04-03 17:00:00,ZRX/USD,0.29241,0.29927,0.2872,0.2872,3125.803494,897.7307634768
1680537600000,2023-04-03 16:00:00,ZRX/USD,0.28256,0.29645,0.28249,0.29241,9816.112257,2870.3293850693703
1680534000000,2023-04-03 15:00:00,ZRX/USD,0.27882,0.28256,0.27772,0.28256,365.137689,103.17330540384
1680530400000,2023-04-03 14:00:00,ZRX/USD,0.27922,0.28224,0.27882,0.27882,8530.009683,2378.3372998140603
1680526800000,2023-04-03 13:00:00,ZRX/USD,0.27899,0.28318,0.27846,0.27922,6223.584416,1737.74924063552
1680523200000,2023-04-03 12:00:00,ZRX/USD,0.28018,0.28029,0.27611,0.27899,1380.693422,385.19965780378004
1680519600000,2023-04-03 11:00:00,ZRX/USD,0.27886,0.28019,0.27741,0.28018,56.420568,15.80791474224
1680516000000,2023-04-03 10:00:00,ZRX/USD,0.28245,0.28245,0.27767,0.27886,45.967175,12.818406420499999
1680512400000,2023-04-03 09:00:00,ZRX/USD,0.27348,0.28245,0.27296,0.28245,89.836522,25.3743256389
1680508800000,2023-04-03 08:00:00,ZRX/USD,0.27013,0.27511,0.27013,0.27348,7363.247515,2013.7009304022
1680505200000,2023-04-03 07:00:00,ZRX/USD,0.272,0.27295,0.26937,0.27013,1640.583986,443.17095213818
1680501600000,2023-04-03 06:00:00,ZRX/USD,0.26945,0.272,0.2681,0.272,12.144897,3.3034119840000002
1680498000000,2023-04-03 05:00:00,ZRX/USD,0.26932,0.27007,0.26892,0.26945,425.293095,114.59522444775001
1680494400000,2023-04-03 04:00:00,ZRX/USD,0.27142,0.27202,0.26916,0.26932,418.314677,112.66050880964
1680490800000,2023-04-03 03:00:00,ZRX/USD,0.27344,0.27344,0.27135,0.27142,686.514268,186.33370262056
1680487200000,2023-04-03 02:00:00,ZRX/USD,0.27517,0.27585,0.27344,0.27344,6537.712338,1787.6720617027202
1680483600000,2023-04-03 01:00:00,ZRX/USD,0.28119,0.282,0.27459,0.27517,1011.59394,278.36030446980004
1680480000000,2023-04-03 00:00:00,ZRX/USD,0.28552,0.29246,0.28118,0.28119,2548.314672,716.56060261968
1680476400000,2023-04-02 23:00:00,ZRX/USD,0.28821,0.28831,0.28552,0.28552,197.887706,56.50089781712
1680472800000,2023-04-02 22:00:00,ZRX/USD,0.28596,0.28821,0.28509,0.28821,1733.981995,499.7509507789501
1680469200000,2023-04-02 21:00:00,ZRX/USD,0.28886,0.28931,0.28596,0.28596,28.732332,8.21629765872
1680465600000,2023-04-02 20:00:00,ZRX/USD,0.28868,0.28925,0.28754,0.28886,1834.316661,529.86071069646
1680462000000,2023-04-02 19:00:00,ZRX/USD,0.28971,0.29007,0.28731,0.28868,924.966294,267.01926975192
1680458400000,2023-04-02 18:00:00,ZRX/USD,0.28925,0.29138,0.28873,0.28971,375.165001,108.68905243971001
1680454800000,2023-04-02 17:00:00,ZRX/USD,0.29133,0.29167,0.28731,0.28925,20.473392,5.9219286360000005
1680451200000,2023-04-02 16:00:00,ZRX/USD,0.28937,0.29319,0.28937,0.29133,3859.358174,1124.3468168314198
1680447600000,2023-04-02 15:00:00,ZRX/USD,0.29851,0.29869,0.28937,0.28937,926.560454,268.11879857398003
1680444000000,2023-04-02 14:00:00,ZRX/USD,0.2997,0.30179,0.29851,0.29851,316.032827,94.33895918777
1680440400000,2023-04-02 13:00:00,ZRX/USD,0.30583,0.31263,0.29958,0.2997,471.456847,141.2956170459
1680436800000,2023-04-02 12:00:00,ZRX/USD,0.30955,0.31699,0.30211,0.30583,19.732539,6.0348024023699995
1680433200000,2023-04-02 11:00:00,ZRX/USD,0.30749,0.32098,0.30299,0.30955,251.795012,77.9431459646
1680429600000,2023-04-02 10:00:00,ZRX/USD,0.312,0.32097,0.303,0.30749,24.325312,7.47979018688
1680426000000,2023-04-02 09:00:00,ZRX/USD,0.30855,0.312,0.30299,0.312,45.862347,14.309052264
1680422400000,2023-04-02 08:00:00,ZRX/USD,0.30559,0.31511,0.30299,0.30855,2759.889861,851.56401661155
1680418800000,2023-04-02 07:00:00,ZRX/USD,0.30566,0.30598,0.30406,0.30559,1770.69565,541.1068836835
1680415200000,2023-04-02 06:00:00,ZRX/USD,0.3072,0.30835,0.303,0.30566,4220.887162,1290.1563699369199
1680411600000,2023-04-02 05:00:00,ZRX/USD,0.31224,0.31224,0.30653,0.3072,3601.487745,1106.377035264
1680408000000,2023-04-02 04:00:00,ZRX/USD,0.31251,0.31678,0.31224,0.31224,329.826323,102.98497109352
1680404400000,2023-04-02 03:00:00,ZRX/USD,0.31675,0.31675,0.31225,0.31251,29.771223,9.30380489973
1680400800000,2023-04-02 02:00:00,ZRX/USD,0.31728,0.31739,0.31404,0.31675,236.229824,74.825796752
1680397200000,2023-04-02 01:00:00,ZRX/USD,0.31201,0.31923,0.31201,0.31728,74.055706,23.49639439968
1680393600000,2023-04-02 00:00:00,ZRX/USD,0.31167,0.33959,0.30986,0.31201,2797.971089,872.9949594788901
1680390000000,2023-04-01 23:00:00,ZRX/USD,0.3094,0.31525,0.30718,0.31167,2037.962983,635.17192291161
1680386400000,2023-04-01 22:00:00,ZRX/USD,0.30787,0.30999,0.30463,0.3094,113.01504,34.966853376
1680382800000,2023-04-01 21:00:00,ZRX/USD,0.30927,0.30997,0.30764,0.30787,180.935509,55.70461515582999
1680379200000,2023-04-01 20:00:00,ZRX/USD,0.31078,0.31217,0.30927,0.30927,2433.789778,752.69816464206
1680375600000,2023-04-01 19:00:00,ZRX/USD,0.31164,0.31186,0.31001,0.31078,4700.168435,1460.7183462292999
1680372000000,2023-04-01 18:00:00,ZRX/USD,0.31312,0.31401,0.31164,0.31164,151.401791,47.18285414723999
1680368400000,2023-04-01 17:00:00,ZRX/USD,0.3143,0.31495,0.31286,0.31312,164.132855,51.3932795576
1680364800000,2023-04-01 16:00:00,ZRX/USD,0.31453,0.31728,0.31135,0.3143,5116.799204,1608.2099898172
1680361200000,2023-04-01 15:00:00,ZRX/USD,0.31396,0.31786,0.31384,0.31453,3596.006748,1131.05200244844
1680357600000,2023-04-01 14:00:00,ZRX/USD,0.32083,0.32165,0.31396,0.31396,2524.563747,792.6120340081201
1680354000000,2023-04-01 13:00:00,ZRX/USD,0.32153,0.32322,0.31884,0.32083,2740.043976,879.08830882008
1680350400000,2023-04-01 12:00:00,ZRX/USD,0.3263,0.3263,0.31988,0.32153,295.530555,95.02193934914999
1680346800000,2023-04-01 11:00:00,ZRX/USD,0.33069,0.34409,0.32495,0.3263,295.570812,96.44475595559999
1680343200000,2023-04-01 10:00:00,ZRX/USD,0.33349,0.33397,0.32472,0.33069,6813.052823,2253.00843803787
1680339600000,2023-04-01 09:00:00,ZRX/USD,0.34755,0.36538,0.33349,0.33349,8170.64555,2724.8285844695
1680336000000,2023-04-01 08:00:00,ZRX/USD,0.34731,0.36271,0.34221,0.34755,3748.145276,1302.6678906738002
1680332400000,2023-04-01 07:00:00,ZRX/USD,0.34763,0.35693,0.33765,0.34731,858.036905,298.00479747555005
1680328800000,2023-04-01 06:00:00,ZRX/USD,0.34889,0.35691,0.34018,0.34763,584.667341,203.24790775182998
1680325200000,2023-04-01 05:00:00,ZRX/USD,0.35093,0.36523,0.34359,0.34889,35472.218145,12375.902188609049
1680321600000,2023-04-01 04:00:00,ZRX/USD,0.35238,0.3592,0.34358,0.35093,106148.892492,37250.83084221756
1680318000000,2023-04-01 03:00:00,ZRX/USD,0.36572,0.37,0.35238,0.35238,7850.394757,2766.32210447166
1680314400000,2023-04-01 02:00:00,ZRX/USD,0.36162,0.36978,0.343,0.36572,42495.423968,15541.42645357696
1680310800000,2023-04-01 01:00:00,ZRX/USD,0.3461,0.36162,0.33982,0.36162,122248.447329,44207.483523112984
1680307200000,2023-04-01 00:00:00,ZRX/USD,0.29618,0.35928,0.29018,0.3461,162876.95638,56371.714603118
1680303600000,2023-03-31 23:00:00,ZRX/USD,0.30074,0.30725,0.29173,0.29618,9505.665438,2815.38798942684
1680300000000,2023-03-31 22:00:00,ZRX/USD,0.27946,0.3125,0.2769,0.30074,83665.565104,25161.582049376957
1680296400000,2023-03-31 21:00:00,ZRX/USD,0.26427,0.28609,0.26427,0.27946,2447.422831,683.9567843512599
1680292800000,2023-03-31 20:00:00,ZRX/USD,0.26287,0.26597,0.26287,0.26427,258.869211,68.41136639097
1680289200000,2023-03-31 19:00:00,ZRX/USD,0.26261,0.26287,0.26062,0.26287,66.263298,17.41863314526
1680285600000,2023-03-31 18:00:00,ZRX/USD,0.26053,0.26261,0.25945,0.26261,369.75605,97.10163629050001
1680282000000,2023-03-31 17:00:00,ZRX/USD,0.26217,0.26309,0.25964,0.26053,718.535961,187.20017391933
1680278400000,2023-03-31 16:00:00,ZRX/USD,0.25974,0.2686,0.25974,0.26217,2626.181933,688.50611737461
1680274800000,2023-03-31 15:00:00,ZRX/USD,0.25824,0.26468,0.25716,0.25974,3575.212616,928.62572487984
1680271200000,2023-03-31 14:00:00,ZRX/USD,0.25423,0.26737,0.25423,0.25824,4846.021627,1251.43662495648
1680267600000,2023-03-31 13:00:00,ZRX/USD,0.2435,0.25681,0.24334,0.25423,2181.460769,554.59277130287
1680264000000,2023-03-31 12:00:00,ZRX/USD,0.2401,0.24531,0.23976,0.2435,3921.32299,954.8421480650001
1680260400000,2023-03-31 11:00:00,ZRX/USD,0.23967,0.2451,0.23904,0.2401,105.498772,25.3302551572
1680256800000,2023-03-31 10:00:00,ZRX/USD,0.23712,0.24437,0.23658,0.23967,5648.42707,1353.7585158668999
1680253200000,2023-03-31 09:00:00,ZRX/USD,0.23325,0.23868,0.23325,0.23712,2549.701908,604.58531642496
1680249600000,2023-03-31 08:00:00,ZRX/USD,0.2338,0.2343,0.23181,0.23325,116.459742,27.164234821500003
1680246000000,2023-03-31 07:00:00,ZRX/USD,0.23458,0.23552,0.23205,0.2338,1117.924292,261.37069946959997
1680242400000,2023-03-31 06:00:00,ZRX/USD,0.23419,0.23504,0.23403,0.23458,5.931995,1.3915273871
1680238800000,2023-03-31 05:00:00,ZRX/USD,0.23476,0.23607,0.23388,0.23419,1256.779656,294.32522763864
1680235200000,2023-03-31 04:00:00,ZRX/USD,0.23389,0.23476,0.2332,0.23476,15.812924,3.71224203824
1680231600000,2023-03-31 03:00:00,ZRX/USD,0.23343,0.23391,0.23294,0.23389,43.986469,10.28799523441
1680228000000,2023-03-31 02:00:00,ZRX/USD,0.23239,0.23343,0.23188,0.23343,10.362365,2.41888686195
1680224400000,2023-03-31 01:00:00,ZRX/USD,0.23015,0.23246,0.22813,0.23239,18.396385,4.2751359101499995
1680220800000,2023-03-31 00:00:00,ZRX/USD,0.23015,0.23015,0.23015,0.23015,0.0,0.0
1680217200000,2023-03-30 23:00:00,ZRX/USD,0.23015,0.23015,0.23015,0.23015,0.0,0.0
1680213600000,2023-03-30 22:00:00,ZRX/USD,0.22813,0.23539,0.22813,0.23015,239.759321,55.18060772815
1680210000000,2023-03-30 21:00:00,ZRX/USD,0.23205,0.23749,0.22808,0.22813,163.728626,37.351411449379995
1680206400000,2023-03-30 20:00:00,ZRX/USD,0.23065,0.23224,0.23065,0.23205,12.537587,2.9093470633500003
1680202800000,2023-03-30 19:00:00,ZRX/USD,0.23017,0.23135,0.23017,0.23065,742.013148,171.1453325862
1680199200000,2023-03-30 18:00:00,ZRX/USD,0.22961,0.23046,0.22916,0.23017,67.441674,15.523050104580003
1680195600000,2023-03-30 17:00:00,ZRX/USD,0.2305,0.23117,0.2283,0.22961,443.647655,101.86593806455
1680192000000,2023-03-30 16:00:00,ZRX/USD,0.2316,0.2317,0.22909,0.2305,2446.739536,563.973463048
1680188400000,2023-03-30 15:00:00,ZRX/USD,0.23286,0.2334,0.2308,0.2316,624.637225,144.66598130999998
1680184800000,2023-03-30 14:00:00,ZRX/USD,0.23293,0.23319,0.23178,0.23286,3903.58798,908.9894970228
1680181200000,2023-03-30 13:00:00,ZRX/USD,0.2331,0.23467,0.23289,0.23293,302.294307,70.41341292951
1680177600000,2023-03-30 12:00:00,ZRX/USD,0.23286,0.23319,0.23147,0.2331,4.655937,1.0852989147
1680174000000,2023-03-30 11:00:00,ZRX/USD,0.23124,0.23312,0.23124,0.23286,771.667391,179.69046866826
1680170400000,2023-03-30 10:00:00,ZRX/USD,0.23152,0.23152,0.23092,0.23124,7.516044,1.73801001456
1680166800000,2023-03-30 09:00:00,ZRX/USD,0.22984,0.23152,0.22898,0.23152,88.024969,20.37954082288
1680163200000,2023-03-30 08:00:00,ZRX/USD,0.23205,0.23205,0.22971,0.22984,211.434953,48.59620959752
1680159600000,2023-03-30 07:00:00,ZRX/USD,0.23338,0.23342,0.23205,0.23205,43.621144,10.1222864652
1680156000000,2023-03-30 06:00:00,ZRX/USD,0.23639,0.23639,0.23338,0.23338,115.583654,26.97491317052
1680152400000,2023-03-30 05:00:00,ZRX/USD,0.23712,0.2374,0.236,0.23639,11.485749,2.71511620611
1680148800000,2023-03-30 04:00:00,ZRX/USD,0.23703,0.23832,0.23696,0.23712,13.966482,3.31173221184
1680145200000,2023-03-30 03:00:00,ZRX/USD,0.23934,0.23934,0.23523,0.23703,102.075476,24.194950076279998
1680141600000,2023-03-30 02:00:00,ZRX/USD,0.23765,0.24071,0.23206,0.23934,160.533462,38.42207879508
1680138000000,2023-03-30 01:00:00,ZRX/USD,0.23625,0.23765,0.23625,0.23765,324.477121,77.11198780565
1680134400000,2023-03-30 00:00:00,ZRX/USD,0.23724,0.23886,0.23554,0.23625,1465.372542,346.1942630475
1680130800000,2023-03-29 23:00:00,ZRX/USD,0.23505,0.23735,0.23505,0.23724,46.499667,11.031580999080001
1680127200000,2023-03-29 22:00:00,ZRX/USD,0.23532,0.23544,0.23301,0.23505,114.2699,26.859139995000003
1680123600000,2023-03-29 21:00:00,ZRX/USD,0.23593,0.24131,0.23339,0.23532,1505.141521,354.18990272172
1680120000000,2023-03-29 20:00:00,ZRX/USD,0.2366,0.23713,0.2359,0.23593,391.969212,92.47729618716001
1680116400000,2023-03-29 19:00:00,ZRX/USD,0.23615,0.2366,0.2359,0.2366,10.703243,2.5323872938000003
1680112800000,2023-03-29 18:00:00,ZRX/USD,0.23598,0.23621,0.2357,0.23615,31.93653,7.5418115595
1680109200000,2023-03-29 17:00:00,ZRX/USD,0.23458,0.23598,0.23335,0.23598,13.831676,3.26399890248
1680105600000,2023-03-29 16:00:00,ZRX/USD,0.23648,0.23648,0.23458,0.23458,3646.170961,855.31878403138
1680102000000,2023-03-29 15:00:00,ZRX/USD,0.2352,0.24131,0.2313,0.23648,10877.034636,2572.20115072128
1680098400000,2023-03-29 14:00:00,ZRX/USD,0.23813,0.23904,0.23494,0.2352,3375.770576,793.9812394751999
1680094800000,2023-03-29 13:00:00,ZRX/USD,0.2376,0.23932,0.23634,0.23813,138.800009,33.05244614317
1680091200000,2023-03-29 12:00:00,ZRX/USD,0.23758,0.24032,0.2359,0.2376,2154.337639,511.8706230264
1680087600000,2023-03-29 11:00:00,ZRX/USD,0.23029,0.23758,0.23029,0.23758,521.205415,123.82798249570001
1680084000000,2023-03-29 10:00:00,ZRX/USD,0.22976,0.23099,0.22883,0.23029,195.03448,44.9144903992
1680080400000,2023-03-29 09:00:00,ZRX/USD,0.22984,0.23254,0.22972,0.22976,183.937746,42.26153652096
1680076800000,2023-03-29 08:00:00,ZRX/USD,0.22746,0.23004,0.22746,0.22984,367.167395,84.3897540668
1680073200000,2023-03-29 07:00:00,ZRX/USD,0.22722,0.22792,0.22719,0.22746,7.010195,1.5945389547
1680069600000,2023-03-29 06:00:00,ZRX/USD,0.22508,0.22763,0.22508,0.22722,5.947609,1.35141571698
1680066000000,2023-03-29 05:00:00,ZRX/USD,0.22484,0.22596,0.22481,0.22508,41.614963,9.366695872040001
1680062400000,2023-03-29 04:00:00,ZRX/USD,0.22262,0.22524,0.22262,0.22484,92.908912,20.889639774080003
1680058800000,2023-03-29 03:00:00,ZRX/USD,0.22295,0.22295,0.22231,0.22262,5.206525,1.1590765955
1680055200000,2023-03-29 02:00:00,ZRX/USD,0.22209,0.2232,0.22209,0.22295,21.363622,4.7630195249
1680051600000,2023-03-29 01:00:00,ZRX/USD,0.22038,0.22242,0.22038,0.22209,11.379493,2.52727160037
1680048000000,2023-03-29 00:00:00,ZRX/USD,0.22058,0.2211,0.2197,0.22038,28.712299,6.32761645362
1680044400000,2023-03-28 23:00:00,ZRX/USD,0.21954,0.221,0.21954,0.22058,5.590564,1.2331666071199998
1680040800000,2023-03-28 22:00:00,ZRX/USD,0.21965,0.22037,0.21902,0.21954,15.636677,3.43287606858
1680037200000,2023-03-28 21:00:00,ZRX/USD,0.22133,0.22349,0.2193,0.21965,102.830212,22.586656065800003
1680033600000,2023-03-28 20:00:00,ZRX/USD,0.22254,0.22259,0.22087,0.22133,15.209895,3.3664060603499997
1680030000000,2023-03-28 19:00:00,ZRX/USD,0.22011,0.22263,0.22011,0.22254,68.998261,15.35487300294
1680026400000,2023-03-28 18:00:00,ZRX/USD,0.21735,0.22027,0.21714,0.22011,2822.594083,621.28118360913
1680022800000,2023-03-28 17:00:00,ZRX/USD,0.21731,0.2178,0.21648,0.21735,4882.383265,1061.18600264775
1680019200000,2023-03-28 16:00:00,ZRX/USD,0.21859,0.22027,0.21714,0.21731,3480.805501,756.4138434223099
1680015600000,2023-03-28 15:00:00,ZRX/USD,0.21795,0.21978,0.21795,0.21859,7566.217871,1653.89956442189
1680012000000,2023-03-28 14:00:00,ZRX/USD,0.2173,0.21849,0.21727,0.21795,27.219574,5.9325061533
1680008400000,2023-03-28 13:00:00,ZRX/USD,0.21732,0.2178,0.21622,0.2173,362.587133,78.7901840009
1680004800000,2023-03-28 12:00:00,ZRX/USD,0.21759,0.2179,0.21585,0.21732,11.153488,2.42387601216
1680001200000,2023-03-28 11:00:00,ZRX/USD,0.21568,0.21813,0.21568,0.21759,12.699325,2.76324612675
1679997600000,2023-03-28 10:00:00,ZRX/USD,0.21649,0.21696,0.21568,0.21568,13.26422,2.8608269696
1679994000000,2023-03-28 09:00:00,ZRX/USD,0.21723,0.21739,0.21628,0.21649,90.494876,19.59123570524
1679990400000,2023-03-28 08:00:00,ZRX/USD,0.21664,0.21735,0.21644,0.21723,5.004973,1.08723028479
1679986800000,2023-03-28 07:00:00,ZRX/USD,0.21747,0.21756,0.21662,0.21664,14.126875,3.0604462
1679983200000,2023-03-28 06:00:00,ZRX/USD,0.21714,0.21846,0.21714,0.21747,51.02064,11.095458580799999
1679979600000,2023-03-28 05:00:00,ZRX/USD,0.2162,0.21747,0.21581,0.21714,9.876124,2.14450156536
1679976000000,2023-03-28 04:00:00,ZRX/USD,0.21472,0.21632,0.21467,0.2162,22.63554,4.893803748
1679972400000,2023-03-28 03:00:00,ZRX/USD,0.21353,0.21472,0.21353,0.21472,11.642001,2.49977045472
1679968800000,2023-03-28 02:00:00,ZRX/USD,0.2144,0.21508,0.21288,0.21353,4826.03264,1030.5027496192001
1679965200000,2023-03-28 01:00:00,ZRX/USD,0.21391,0.21676,0.2131,0.2144,13.808539,2.9605507616
1679961600000,2023-03-28 00:00:00,ZRX/USD,0.21596,0.216,0.21391,0.21391,95.036142,20.329181135219997
1679958000000,2023-03-27 23:00:00,ZRX/USD,0.21525,0.21621,0.21525,0.21596,4.203867,0.90786711732
1679954400000,2023-03-27 22:00:00,ZRX/USD,0.21554,0.21554,0.21456,0.21525,934.182668,201.082819287
1679950800000,2023-03-27 21:00:00,ZRX/USD,0.2144,0.2182,0.2144,0.21554,77.656799,16.73814645646
1679947200000,2023-03-27 20:00:00,ZRX/USD,0.21408,0.21499,0.21408,0.2144,357.330447,76.6116478368
1679943600000,2023-03-27 19:00:00,ZRX/USD,0.21456,0.21545,0.21376,0.21408,249.13894,53.335664275199996
1679940000000,2023-03-27 18:00:00,ZRX/USD,0.2144,0.21511,0.2144,0.21456,8.169688,1.7528882572800002
1679936400000,2023-03-27 17:00:00,ZRX/USD,0.21344,0.21493,0.21344,0.2144,37.455937,8.0305528928
1679932800000,2023-03-27 16:00:00,ZRX/USD,0.21543,0.21663,0.21319,0.21344,129.978119,27.742529719359997
1679929200000,2023-03-27 15:00:00,ZRX/USD,0.21729,0.21729,0.21204,0.21543,9093.89875,1959.0986077125
1679925600000,2023-03-27 14:00:00,ZRX/USD,0.22165,0.22223,0.21729,0.21729,215.817223,46.89492438567
1679922000000,2023-03-27 13:00:00,ZRX/USD,0.22147,0.22254,0.22147,0.22165,1242.55753,275.4128765245
1679918400000,2023-03-27 12:00:00,ZRX/USD,0.22319,0.22339,0.22147,0.22147,51.072683,11.31106710401
1679914800000,2023-03-27 11:00:00,ZRX/USD,0.22204,0.22342,0.22204,0.22319,5.935951,1.32484490369
1679911200000,2023-03-27 10:00:00,ZRX/USD,0.22148,0.22268,0.22148,0.22204,5.930616,1.31683397664
1679907600000,2023-03-27 09:00:00,ZRX/USD,0.22201,0.22268,0.22142,0.22148,8.23063,1.8229199324
1679904000000,2023-03-27 08:00:00,ZRX/USD,0.22203,0.22409,0.22094,0.22201,239.025643,53.066083002430005
1679900400000,2023-03-27 07:00:00,ZRX/USD,0.22313,0.22393,0.22203,0.22203,16.640746,3.6947448343800002
1679896800000,2023-03-27 06:00:00,ZRX/USD,0.22468,0.22468,0.22227,0.22313,8.902084,1.98632200292
1679893200000,2023-03-27 05:00:00,ZRX/USD,0.22498,0.22498,0.22413,0.22468,6.161861,1.38444692948
1679889600000,2023-03-27 04:00:00,ZRX/USD,0.22535,0.22536,0.22498,0.22498,11.403919,2.56565369662
1679886000000,2023-03-27 03:00:00,ZRX/USD,0.22483,0.22557,0.2247,0.22535,5.380683,1.21253691405
1679882400000,2023-03-27 02:00:00,ZRX/USD,0.22585,0.22615,0.22483,0.22483,6.483823,1.4577579250900001
1679878800000,2023-03-27 01:00:00,ZRX/USD,0.22839,0.22839,0.22508,0.22585,190.710256,43.0719113176
1679875200000,2023-03-27 00:00:00,ZRX/USD,0.22955,0.22984,0.22808,0.22839,13.914519,3.17793699441
1679871600000,2023-03-26 23:00:00,ZRX/USD,0.23,0.23033,0.22955,0.22955,61.969578,14.2251166299
1679868000000,2023-03-26 22:00:00,ZRX/USD,0.2284,0.23021,0.2284,0.23,4.557029,1.04811667
1679864400000,2023-03-26 21:00:00,ZRX/USD,0.22787,0.22875,0.22787,0.2284,4.777876,1.0912668784
1679860800000,2023-03-26 20:00:00,ZRX/USD,0.2295,0.23027,0.2278,0.22787,6.848521,1.5605724802699998
1679857200000,2023-03-26 19:00:00,ZRX/USD,0.22941,0.23003,0.22898,0.2295,7.43972,1.70741574
1679853600000,2023-03-26 18:00:00,ZRX/USD,0.22872,0.22943,0.22848,0.22941,378.423868,86.81421955788001
1679850000000,2023-03-26 17:00:00,ZRX/USD,0.22752,0.22943,0.22565,0.22872,3.651804,0.83524061088
1679846400000,2023-03-26 16:00:00,ZRX/USD,0.22854,0.22865,0.22746,0.22752,503.45211,114.5454240672
1679842800000,2023-03-26 15:00:00,ZRX/USD,0.22787,0.22916,0.22748,0.22854,47.453121,10.84493627334
1679839200000,2023-03-26 14:00:00,ZRX/USD,0.23145,0.2317,0.22787,0.22787,28.740289,6.54904965443
1679835600000,2023-03-26 13:00:00,ZRX/USD,0.22997,0.23376,0.22743,0.23145,51.868863,12.00504834135
1679832000000,2023-03-26 12:00:00,ZRX/USD,0.22989,0.23376,0.22709,0.22997,19.496057,4.48350822829
1679828400000,2023-03-26 11:00:00,ZRX/USD,0.22873,0.23376,0.2274,0.22989,16.365965,3.76237169385
1679824800000,2023-03-26 10:00:00,ZRX/USD,0.22867,0.23099,0.22422,0.22873,27.290962,6.24226173826
1679821200000,2023-03-26 09:00:00,ZRX/USD,0.22809,0.23279,0.2254,0.22867,455.552527,104.17119634909001
1679817600000,2023-03-26 08:00:00,ZRX/USD,0.22625,0.22823,0.2259,0.22809,11.327876,2.5837752368399998
1679814000000,2023-03-26 07:00:00,ZRX/USD,0.22708,0.22712,0.22625,0.22625,8.153515,1.8447327687500001
1679810400000,2023-03-26 06:00:00,ZRX/USD,0.22739,0.22753,0.22661,0.22708,9.711342,2.20525154136
1679806800000,2023-03-26 05:00:00,ZRX/USD,0.22708,0.22739,0.22595,0.22739,3.703554,0.84215114406
1679803200000,2023-03-26 04:00:00,ZRX/USD,0.22692,0.22715,0.22663,0.22708,8.546179,1.9406663273200002
1679799600000,2023-03-26 03:00:00,ZRX/USD,0.22753,0.22753,0.22623,0.22692,5.360462,1.21639603704
1679796000000,2023-03-26 02:00:00,ZRX/USD,0.22739,0.22801,0.22688,0.22753,9.436734,2.14714008702
1679792400000,2023-03-26 01:00:00,ZRX/USD,0.22651,0.22739,0.2261,0.22739,18.693212,4.25064947668
1679788800000,2023-03-26 00:00:00,ZRX/USD,0.22529,0.22695,0.22406,0.22651,7.042586,1.59521615486
1679785200000,2023-03-25 23:00:00,ZRX/USD,0.22402,0.22529,0.2238,0.22529,7.481828,1.68558103012
1679781600000,2023-03-25 22:00:00,ZRX/USD,0.223,0.22518,0.223,0.22402,14.977874,3.35534333348
