https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1679158800000,2023-03-18 17:00:00,DAI/USD,0.99951,0.99951,0.99901,0.99901,0.42731,0.4268869631
1679155200000,2023-03-18 16:00:00,DAI/USD,0.99843,0.99951,0.99823,0.99951,247.223426,247.10228652126
1679151600000,2023-03-18 15:00:00,DAI/USD,0.99951,0.99951,0.99843,0.99843,2.042357,2.0391504995100003
1679148000000,2023-03-18 14:00:00,DAI/USD,0.99951,0.99951,0.99823,0.99951,96.838116,96.79066532316
1679144400000,2023-03-18 13:00:00,DAI/USD,0.99925,0.99951,0.99917,0.99951,65.4626,65.430523326
1679140800000,2023-03-18 12:00:00,DAI/USD,0.99925,0.99925,0.99925,0.99925,0.0,0.0
1679137200000,2023-03-18 11:00:00,DAI/USD,0.99823,0.99925,0.99823,0.99925,1.720622,1.7193315335000001
1679133600000,2023-03-18 10:00:00,DAI/USD,0.99823,0.99929,0.99823,0.99823,7019.230893,7006.8068543193895
1679130000000,2023-03-18 09:00:00,DAI/USD,0.99823,0.99823,0.99823,0.99823,0.120907,0.12069299460999999
1679126400000,2023-03-18 08:00:00,DAI/USD,0.99823,0.9988,0.99823,0.99823,117.03817,116.8310124391
1679122800000,2023-03-18 07:00:00,DAI/USD,0.9999,1.00022,0.99823,0.99823,22627.103153,22587.05318041919
1679119200000,2023-03-18 06:00:00,DAI/USD,0.99822,0.9999,0.99822,0.9999,10213.267511,10212.2461842489
1679115600000,2023-03-18 05:00:00,DAI/USD,0.9999,0.9999,0.99822,0.99822,300.420805,299.8860559671
1679112000000,2023-03-18 04:00:00,DAI/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1679108400000,2023-03-18 03:00:00,DAI/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1679104800000,2023-03-18 02:00:00,DAI/USD,0.99901,0.9999,0.99901,0.9999,150.731681,150.7166078319
1679101200000,2023-03-18 01:00:00,DAI/USD,0.99951,0.99951,0.99901,0.99901,42.451976,42.40994854376
1679097600000,2023-03-18 00:00:00,DAI/USD,0.99951,0.99951,0.99951,0.99951,0.0,0.0
1679094000000,2023-03-17 23:00:00,DAI/USD,0.9999,0.9999,0.99901,0.99951,178.495981,178.40851796931
1679090400000,2023-03-17 22:00:00,DAI/USD,0.99916,0.9999,0.99916,0.9999,33354.873516,33351.5380286484
1679086800000,2023-03-17 21:00:00,DAI/USD,0.9987,0.99916,0.9987,0.99916,244.834523,244.62886200068002
1679083200000,2023-03-17 20:00:00,DAI/USD,0.999,0.999,0.99861,0.9987,1041.730264,1040.3760146568002
1679079600000,2023-03-17 19:00:00,DAI/USD,0.99862,0.999,0.99861,0.999,142568.462194,142425.893731806
1679076000000,2023-03-17 18:00:00,DAI/USD,0.99763,0.99862,0.99737,0.99862,224.360895,224.05127696489998
1679072400000,2023-03-17 17:00:00,DAI/USD,0.99951,0.99951,0.99723,0.99763,1304.38318,1301.2917918634
1679068800000,2023-03-17 16:00:00,DAI/USD,0.99822,0.99951,0.99822,0.99951,123.467375,123.40687598625
1679065200000,2023-03-17 15:00:00,DAI/USD,0.99859,0.99951,0.99822,0.99822,2.145795,2.1419754849
1679061600000,2023-03-17 14:00:00,DAI/USD,0.99755,0.99947,0.99755,0.99859,2003.17548,2000.3510025732
1679058000000,2023-03-17 13:00:00,DAI/USD,0.99899,0.99899,0.99755,0.99755,1.473211,1.4696016330500001
1679054400000,2023-03-17 12:00:00,DAI/USD,0.99748,0.99899,0.99748,0.99899,1.107547,1.1064283775300001
1679050800000,2023-03-17 11:00:00,DAI/USD,0.99953,0.99953,0.99748,0.99748,10097.560872,10072.11501860256
1679047200000,2023-03-17 10:00:00,DAI/USD,0.99822,0.99998,0.99822,0.99953,7043.250146,7039.93981843138
1679043600000,2023-03-17 09:00:00,DAI/USD,0.99916,0.99916,0.99822,0.99822,1.102453,1.10049063366
1679040000000,2023-03-17 08:00:00,DAI/USD,0.99916,0.99916,0.99916,0.99916,0.200168,0.19999985888000002
1679036400000,2023-03-17 07:00:00,DAI/USD,0.99822,0.99916,0.99822,0.99916,13.454031,13.442729613960001
1679032800000,2023-03-17 06:00:00,DAI/USD,0.99822,0.99822,0.99822,0.99822,0.57432,0.5732977104000001
1679029200000,2023-03-17 05:00:00,DAI/USD,0.99916,0.99916,0.99822,0.99822,96.0,95.82912
1679025600000,2023-03-17 04:00:00,DAI/USD,0.99574,0.99916,0.99574,0.99916,7062.899267,7056.9664316157205
1679022000000,2023-03-17 03:00:00,DAI/USD,0.9969,0.9969,0.995,0.99574,53399.100886,53171.62071622564
1679018400000,2023-03-17 02:00:00,DAI/USD,0.99962,0.99962,0.99607,0.9969,41008.483395,40881.357096475505
1679014800000,2023-03-17 01:00:00,DAI/USD,0.99962,0.99962,0.99962,0.99962,0.0,0.0
1679011200000,2023-03-17 00:00:00,DAI/USD,0.99962,0.99962,0.99962,0.99962,0.0,0.0
1679007600000,2023-03-16 23:00:00,DAI/USD,0.99962,0.99962,0.99962,0.99962,0.0,0.0
1679004000000,2023-03-16 22:00:00,DAI/USD,0.99962,0.99962,0.99962,0.99962,1030.185501,1029.79403050962
1679000400000,2023-03-16 21:00:00,DAI/USD,0.99934,0.99962,0.99934,0.99962,2990.0,2988.8638
1678996800000,2023-03-16 20:00:00,DAI/USD,0.99923,0.99934,0.99923,0.99934,485.931611,485.61089613674
1678993200000,2023-03-16 19:00:00,DAI/USD,1.0,1.0,0.99923,0.99923,26632.500385,26611.99335970355
1678989600000,2023-03-16 18:00:00,DAI/USD,0.99999,1.0,0.99998,1.0,7953.941227,7953.941227
1678986000000,2023-03-16 17:00:00,DAI/USD,0.99962,0.99999,0.99962,0.99999,1526.852102,1526.8368334789802
1678982400000,2023-03-16 16:00:00,DAI/USD,1.00028,1.00028,0.99922,0.99962,3485.220499,3483.89611521038
1678978800000,2023-03-16 15:00:00,DAI/USD,1.00028,1.00028,1.00028,1.00028,0.0,0.0
1678975200000,2023-03-16 14:00:00,DAI/USD,1.00028,1.00028,1.00028,1.00028,0.0,0.0
1678971600000,2023-03-16 13:00:00,DAI/USD,1.00028,1.00028,1.00028,1.00028,0.0,0.0
1678968000000,2023-03-16 12:00:00,DAI/USD,1.00028,1.00028,1.00028,1.00028,1457.0,1457.40796
1678964400000,2023-03-16 11:00:00,DAI/USD,1.00028,1.00028,0.99963,1.00028,70.090706,70.11033139768
1678960800000,2023-03-16 10:00:00,DAI/USD,0.99962,1.00028,0.99962,1.00028,0.138899,0.13893789172
1678957200000,2023-03-16 09:00:00,DAI/USD,1.00026,1.00026,0.99962,0.99962,249.8475,249.75255794999998
1678953600000,2023-03-16 08:00:00,DAI/USD,0.99961,1.00026,0.99961,1.00026,695.367418,695.54821352868
1678950000000,2023-03-16 07:00:00,DAI/USD,0.99958,1.00021,0.99947,0.99961,668.834178,668.5733326705799
1678946400000,2023-03-16 06:00:00,DAI/USD,0.99958,0.99958,0.99958,0.99958,0.0,0.0
1678942800000,2023-03-16 05:00:00,DAI/USD,0.99958,0.99958,0.99951,0.99958,4.096645,4.0949244091
1678939200000,2023-03-16 04:00:00,DAI/USD,0.99958,0.99958,0.99958,0.99958,0.0,0.0
1678935600000,2023-03-16 03:00:00,DAI/USD,0.99915,0.99958,0.99914,0.99958,632.191434,631.92591359772
1678932000000,2023-03-16 02:00:00,DAI/USD,0.99801,0.99915,0.99801,0.99915,1.216837,1.21580268855
1678928400000,2023-03-16 01:00:00,DAI/USD,0.99801,0.99801,0.99801,0.99801,0.97961,0.9776605760999999
1678924800000,2023-03-16 00:00:00,DAI/USD,0.99915,0.99915,0.99801,0.99801,6.097355,6.08522126355
1678921200000,2023-03-15 23:00:00,DAI/USD,0.99721,0.99915,0.99721,0.99915,0.649033,0.64848132195
1678917600000,2023-03-15 22:00:00,DAI/USD,0.99926,0.99926,0.99721,0.99721,500.0,498.605
1678914000000,2023-03-15 21:00:00,DAI/USD,0.99926,0.99926,0.99926,0.99926,0.0,0.0
1678910400000,2023-03-15 20:00:00,DAI/USD,0.99923,0.99926,0.99901,0.99926,1255.287993,1254.3590798851799
1678906800000,2023-03-15 19:00:00,DAI/USD,0.99969,0.99977,0.99923,0.99923,38185.0,38155.59755
1678903200000,2023-03-15 18:00:00,DAI/USD,0.99818,0.99969,0.99818,0.99969,11613.547046,11609.94684641574
1678899600000,2023-03-15 17:00:00,DAI/USD,0.99639,0.99818,0.99637,0.99818,42080.598697,42004.01200737146
1678896000000,2023-03-15 16:00:00,DAI/USD,0.99637,0.99639,0.99637,0.99639,9080.687392,9047.90611051488
1678892400000,2023-03-15 15:00:00,DAI/USD,0.99861,0.99951,0.99637,0.99637,10740.3586,10701.371098282
1678888800000,2023-03-15 14:00:00,DAI/USD,0.99915,0.99915,0.99861,0.99861,2.196336,2.1932830929600002
1678885200000,2023-03-15 13:00:00,DAI/USD,0.99915,0.99915,0.99915,0.99915,32.385599,32.35807124085
1678881600000,2023-03-15 12:00:00,DAI/USD,0.99653,0.99915,0.99653,0.99915,23.412836,23.392935089399998
1678878000000,2023-03-15 11:00:00,DAI/USD,0.99702,0.99702,0.99653,0.99653,1.357116,1.35240680748
1678874400000,2023-03-15 10:00:00,DAI/USD,0.99649,0.9987,0.99649,0.99702,297.846656,296.95907296512
1678870800000,2023-03-15 09:00:00,DAI/USD,0.99694,0.99694,0.99649,0.99649,0.569673,0.56767344777
1678867200000,2023-03-15 08:00:00,DAI/USD,0.99694,0.99694,0.99694,0.99694,0.0,0.0
1678863600000,2023-03-15 07:00:00,DAI/USD,0.99744,0.99744,0.99694,0.99694,6.2731,6.253904314000001
1678860000000,2023-03-15 06:00:00,DAI/USD,0.99792,0.99792,0.99744,0.99744,1.361232,1.35774724608
1678856400000,2023-03-15 05:00:00,DAI/USD,0.99792,0.99792,0.99792,0.99792,0.0,0.0
1678852800000,2023-03-15 04:00:00,DAI/USD,0.99641,0.99842,0.99641,0.99792,18.851621,18.81240962832
1678849200000,2023-03-15 03:00:00,DAI/USD,0.9994,0.9994,0.99641,0.99641,30107.026113,29998.94188925433
1678845600000,2023-03-15 02:00:00,DAI/USD,1.00029,1.00029,0.9994,0.9994,56.74998,56.715930012
1678842000000,2023-03-15 01:00:00,DAI/USD,0.99635,1.00029,0.99635,1.00029,20956.627158,20962.70457987582
1678838400000,2023-03-15 00:00:00,DAI/USD,0.99629,0.99999,0.99629,0.99635,9977.008499,9940.592417978649
1678834800000,2023-03-14 23:00:00,DAI/USD,0.99915,0.99915,0.99629,0.99629,4748.0,4730.38492
1678831200000,2023-03-14 22:00:00,DAI/USD,0.99866,0.99915,0.99866,0.99915,9.410944,9.4029446976
1678827600000,2023-03-14 21:00:00,DAI/USD,1.00422,1.00422,0.99665,0.99866,18520.083742,18495.26682978572
1678824000000,2023-03-14 20:00:00,DAI/USD,0.99904,1.00422,0.99902,1.00422,33766.22076,33908.71421160719
1678820400000,2023-03-14 19:00:00,DAI/USD,0.99995,0.99995,0.99904,0.99904,4.708748,4.7042276019200004
1678816800000,2023-03-14 18:00:00,DAI/USD,0.99998,0.99998,0.99995,0.99995,0.141033,0.14102594834999999
1678813200000,2023-03-14 17:00:00,DAI/USD,1.0,1.0,0.99998,0.99998,1.908905,1.9088668219
1678809600000,2023-03-14 16:00:00,DAI/USD,0.99999,1.0,0.99904,1.0,2937.427969,2937.427969
1678806000000,2023-03-14 15:00:00,DAI/USD,0.9998,1.00033,0.9998,0.99999,2021.940593,2021.92037359407
1678802400000,2023-03-14 14:00:00,DAI/USD,1.00033,1.00033,0.9998,0.9998,121.249189,121.2249391622
1678798800000,2023-03-14 13:00:00,DAI/USD,1.00022,1.00085,1.00022,1.00033,6553.316621,6555.479215484929
1678795200000,2023-03-14 12:00:00,DAI/USD,1.00031,1.00031,1.00022,1.00022,584.100498,584.22900010956
1678791600000,2023-03-14 11:00:00,DAI/USD,1.00031,1.00031,1.00031,1.00031,0.0,0.0
1678788000000,2023-03-14 10:00:00,DAI/USD,0.99904,1.00031,0.99904,1.00031,7.5636,7.565944716000001
1678784400000,2023-03-14 09:00:00,DAI/USD,0.99914,0.99935,0.99904,0.99904,1542.425045,1540.9443169568
1678780800000,2023-03-14 08:00:00,DAI/USD,0.99938,0.99944,0.99914,0.99914,991.910224,991.05718120736
1678777200000,2023-03-14 07:00:00,DAI/USD,1.00079,1.00079,0.99938,0.99938,0.549386,0.5490453806800001
1678773600000,2023-03-14 06:00:00,DAI/USD,1.00079,1.00079,1.00079,1.00079,0.0,0.0
1678770000000,2023-03-14 05:00:00,DAI/USD,1.0,1.00079,1.0,1.00079,18.403261,18.417799576190003
1678766400000,2023-03-14 04:00:00,DAI/USD,1.00092,1.00092,0.9998,1.0,7407.16685,7407.16685
1678762800000,2023-03-14 03:00:00,DAI/USD,0.99945,1.00092,0.99945,1.00092,979.273323,980.17425445716
1678759200000,2023-03-14 02:00:00,DAI/USD,1.00079,1.00079,0.99904,0.99945,23883.80153,23870.6654391585
1678755600000,2023-03-14 01:00:00,DAI/USD,0.99946,1.00079,0.99946,1.00079,0.103389,0.10347067731000001
1678752000000,2023-03-14 00:00:00,DAI/USD,1.0,1.0,0.99946,0.99946,0.231368,0.23124306128
1678748400000,2023-03-13 23:00:00,DAI/USD,1.00001,1.00001,0.9998,1.0,130176.68478,130176.68478
1678744800000,2023-03-13 22:00:00,DAI/USD,1.00118,1.00118,1.00001,1.00001,184.00955,184.0113900955
1678741200000,2023-03-13 21:00:00,DAI/USD,1.0,1.00118,1.0,1.00118,130.95945,131.113982151
1678737600000,2023-03-13 20:00:00,DAI/USD,1.0,1.00117,1.0,1.0,7797.55102,7797.55102
1678734000000,2023-03-13 19:00:00,DAI/USD,1.00117,1.00118,1.0,1.0,27359.496913,27359.496913
1678730400000,2023-03-13 18:00:00,DAI/USD,0.99921,1.00117,0.99921,1.00117,10592.881525,10605.27519638425
1678726800000,2023-03-13 17:00:00,DAI/USD,0.99903,1.00118,0.99903,0.99921,11977.938084,11968.47551291364
1678723200000,2023-03-13 16:00:00,DAI/USD,1.00001,1.00029,0.99903,0.99903,10085.11219,10075.3296311757
1678719600000,2023-03-13 15:00:00,DAI/USD,1.00083,1.00422,0.99621,1.00001,35808.226152,35808.58423426153
1678716000000,2023-03-13 14:00:00,DAI/USD,1.00048,1.00083,0.99009,1.00083,55456.177414,55502.20604125362
1678712400000,2023-03-13 13:00:00,DAI/USD,0.99914,1.00337,0.99914,1.00048,5420.14469,5422.7463594512
1678708800000,2023-03-13 12:00:00,DAI/USD,0.99884,0.99916,0.99884,0.99914,28.950127,28.92522989078
1678705200000,2023-03-13 11:00:00,DAI/USD,0.99822,0.99885,0.99822,0.99884,34787.0,34746.647079999995
1678701600000,2023-03-13 10:00:00,DAI/USD,0.99951,1.00096,0.99822,0.99822,364.358674,363.71011556028003
1678698000000,2023-03-13 09:00:00,DAI/USD,0.99901,0.99951,0.99901,0.99951,156.728484,156.65168704284002
1678694400000,2023-03-13 08:00:00,DAI/USD,0.99701,1.0,0.99701,0.99901,5252.599239,5247.39916575339
1678690800000,2023-03-13 07:00:00,DAI/USD,0.99552,0.99701,0.99552,0.99701,72.353172,72.13683601572
1678687200000,2023-03-13 06:00:00,DAI/USD,0.99507,0.99552,0.99506,0.99552,17.914721,17.83446304992
1678683600000,2023-03-13 05:00:00,DAI/USD,0.99681,0.99681,0.99507,0.99507,1422.334821,1415.32271033247
1678680000000,2023-03-13 04:00:00,DAI/USD,0.99901,0.99901,0.99681,0.99681,667.257085,665.1285348988499
1678676400000,2023-03-13 03:00:00,DAI/USD,0.99901,0.99901,0.99901,0.99901,130.592906,130.46361902306
1678672800000,2023-03-13 02:00:00,DAI/USD,0.9991,0.99985,0.99901,0.99901,21598.368534,21576.98614915134
1678669200000,2023-03-13 01:00:00,DAI/USD,0.99985,0.99985,0.99505,0.9991,28128.452805,28103.137197475502
1678665600000,2023-03-13 00:00:00,DAI/USD,0.99931,0.99985,0.99931,0.99985,3449.406796,3448.8893849806004
1678662000000,2023-03-12 23:00:00,DAI/USD,0.99624,0.99931,0.99624,0.99931,568.113424,567.72142573744
1678658400000,2023-03-12 22:00:00,DAI/USD,0.9993,1.0001,0.98345,0.99624,188907.947198,188197.65331653552
1678654800000,2023-03-12 21:00:00,DAI/USD,1.04398,1.04398,0.9993,0.9993,2.740128,2.7382099103999997
1678651200000,2023-03-12 20:00:00,DAI/USD,0.99864,1.04398,0.99,1.04398,636437.343685,664427.8580602662
1678647600000,2023-03-12 19:00:00,DAI/USD,0.99897,0.99951,0.99101,0.99864,45111.63643,45050.2846044552
1678644000000,2023-03-12 18:00:00,DAI/USD,0.99749,0.99901,0.99596,0.99897,1506.255026,1504.70358332322
1678640400000,2023-03-12 17:00:00,DAI/USD,0.99901,0.99901,0.98501,0.99749,456.923736,455.77685742264003
1678636800000,2023-03-12 16:00:00,DAI/USD,0.99959,0.99959,0.99901,0.99901,3829.656155,3825.86479540655
1678633200000,2023-03-12 15:00:00,DAI/USD,0.99596,0.99959,0.97003,0.99959,21467.755973,21458.954193051068
1678629600000,2023-03-12 14:00:00,DAI/USD,0.9926,0.9985,0.97001,0.99596,9901.557095,9861.5548043362
1678626000000,2023-03-12 13:00:00,DAI/USD,0.99265,0.99292,0.9926,0.9926,561.646719,557.4905332794
1678622400000,2023-03-12 12:00:00,DAI/USD,0.99265,0.99265,0.99265,0.99265,4.029578,3.9999606017000002
1678618800000,2023-03-12 11:00:00,DAI/USD,0.99269,0.99269,0.97,0.99265,10649.333717,10571.06111418005
1678615200000,2023-03-12 10:00:00,DAI/USD,0.99273,0.99273,0.99269,0.99269,0.71223,0.7070235987
1678611600000,2023-03-12 09:00:00,DAI/USD,0.99438,0.99438,0.982,0.99273,303.144414,300.94055411022
1678608000000,2023-03-12 08:00:00,DAI/USD,0.9942,0.99438,0.982,0.99438,7117.53913,7077.538560089401
1678604400000,2023-03-12 07:00:00,DAI/USD,0.9942,0.9942,0.99069,0.9942,6150.310819,6114.6390162498
1678600800000,2023-03-12 06:00:00,DAI/USD,0.99298,0.9942,0.98845,0.9942,10866.131888,10803.108323049599
1678597200000,2023-03-12 05:00:00,DAI/USD,0.99068,0.99298,0.9875,0.99298,16213.530688,16099.711702570241
1678593600000,2023-03-12 04:00:00,DAI/USD,0.99851,0.99851,0.9875,0.99068,1615.855677,1600.79590209036
1678590000000,2023-03-12 03:00:00,DAI/USD,0.99152,0.99915,0.962,0.99851,145067.879709,144851.72856823358
1678586400000,2023-03-12 02:00:00,DAI/USD,0.97199,0.994,0.97199,0.99152,201.535367,199.82634708784
1678582800000,2023-03-12 01:00:00,DAI/USD,0.99695,0.99695,0.97199,0.97199,41402.581368,40242.89506388232
1678579200000,2023-03-12 00:00:00,DAI/USD,0.985,0.99695,0.985,0.99695,34316.03422,34211.370315629
1678575600000,2023-03-11 23:00:00,DAI/USD,0.98127,0.985,0.98012,0.985,25614.234392,25230.020876119997
1678572000000,2023-03-11 22:00:00,DAI/USD,0.997,0.99914,0.97002,0.98127,2843.318485,2790.0631297759496
1678568400000,2023-03-11 21:00:00,DAI/USD,0.99108,0.99915,0.97698,0.997,31542.164003,31447.537510991002
1678564800000,2023-03-11 20:00:00,DAI/USD,0.97093,0.99889,0.97093,0.99108,33420.559523,33122.448132054844
1678561200000,2023-03-11 19:00:00,DAI/USD,0.99108,0.99108,0.97093,0.97093,56.602482,54.95704784826
1678557600000,2023-03-11 18:00:00,DAI/USD,0.98888,0.99108,0.956,0.99108,46232.913571,45820.51598194668
1678554000000,2023-03-11 17:00:00,DAI/USD,0.947,0.98889,0.92,0.98888,20000.098932,19777.69783187616
1678550400000,2023-03-11 16:00:00,DAI/USD,0.95,0.99108,0.94508,0.947,25594.44215,24237.936716049997
1678546800000,2023-03-11 15:00:00,DAI/USD,0.99108,0.99108,0.95,0.95,111.073166,105.51950769999999
1678543200000,2023-03-11 14:00:00,DAI/USD,0.91719,0.99108,0.91719,0.99108,15459.124677,15321.22928488116
1678539600000,2023-03-11 13:00:00,DAI/USD,0.9866,0.9866,0.917,0.91719,1071.2,982.493928
1678536000000,2023-03-11 12:00:00,DAI/USD,0.9,0.9866,0.9,0.9866,1263.40107,1246.4714956619998
1678532400000,2023-03-11 11:00:00,DAI/USD,0.97411,0.97411,0.9,0.9,11233.865162,10110.4786458
1678528800000,2023-03-11 10:00:00,DAI/USD,0.995,0.995,0.97411,0.97411,4012.195334,3908.3195968027403
