https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USD
1644058800000,2022-02-05 11:00:00,BAT/USD,0.9451,0.94691,0.94081,0.9411,329.082752,309.69977790720003
1644055200000,2022-02-05 10:00:00,BAT/USD,0.94162,0.94708,0.93845,0.9451,212.295369,200.64035324190002
1644051600000,2022-02-05 09:00:00,BAT/USD,0.94215,0.94215,0.93434,0.94162,1879.276489,1769.56432757218
1644048000000,2022-02-05 08:00:00,BAT/USD,0.94134,0.94591,0.93787,0.94215,178.569224,168.2389943916
1644044400000,2022-02-05 07:00:00,BAT/USD,0.94588,0.94588,0.93423,0.94134,4424.22213,4164.6972598542
1644040800000,2022-02-05 06:00:00,BAT/USD,0.9522,0.95671,0.94403,0.94588,1136.724995,1075.2054382706
1644037200000,2022-02-05 05:00:00,BAT/USD,0.94065,0.95298,0.94065,0.9522,533.484681,507.98411324820006
1644033600000,2022-02-05 04:00:00,BAT/USD,0.93736,0.94634,0.9353,0.94065,52160.913434,49065.1632216921
1644030000000,2022-02-05 03:00:00,BAT/USD,0.92492,0.93736,0.9245,0.93736,10663.615402,9995.64653321872
1644026400000,2022-02-05 02:00:00,BAT/USD,0.91478,0.92899,0.91229,0.92492,2790.443779,2580.93726007268
1644022800000,2022-02-05 01:00:00,BAT/USD,0.9083,0.91598,0.90334,0.91478,2500.683001,2287.57479565478
1644019200000,2022-02-05 00:00:00,BAT/USD,0.89731,0.91999,0.89179,0.9083,4095.205776,3719.6754063408
1644015600000,2022-02-04 23:00:00,BAT/USD,0.88374,0.90139,0.88374,0.89731,1238.1885,1111.038922935
1644012000000,2022-02-04 22:00:00,BAT/USD,0.878,0.88374,0.87629,0.88374,5157.075303,4557.513728273219
1644008400000,2022-02-04 21:00:00,BAT/USD,0.8752,0.87873,0.8715,0.878,25799.33463,22651.815805140002
1644004800000,2022-02-04 20:00:00,BAT/USD,0.87741,0.87889,0.87367,0.8752,6518.429009,5704.9290686768
1644001200000,2022-02-04 19:00:00,BAT/USD,0.87043,0.87917,0.86937,0.87741,8473.587774,7434.81064878534
1643997600000,2022-02-04 18:00:00,BAT/USD,0.87646,0.88,0.87005,0.87043,3989.092867,3472.22610422281
1643994000000,2022-02-04 17:00:00,BAT/USD,0.87024,0.87971,0.86862,0.87646,14361.718127,12587.47146959042
1643990400000,2022-02-04 16:00:00,BAT/USD,0.85503,0.87398,0.85503,0.87024,24925.013089,21690.74339057136
1643986800000,2022-02-04 15:00:00,BAT/USD,0.84561,0.86968,0.84503,0.85503,32655.122117,27921.109063698506
1643983200000,2022-02-04 14:00:00,BAT/USD,0.83575,0.84678,0.83575,0.84561,3696.883428,3126.12159555108
1643979600000,2022-02-04 13:00:00,BAT/USD,0.85956,0.86113,0.83489,0.83575,997.268526,833.4671706045
1643976000000,2022-02-04 12:00:00,BAT/USD,0.85691,0.86221,0.85691,0.85956,138.231477,118.81824837012
1643972400000,2022-02-04 11:00:00,BAT/USD,0.85685,0.86156,0.85453,0.85691,695.333047,595.8378413047699
1643968800000,2022-02-04 10:00:00,BAT/USD,0.85743,0.85904,0.84863,0.85685,1011.772596,866.9373488826
1643965200000,2022-02-04 09:00:00,BAT/USD,0.84966,0.85743,0.84966,0.85743,970.843775,832.4305779982501
1643961600000,2022-02-04 08:00:00,BAT/USD,0.83691,0.84985,0.83691,0.84966,331.453713,281.62296178758
1643958000000,2022-02-04 07:00:00,BAT/USD,0.83929,0.84257,0.83691,0.83691,72.284465,60.495591603150004
1643954400000,2022-02-04 06:00:00,BAT/USD,0.83575,0.84091,0.83501,0.83929,150.113505,125.98876361145
1643950800000,2022-02-04 05:00:00,BAT/USD,0.824,0.84089,0.824,0.83575,2776.320759,2320.31007433425
1643947200000,2022-02-04 04:00:00,BAT/USD,0.8268,0.8268,0.82311,0.824,1692.535439,1394.649201736
1643943600000,2022-02-04 03:00:00,BAT/USD,0.82822,0.82854,0.82441,0.8268,2487.578424,2056.7298409632
1643940000000,2022-02-04 02:00:00,BAT/USD,0.82129,0.82822,0.82068,0.82822,420.183488,348.00436843136
1643936400000,2022-02-04 01:00:00,BAT/USD,0.82357,0.8242,0.82071,0.82129,5885.380767,4833.604370129429
1643932800000,2022-02-04 00:00:00,BAT/USD,0.82598,0.82692,0.82157,0.82357,1282.328902,1056.08761382014
1643929200000,2022-02-03 23:00:00,BAT/USD,0.81871,0.82676,0.81725,0.82598,61858.785958,51094.12002558884
1643925600000,2022-02-03 22:00:00,BAT/USD,0.82208,0.82365,0.81621,0.81871,5994.893401,4908.079176332711
1643922000000,2022-02-03 21:00:00,BAT/USD,0.80213,0.82208,0.80213,0.82208,208.173087,171.13493136096002
1643918400000,2022-02-03 20:00:00,BAT/USD,0.80776,0.80887,0.80144,0.80213,5148.931849,4130.11270403837
1643914800000,2022-02-03 19:00:00,BAT/USD,0.8112,0.81266,0.80195,0.80776,567.535397,458.43239228072
1643911200000,2022-02-03 18:00:00,BAT/USD,0.81196,0.8145,0.80916,0.8112,592.740053,480.8307309936
1643907600000,2022-02-03 17:00:00,BAT/USD,0.80637,0.81196,0.80372,0.81196,1397.442057,1134.6670526017201
1643904000000,2022-02-03 16:00:00,BAT/USD,0.81097,0.81656,0.80637,0.80637,1074.275553,866.26357767261
1643900400000,2022-02-03 15:00:00,BAT/USD,0.79799,0.81353,0.79799,0.81097,2470.866747,2003.79880581459
1643896800000,2022-02-03 14:00:00,BAT/USD,0.80243,0.80579,0.79619,0.79799,2469.333639,1970.50355058561
1643893200000,2022-02-03 13:00:00,BAT/USD,0.80268,0.80579,0.80005,0.80243,910.464523,730.5840471908899
1643889600000,2022-02-03 12:00:00,BAT/USD,0.80797,0.80797,0.7953,0.80268,323.067432,259.31976631775996
1643886000000,2022-02-03 11:00:00,BAT/USD,0.79644,0.80797,0.79323,0.80797,955.244085,771.80856335745
1643882400000,2022-02-03 10:00:00,BAT/USD,0.80153,0.80153,0.79064,0.79644,948.872639,755.7201246051601
1643878800000,2022-02-03 09:00:00,BAT/USD,0.82242,0.82242,0.80153,0.80153,46281.994309,37096.40689849277
1643875200000,2022-02-03 08:00:00,BAT/USD,0.82069,0.82506,0.81881,0.82242,339.005261,278.80470675162
1643871600000,2022-02-03 07:00:00,BAT/USD,0.81547,0.82069,0.81547,0.82069,19.13971,15.707768599900001
1643868000000,2022-02-03 06:00:00,BAT/USD,0.81902,0.81902,0.81435,0.81547,165.28389,134.7840537783
1643864400000,2022-02-03 05:00:00,BAT/USD,0.81597,0.8208,0.81147,0.81902,2742.100505,2245.8351556050998
1643860800000,2022-02-03 04:00:00,BAT/USD,0.80902,0.81597,0.80902,0.81597,433.888562,354.04004993513996
1643857200000,2022-02-03 03:00:00,BAT/USD,0.81329,0.81918,0.80902,0.80902,28345.378605,22931.9781990171
1643853600000,2022-02-03 02:00:00,BAT/USD,0.81063,0.81338,0.80584,0.81329,4502.678642,3661.9835127521796
1643850000000,2022-02-03 01:00:00,BAT/USD,0.82783,0.82783,0.80637,0.81063,6505.296764,5273.388715801319
1643846400000,2022-02-03 00:00:00,BAT/USD,0.81063,0.8322,0.80601,0.82783,2498.430496,2068.27571750368
1643842800000,2022-02-02 23:00:00,BAT/USD,0.81492,0.81796,0.80578,0.81063,2920.159319,2367.1687487609697
1643839200000,2022-02-02 22:00:00,BAT/USD,0.81723,0.82135,0.80902,0.81492,5772.727288,4704.3109215369595
1643835600000,2022-02-02 21:00:00,BAT/USD,0.84678,0.84678,0.8142,0.81723,3589.499123,2933.44636828929
1643832000000,2022-02-02 20:00:00,BAT/USD,0.85009,0.85363,0.84275,0.84678,1362.323228,1153.58806300584
1643828400000,2022-02-02 19:00:00,BAT/USD,0.8298,0.85185,0.8298,0.85009,1054.358432,896.29955945888
1643824800000,2022-02-02 18:00:00,BAT/USD,0.82405,0.83075,0.82405,0.8298,8088.93159,6712.195433382
1643821200000,2022-02-02 17:00:00,BAT/USD,0.81597,0.82455,0.81597,0.82405,1372.360555,1130.89371534775
1643817600000,2022-02-02 16:00:00,BAT/USD,0.81972,0.81972,0.80637,0.81597,6604.425481,5389.01305973157
1643814000000,2022-02-02 15:00:00,BAT/USD,0.82512,0.82647,0.81951,0.81972,247.077044,202.53399450768
1643810400000,2022-02-02 14:00:00,BAT/USD,0.85547,0.85859,0.82512,0.82512,1357.349322,1119.97607256864
1643806800000,2022-02-02 13:00:00,BAT/USD,0.86281,0.86299,0.85547,0.85547,493.22923,421.94280938809993
1643803200000,2022-02-02 12:00:00,BAT/USD,0.85453,0.86281,0.85453,0.86281,513.443038,443.00378761677996
1643799600000,2022-02-02 11:00:00,BAT/USD,0.85999,0.85999,0.85453,0.85453,104.430995,89.23941815735
1643796000000,2022-02-02 10:00:00,BAT/USD,0.85559,0.85999,0.85216,0.85999,146.348829,125.85852945171
1643792400000,2022-02-02 09:00:00,BAT/USD,0.84802,0.85559,0.84802,0.85559,404.057302,345.70738701818
1643788800000,2022-02-02 08:00:00,BAT/USD,0.8405,0.84802,0.8405,0.84802,1366.421591,1158.75283759982
1643785200000,2022-02-02 07:00:00,BAT/USD,0.83807,0.84557,0.83807,0.8405,1728.218198,1452.5673954190001
1643781600000,2022-02-02 06:00:00,BAT/USD,0.83719,0.84329,0.83719,0.83807,60.772387,50.93151437309
1643778000000,2022-02-02 05:00:00,BAT/USD,0.83717,0.84025,0.83538,0.83719,1239.92062,1038.0491438578001
1643774400000,2022-02-02 04:00:00,BAT/USD,0.83635,0.8397,0.83376,0.83717,217.866364,182.39118394988
1643770800000,2022-02-02 03:00:00,BAT/USD,0.83714,0.83915,0.83465,0.83635,3616.683795,3024.81349194825
1643767200000,2022-02-02 02:00:00,BAT/USD,0.83233,0.83714,0.82944,0.83714,2511.92471,2102.8326517294
1643763600000,2022-02-02 01:00:00,BAT/USD,0.83878,0.84053,0.83233,0.83233,1060.810611,882.9444958536301
1643760000000,2022-02-02 00:00:00,BAT/USD,0.8443,0.84561,0.83795,0.83878,1872.005757,1570.2009888564598
1643756400000,2022-02-01 23:00:00,BAT/USD,0.84561,0.8511,0.8443,0.8443,615.624816,519.7720321488
1643752800000,2022-02-01 22:00:00,BAT/USD,0.84779,0.85138,0.84275,0.84561,1040.30279,879.6904422519
1643749200000,2022-02-01 21:00:00,BAT/USD,0.84275,0.84853,0.84135,0.84779,4771.549583,4045.2720209715703
1643745600000,2022-02-01 20:00:00,BAT/USD,0.83924,0.84652,0.83924,0.84275,1765.229748,1487.647370127
1643742000000,2022-02-01 19:00:00,BAT/USD,0.84235,0.84444,0.83712,0.83924,5305.38008,4452.4871783392
1643738400000,2022-02-01 18:00:00,BAT/USD,0.84561,0.84928,0.84073,0.84235,406.980377,342.81992056595
1643734800000,2022-02-01 17:00:00,BAT/USD,0.84796,0.84955,0.84142,0.84561,48385.114753,40914.93688628433
1643731200000,2022-02-01 16:00:00,BAT/USD,0.84325,0.84796,0.83807,0.84796,3844.891803,3260.31445327188
1643727600000,2022-02-01 15:00:00,BAT/USD,0.84209,0.84383,0.83473,0.84325,6969.360647,5876.913365582751
1643724000000,2022-02-01 14:00:00,BAT/USD,0.84776,0.85107,0.83573,0.84209,2353.620643,1981.9604072638701
1643720400000,2022-02-01 13:00:00,BAT/USD,0.84524,0.85237,0.84275,0.84776,2659.700369,2254.78758482344
1643716800000,2022-02-01 12:00:00,BAT/USD,0.84302,0.84913,0.84302,0.84524,248.039831,209.65318675444
1643713200000,2022-02-01 11:00:00,BAT/USD,0.84031,0.84544,0.84031,0.84302,50.758346,42.790300844920004
1643709600000,2022-02-01 10:00:00,BAT/USD,0.84232,0.84561,0.83511,0.84031,350.297065,294.35812669014996
1643706000000,2022-02-01 09:00:00,BAT/USD,0.84913,0.85862,0.83821,0.84232,600.938478,506.18249878896
1643702400000,2022-02-01 08:00:00,BAT/USD,0.84742,0.84913,0.84742,0.84913,406.479391,345.15384527983
1643698800000,2022-02-01 07:00:00,BAT/USD,0.84265,0.84796,0.84156,0.84742,788.442817,668.14221198214
1643695200000,2022-02-01 06:00:00,BAT/USD,0.84922,0.84922,0.84089,0.84265,3529.382984,2974.0345714676
