https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume USD
1673161200000,2023-01-08 07:00:00,KNC/USD,0.50116,0.50175,0.50013,0.50148,3.075261,1.54218188628
1673157600000,2023-01-08 06:00:00,KNC/USD,0.502,0.502,0.50093,0.50116,4.931106,2.4712730829600003
1673154000000,2023-01-08 05:00:00,KNC/USD,0.50066,0.502,0.50066,0.502,4.288349,2.1527511980000003
1673150400000,2023-01-08 04:00:00,KNC/USD,0.5006,0.50156,0.5006,0.50066,1.799078,0.90072639148
1673146800000,2023-01-08 03:00:00,KNC/USD,0.49871,0.50076,0.49871,0.5006,1.641325,0.821647295
1673143200000,2023-01-08 02:00:00,KNC/USD,0.49896,0.49968,0.49703,0.49871,2.520516,1.25700653436
1673139600000,2023-01-08 01:00:00,KNC/USD,0.49644,0.49896,0.4824,0.49896,318.720413,159.02873727048
1673136000000,2023-01-08 00:00:00,KNC/USD,0.50025,0.50025,0.495,0.49644,2.800468,1.39026433392
1673132400000,2023-01-07 23:00:00,KNC/USD,0.50074,0.50074,0.46098,0.50025,61.096873,30.56371071825
1673128800000,2023-01-07 22:00:00,KNC/USD,0.50495,0.50969,0.45983,0.50074,155.419206,77.82461321244
1673125200000,2023-01-07 21:00:00,KNC/USD,0.50495,0.50495,0.47723,0.50495,5.718601,2.8876075749499996
1673121600000,2023-01-07 20:00:00,KNC/USD,0.47722,0.50495,0.47722,0.50495,18.516691,9.350003120450001
1673118000000,2023-01-07 19:00:00,KNC/USD,0.51416,0.51416,0.47722,0.47722,22.023502,10.51005562444
1673114400000,2023-01-07 18:00:00,KNC/USD,0.50562,0.51416,0.47719,0.51416,16.620559,8.54562661544
1673110800000,2023-01-07 17:00:00,KNC/USD,0.49859,0.50562,0.4772,0.50562,2.834498,1.43317887876
1673107200000,2023-01-07 16:00:00,KNC/USD,0.499,0.50015,0.49859,0.49859,0.849842,0.42372272277999995
1673103600000,2023-01-07 15:00:00,KNC/USD,0.49905,0.5,0.49873,0.499,0.738571,0.36854692899999997
1673100000000,2023-01-07 14:00:00,KNC/USD,0.49763,0.49905,0.49669,0.49905,1.912442,0.9544041800999999
1673096400000,2023-01-07 13:00:00,KNC/USD,0.49665,0.49991,0.49665,0.49763,177.971374,88.56389484362
1673092800000,2023-01-07 12:00:00,KNC/USD,0.49833,0.49833,0.49629,0.49665,1.252502,0.6220551182999999
1673089200000,2023-01-07 11:00:00,KNC/USD,0.49816,0.49883,0.49734,0.49833,2.00033,0.9968244489
1673085600000,2023-01-07 10:00:00,KNC/USD,0.499,0.499,0.49713,0.49816,3.239109,1.61359453944
1673082000000,2023-01-07 09:00:00,KNC/USD,0.49931,0.50103,0.497,0.499,19571.001887,9765.929941613
1673078400000,2023-01-07 08:00:00,KNC/USD,0.5008,0.5008,0.4772,0.49931,1.139611,0.5690191684099999
1673074800000,2023-01-07 07:00:00,KNC/USD,0.49731,0.5008,0.49731,0.5008,3.734769,1.8703723152
1673071200000,2023-01-07 06:00:00,KNC/USD,0.49772,0.49772,0.48596,0.49731,1.10203,0.5480505393
1673067600000,2023-01-07 05:00:00,KNC/USD,0.49698,0.49772,0.49698,0.49772,1.193877,0.59421646044
1673064000000,2023-01-07 04:00:00,KNC/USD,0.49722,0.49797,0.49549,0.49698,1.279327,0.63579993246
1673060400000,2023-01-07 03:00:00,KNC/USD,0.50063,0.50063,0.49658,0.49722,6.639876,3.30147914472
1673056800000,2023-01-07 02:00:00,KNC/USD,0.50328,0.50328,0.50063,0.50063,1.179742,0.5906142374600001
1673053200000,2023-01-07 01:00:00,KNC/USD,0.50043,0.50328,0.5,0.50328,4.455772,2.2425009321599996
1673049600000,2023-01-07 00:00:00,KNC/USD,0.49581,0.50043,0.49545,0.50043,546.0536,273.261603048
1673046000000,2023-01-06 23:00:00,KNC/USD,0.49688,0.49688,0.49409,0.49581,5.048515,2.5031042221499997
1673042400000,2023-01-06 22:00:00,KNC/USD,0.494,0.5,0.47719,0.49688,9318.559643,4630.205915413841
1673038800000,2023-01-06 21:00:00,KNC/USD,0.48716,0.5,0.48716,0.494,41210.621095,20358.04682093
1673035200000,2023-01-06 20:00:00,KNC/USD,0.48957,0.49173,0.48716,0.48716,2.355931,1.14771534596
1673031600000,2023-01-06 19:00:00,KNC/USD,0.48506,0.49,0.48506,0.48957,4.828543,2.3639097965099998
1673028000000,2023-01-06 18:00:00,KNC/USD,0.48288,0.48727,0.48288,0.48506,1.067694,0.51789565164
1673024400000,2023-01-06 17:00:00,KNC/USD,0.48456,0.48456,0.48288,0.48288,4.041611,1.9516131196799997
1673020800000,2023-01-06 16:00:00,KNC/USD,0.48349,0.48583,0.48277,0.48456,4.48238,2.1719820528
1673017200000,2023-01-06 15:00:00,KNC/USD,0.47888,0.48393,0.47888,0.48349,1.232798,0.59604550502
1673013600000,2023-01-06 14:00:00,KNC/USD,0.47827,0.4809,0.47817,0.47888,5.094475,2.439642188
1673010000000,2023-01-06 13:00:00,KNC/USD,0.4746,0.47892,0.47227,0.47827,5.437231,2.6004644703699995
1673006400000,2023-01-06 12:00:00,KNC/USD,0.47563,0.47563,0.47354,0.4746,0.675309,0.32050165140000003
1673002800000,2023-01-06 11:00:00,KNC/USD,0.47738,0.47738,0.47525,0.47563,1.267301,0.60276637463
1672999200000,2023-01-06 10:00:00,KNC/USD,0.47597,0.47809,0.47597,0.47738,3.287582,1.5694258951600002
1672995600000,2023-01-06 09:00:00,KNC/USD,0.47808,0.47808,0.47548,0.47597,4.848136,2.3075672919200003
1672992000000,2023-01-06 08:00:00,KNC/USD,0.47737,0.49073,0.47227,0.47808,6.908191,3.3026679532800003
1672988400000,2023-01-06 07:00:00,KNC/USD,0.47621,0.47811,0.47618,0.47737,1.857562,0.88674437194
1672984800000,2023-01-06 06:00:00,KNC/USD,0.48044,0.48063,0.47621,0.47621,181.867321,86.60703693341
1672981200000,2023-01-06 05:00:00,KNC/USD,0.48409,0.48409,0.48044,0.48044,1.242702,0.59704374888
1672977600000,2023-01-06 04:00:00,KNC/USD,0.48706,0.48706,0.48404,0.48409,2.326722,1.1263428529800001
1672974000000,2023-01-06 03:00:00,KNC/USD,0.48557,0.48711,0.48557,0.48706,4.891315,2.3823638838999996
1672970400000,2023-01-06 02:00:00,KNC/USD,0.48642,0.48642,0.48369,0.48557,2.201282,1.06887650074
1672966800000,2023-01-06 01:00:00,KNC/USD,0.48532,0.48694,0.48532,0.48642,1.427508,0.69436844136
1672963200000,2023-01-06 00:00:00,KNC/USD,0.48385,0.48597,0.48337,0.48532,3.912485,1.8988072202
1672959600000,2023-01-05 23:00:00,KNC/USD,0.47985,0.48476,0.47626,0.48385,3.84324,1.8595516740000002
1672956000000,2023-01-05 22:00:00,KNC/USD,0.48452,0.48696,0.47985,0.47985,1.014091,0.48661156635
1672952400000,2023-01-05 21:00:00,KNC/USD,0.48524,0.4855,0.48452,0.48452,0.771503,0.37380863356000005
1672948800000,2023-01-05 20:00:00,KNC/USD,0.48673,0.48673,0.48524,0.48524,2.207966,1.0713934218399999
1672945200000,2023-01-05 19:00:00,KNC/USD,0.48579,0.48673,0.48547,0.48673,0.648066,0.31543316418
1672941600000,2023-01-05 18:00:00,KNC/USD,0.48371,0.48603,0.48371,0.48579,3.265869,1.5865265015099999
1672938000000,2023-01-05 17:00:00,KNC/USD,0.485,0.48646,0.48306,0.48371,4.035732,1.95212392572
1672934400000,2023-01-05 16:00:00,KNC/USD,0.48823,0.48823,0.48436,0.485,1.112612,0.53961682
1672930800000,2023-01-05 15:00:00,KNC/USD,0.48503,0.48823,0.48503,0.48823,104.873737,51.20250461551
1672927200000,2023-01-05 14:00:00,KNC/USD,0.48437,0.48617,0.48354,0.48503,3.571936,1.73249611808
1672923600000,2023-01-05 13:00:00,KNC/USD,0.48755,0.48796,0.48437,0.48437,1.166668,0.5650989791600001
1672920000000,2023-01-05 12:00:00,KNC/USD,0.48756,0.48846,0.487,0.48755,11.63285,5.6715960175
1672916400000,2023-01-05 11:00:00,KNC/USD,0.48672,0.48812,0.48672,0.48756,1.543298,0.75245037288
1672912800000,2023-01-05 10:00:00,KNC/USD,0.48574,0.48714,0.48574,0.48672,3.35344,1.6321863168
1672909200000,2023-01-05 09:00:00,KNC/USD,0.48578,0.48706,0.4833,0.48574,2.430254,1.1804715779600001
1672905600000,2023-01-05 08:00:00,KNC/USD,0.48524,0.48829,0.48524,0.48578,1.488003,0.7228420973399999
1672902000000,2023-01-05 07:00:00,KNC/USD,0.48917,0.48917,0.48524,0.48524,0.217551,0.10556444724
1672898400000,2023-01-05 06:00:00,KNC/USD,0.49036,0.49173,0.48706,0.48917,1.392101,0.68097404617
1672894800000,2023-01-05 05:00:00,KNC/USD,0.48922,0.49054,0.48922,0.49036,0.277094,0.13587581384
1672891200000,2023-01-05 04:00:00,KNC/USD,0.48751,0.49147,0.48751,0.48922,0.607583,0.29724175525999996
1672887600000,2023-01-05 03:00:00,KNC/USD,0.48902,0.49049,0.48751,0.48751,0.722453,0.35220306203
1672884000000,2023-01-05 02:00:00,KNC/USD,0.48902,0.48992,0.48681,0.48902,0.956167,0.46758478634
1672880400000,2023-01-05 01:00:00,KNC/USD,0.48631,0.49043,0.48631,0.48902,3.762165,1.8397739283
1672876800000,2023-01-05 00:00:00,KNC/USD,0.48855,0.49195,0.48566,0.48631,108.181301,52.609648489310004
1672873200000,2023-01-04 23:00:00,KNC/USD,0.48597,0.48985,0.48597,0.48855,2001.093487,977.63422307385
1672869600000,2023-01-04 22:00:00,KNC/USD,0.4825,0.48642,0.47033,0.48597,20.912144,10.16267461968
1672866000000,2023-01-04 21:00:00,KNC/USD,0.48154,0.48485,0.48154,0.4825,1.179413,0.5690667725
1672862400000,2023-01-04 20:00:00,KNC/USD,0.48444,0.48601,0.48124,0.48154,3.728248,1.7953005419199999
1672858800000,2023-01-04 19:00:00,KNC/USD,0.48998,0.48998,0.48221,0.48444,1.986596,0.96238656624
1672855200000,2023-01-04 18:00:00,KNC/USD,0.49,0.49039,0.48973,0.48998,4.059986,1.9893119402800004
1672851600000,2023-01-04 17:00:00,KNC/USD,0.49098,0.49207,0.48985,0.49,2.504626,1.22726674
1672848000000,2023-01-04 16:00:00,KNC/USD,0.49228,0.49228,0.49083,0.49098,2.186932,1.07373987336
1672844400000,2023-01-04 15:00:00,KNC/USD,0.48945,0.49228,0.4875,0.49228,1.30131,0.6406088867999999
1672840800000,2023-01-04 14:00:00,KNC/USD,0.49051,0.49226,0.48902,0.48945,2.579861,1.26271296645
1672837200000,2023-01-04 13:00:00,KNC/USD,0.48758,0.49051,0.48758,0.49051,2.450004,1.2017514620399998
1672833600000,2023-01-04 12:00:00,KNC/USD,0.48804,0.4897,0.48615,0.48758,3.010426,1.46782350908
1672830000000,2023-01-04 11:00:00,KNC/USD,0.48694,0.48867,0.47347,0.48804,5.557182,2.71212710328
1672826400000,2023-01-04 10:00:00,KNC/USD,0.48442,0.48694,0.48404,0.48694,4.591648,2.23585707712
1672822800000,2023-01-04 09:00:00,KNC/USD,0.48403,0.48442,0.48342,0.48442,2.109922,1.02208841524
1672819200000,2023-01-04 08:00:00,KNC/USD,0.48452,0.48562,0.48233,0.48403,73.311248,35.48484336944001
1672815600000,2023-01-04 07:00:00,KNC/USD,0.48701,0.48868,0.4839,0.48452,3.178696,1.54014178592
1672812000000,2023-01-04 06:00:00,KNC/USD,0.48634,0.48985,0.48597,0.48701,2048.038677,997.41531608577
1672808400000,2023-01-04 05:00:00,KNC/USD,0.48466,0.48634,0.48443,0.48634,1.228968,0.59769629712
1672804800000,2023-01-04 04:00:00,KNC/USD,0.48462,0.48535,0.48345,0.48466,1.716025,0.8316886764999999
1672801200000,2023-01-04 03:00:00,KNC/USD,0.47708,0.48462,0.47708,0.48462,8.695434,4.21398122508
1672797600000,2023-01-04 02:00:00,KNC/USD,0.47334,0.47708,0.47334,0.47708,1.243756,0.5933711124800001
1672794000000,2023-01-04 01:00:00,KNC/USD,0.46906,0.47334,0.46906,0.47334,153.399713,72.61022015142
1672790400000,2023-01-04 00:00:00,KNC/USD,0.4691,0.47085,0.46712,0.46906,4.425377,2.07576733562
1672786800000,2023-01-03 23:00:00,KNC/USD,0.46816,0.47101,0.46816,0.4691,2.520751,1.1824842941000002
1672783200000,2023-01-03 22:00:00,KNC/USD,0.469,0.47329,0.45103,0.46816,2.691645,1.2601205232
1672779600000,2023-01-03 21:00:00,KNC/USD,0.46593,0.469,0.46593,0.469,0.359687,0.16869320299999999
1672776000000,2023-01-03 20:00:00,KNC/USD,0.46616,0.46669,0.46532,0.46593,1.014743,0.47279920598999997
1672772400000,2023-01-03 19:00:00,KNC/USD,0.46514,0.46685,0.46455,0.46616,0.76666,0.3573862256
1672768800000,2023-01-03 18:00:00,KNC/USD,0.46394,0.46514,0.46394,0.46514,1.611807,0.74971590798
1672765200000,2023-01-03 17:00:00,KNC/USD,0.46403,0.46562,0.46394,0.46394,1.879977,0.87219652938
1672761600000,2023-01-03 16:00:00,KNC/USD,0.46681,0.46686,0.46403,0.46403,40.334833,18.716572556990002
1672758000000,2023-01-03 15:00:00,KNC/USD,0.47,0.47,0.46482,0.46681,255.464902,119.25357090262
1672754400000,2023-01-03 14:00:00,KNC/USD,0.47215,0.47426,0.46965,0.47,2.056577,0.9665911899999999
1672750800000,2023-01-03 13:00:00,KNC/USD,0.47038,0.47215,0.47038,0.47215,1.75463,0.8284485545
1672747200000,2023-01-03 12:00:00,KNC/USD,0.47094,0.47213,0.46997,0.47038,1.397802,0.65749810476
1672743600000,2023-01-03 11:00:00,KNC/USD,0.47362,0.47362,0.46924,0.47094,1.354459,0.6378689214600001
1672740000000,2023-01-03 10:00:00,KNC/USD,0.47334,0.47362,0.47154,0.47362,1.470333,0.69637911546
1672736400000,2023-01-03 09:00:00,KNC/USD,0.47179,0.47336,0.46219,0.47334,31.280073,14.80610975382
1672732800000,2023-01-03 08:00:00,KNC/USD,0.47216,0.47282,0.46934,0.47179,1245.426662,587.57984486498
1672729200000,2023-01-03 07:00:00,KNC/USD,0.47061,0.47248,0.47055,0.47216,1.962356,0.9265460089600001
1672725600000,2023-01-03 06:00:00,KNC/USD,0.47146,0.473,0.47061,0.47061,0.972907,0.45785976326999994
1672722000000,2023-01-03 05:00:00,KNC/USD,0.46891,0.47167,0.46891,0.47146,1.2782,0.602620172
1672718400000,2023-01-03 04:00:00,KNC/USD,0.46933,0.47057,0.46891,0.46891,157.281069,73.75066606479
1672714800000,2023-01-03 03:00:00,KNC/USD,0.46977,0.46977,0.4683,0.46933,4.362729,2.04755960157
1672711200000,2023-01-03 02:00:00,KNC/USD,0.46792,0.46977,0.46792,0.46977,1.764694,0.82900030038
1672707600000,2023-01-03 01:00:00,KNC/USD,0.47,0.47,0.46792,0.46792,12.11695,5.669763243999999
1672704000000,2023-01-03 00:00:00,KNC/USD,0.46812,0.47036,0.45577,0.47,1.344635,0.63197845
1672700400000,2023-01-02 23:00:00,KNC/USD,0.46646,0.47047,0.46646,0.46812,0.674661,0.31582230731999994
1672696800000,2023-01-02 22:00:00,KNC/USD,0.47212,0.47334,0.46646,0.46646,95.870029,44.71953372734
1672693200000,2023-01-02 21:00:00,KNC/USD,0.47008,0.47212,0.47,0.47212,1.219179,0.57559878948
1672689600000,2023-01-02 20:00:00,KNC/USD,0.46885,0.47008,0.46885,0.47008,8.721474,4.09979049792
1672686000000,2023-01-02 19:00:00,KNC/USD,0.46763,0.47002,0.44588,0.46885,10.230244,4.796449899400001
1672682400000,2023-01-02 18:00:00,KNC/USD,0.44588,0.46763,0.44588,0.46763,2.84077,1.3284292751
1672678800000,2023-01-02 17:00:00,KNC/USD,0.46758,0.46758,0.44588,0.44588,8.809414,3.92794151432
1672675200000,2023-01-02 16:00:00,KNC/USD,0.46593,0.46758,0.46593,0.46758,207.015227,96.79617984066
1672671600000,2023-01-02 15:00:00,KNC/USD,0.4642,0.46774,0.4642,0.46593,6.570101,3.0612071589300003
1672668000000,2023-01-02 14:00:00,KNC/USD,0.46397,0.4642,0.46271,0.4642,1.339891,0.6219774022
1672664400000,2023-01-02 13:00:00,KNC/USD,0.46525,0.46652,0.463,0.46397,3.475029,1.61230920513
1672660800000,2023-01-02 12:00:00,KNC/USD,0.46001,0.46593,0.46001,0.46525,1.948211,0.9064051677499999
1672657200000,2023-01-02 11:00:00,KNC/USD,0.46499,0.46499,0.46001,0.46001,2499.043486,1149.58499399486
1672653600000,2023-01-02 10:00:00,KNC/USD,0.46251,0.46525,0.46251,0.46499,13.407058,6.23414789942
1672650000000,2023-01-02 09:00:00,KNC/USD,0.465,0.47002,0.46251,0.46251,3.805282,1.75998097782
1672646400000,2023-01-02 08:00:00,KNC/USD,0.46414,0.46659,0.46303,0.465,3.272864,1.52188176
1672642800000,2023-01-02 07:00:00,KNC/USD,0.45414,0.465,0.45414,0.46414,32.592593,15.12752611502
1672639200000,2023-01-02 06:00:00,KNC/USD,0.45446,0.45566,0.45414,0.45414,0.994274,0.45153959435999996
1672635600000,2023-01-02 05:00:00,KNC/USD,0.45369,0.45596,0.45369,0.45446,0.990157,0.44998675021999995
1672632000000,2023-01-02 04:00:00,KNC/USD,0.45359,0.45811,0.45318,0.45369,2.14292,0.9722213748
1672628400000,2023-01-02 03:00:00,KNC/USD,0.45161,0.45359,0.45037,0.45359,1.205438,0.54677462242
1672624800000,2023-01-02 02:00:00,KNC/USD,0.4497,0.45171,0.44872,0.45161,4.288831,1.93687896791
1672621200000,2023-01-02 01:00:00,KNC/USD,0.45531,0.46303,0.44933,0.4497,5.880783,2.6445881151
1672617600000,2023-01-02 00:00:00,KNC/USD,0.45682,0.45705,0.45531,0.45531,5.00482,2.2787445942
1672614000000,2023-01-01 23:00:00,KNC/USD,0.45883,0.45883,0.45515,0.45682,268.425027,122.62192083414
1672610400000,2023-01-01 22:00:00,KNC/USD,0.45883,0.45883,0.43953,0.45883,9.247631,4.24309053173
1672606800000,2023-01-01 21:00:00,KNC/USD,0.45395,0.465,0.43655,0.45883,25.678176,11.78191749408
1672603200000,2023-01-01 20:00:00,KNC/USD,0.46161,0.46255,0.4365,0.45395,18.223896,8.2727375892
1672599600000,2023-01-01 19:00:00,KNC/USD,0.45074,0.46255,0.43648,0.46161,24.568028,11.340847405080002
1672596000000,2023-01-01 18:00:00,KNC/USD,0.459,0.465,0.43648,0.45074,18.514182,8.34508239468
1672592400000,2023-01-01 17:00:00,KNC/USD,0.44543,0.465,0.4388,0.459,9.242011,4.242083049
1672588800000,2023-01-01 16:00:00,KNC/USD,0.4389,0.465,0.4389,0.44543,13.706978,6.10549921054
1672585200000,2023-01-01 15:00:00,KNC/USD,0.465,0.465,0.4389,0.4389,9.66235,4.2408054150000005
1672581600000,2023-01-01 14:00:00,KNC/USD,0.46,0.465,0.4391,0.465,8.774344,4.080069959999999
1672578000000,2023-01-01 13:00:00,KNC/USD,0.44479,0.46,0.4389,0.46,24.845914,11.42912044
1672574400000,2023-01-01 12:00:00,KNC/USD,0.47708,0.47708,0.4388,0.44479,8.389212,3.7314376054800005
1672570800000,2023-01-01 11:00:00,KNC/USD,0.45503,0.47708,0.4388,0.47708,9.208123,4.39301132084
1672567200000,2023-01-01 10:00:00,KNC/USD,0.46055,0.46446,0.4388,0.45503,12.63678,5.7501140034
1672563600000,2023-01-01 09:00:00,KNC/USD,0.44214,0.46055,0.43881,0.46055,5.785865,2.6646801257500004
1672560000000,2023-01-01 08:00:00,KNC/USD,0.46056,0.46056,0.43881,0.44214,8.107943,3.58484591802
1672556400000,2023-01-01 07:00:00,KNC/USD,0.44045,0.46056,0.43881,0.46056,16.708973,7.695484604880001
1672552800000,2023-01-01 06:00:00,KNC/USD,0.43831,0.47026,0.43831,0.44045,17.54762,7.728849229
1672549200000,2023-01-01 05:00:00,KNC/USD,0.47253,0.47253,0.43643,0.43831,3.490707,1.53001178517
1672545600000,2023-01-01 04:00:00,KNC/USD,0.43784,0.47253,0.43482,0.47253,14.38409,6.7969140477000005
1672542000000,2023-01-01 03:00:00,KNC/USD,0.43387,0.47399,0.43387,0.43784,13.355161,5.8474236922400005
1672538400000,2023-01-01 02:00:00,KNC/USD,0.43383,0.47,0.43383,0.43387,39.910829,17.316111378229998
1672534800000,2023-01-01 01:00:00,KNC/USD,0.42204,0.46605,0.40215,0.43383,70.906103,30.76119466449
1672531200000,2023-01-01 00:00:00,KNC/USD,0.42395,0.451,0.42201,0.42204,235.389191,99.34365416964
1672527600000,2022-12-31 23:00:00,KNC/USD,0.41411,0.45633,0.41411,0.42395,155.118209,65.76236470555
1672524000000,2022-12-31 22:00:00,KNC/USD,0.4532,0.45633,0.40004,0.41411,3783.517712,1566.79251971632
1672520400000,2022-12-31 21:00:00,KNC/USD,0.45399,0.45399,0.39108,0.4532,617.10503,279.67199959600003
1672516800000,2022-12-31 20:00:00,KNC/USD,0.47207,0.48731,0.40387,0.45399,75.883163,34.45019717037
1672513200000,2022-12-31 19:00:00,KNC/USD,0.45195,0.47665,0.40382,0.47207,22.381237,10.56551055059
1672509600000,2022-12-31 18:00:00,KNC/USD,0.44444,0.47405,0.4049,0.45195,485.170242,219.2726908719
1672506000000,2022-12-31 17:00:00,KNC/USD,0.4594,0.469,0.44444,0.44444,22.326277,9.92269054988
1672502400000,2022-12-31 16:00:00,KNC/USD,0.45408,0.469,0.44444,0.4594,11.117157,5.1072219258
1672498800000,2022-12-31 15:00:00,KNC/USD,0.45345,0.45591,0.45345,0.45408,3.202323,1.45411082784
1672495200000,2022-12-31 14:00:00,KNC/USD,0.45662,0.4572,0.45323,0.45345,3.458723,1.56835794435
1672491600000,2022-12-31 13:00:00,KNC/USD,0.45337,0.45751,0.45258,0.45662,1.120516,0.51165001592
1672488000000,2022-12-31 12:00:00,KNC/USD,0.45297,0.46194,0.4518,0.45337,78.905217,35.773258231289994
1672484400000,2022-12-31 11:00:00,KNC/USD,0.45463,0.45555,0.45179,0.45297,0.934923,0.42349207130999994
1672480800000,2022-12-31 10:00:00,KNC/USD,0.45271,0.455,0.45271,0.45463,1.267148,0.5760834952399999
1672477200000,2022-12-31 09:00:00,KNC/USD,0.45282,0.45401,0.45091,0.45271,1.232213,0.55783514723
1672473600000,2022-12-31 08:00:00,KNC/USD,0.4503,0.45609,0.4503,0.45282,43.589571,19.73822954022
1672470000000,2022-12-31 07:00:00,KNC/USD,0.44858,0.45111,0.44444,0.4503,2.316097,1.0429384791
1672466400000,2022-12-31 06:00:00,KNC/USD,0.45025,0.47092,0.44444,0.44858,13.933251,6.25017773358
1672462800000,2022-12-31 05:00:00,KNC/USD,0.45319,0.45524,0.45001,0.45025,37.07882,16.694738705
1672459200000,2022-12-31 04:00:00,KNC/USD,0.45395,0.45524,0.4518,0.45319,3.865582,1.7518431065799998
1672455600000,2022-12-31 03:00:00,KNC/USD,0.45532,0.45532,0.45022,0.45395,4.987645,2.26414144775
1672452000000,2022-12-31 02:00:00,KNC/USD,0.45273,0.45607,0.45273,0.45532,4.41201,2.0088763932
1672448400000,2022-12-31 01:00:00,KNC/USD,0.45543,0.45543,0.45107,0.45273,2425.770305,1098.21899018265
1672444800000,2022-12-31 00:00:00,KNC/USD,0.45002,0.46501,0.45001,0.45543,1186.823905,540.51521105415
1672441200000,2022-12-30 23:00:00,KNC/USD,0.45086,0.4749,0.45001,0.45002,13.519888,6.08421999776
1672437600000,2022-12-30 22:00:00,KNC/USD,0.46137,0.47001,0.45001,0.45086,6.965274,3.14036343564
1672434000000,2022-12-30 21:00:00,KNC/USD,0.46184,0.46446,0.46092,0.46137,21.050602,9.71211624474
1672430400000,2022-12-30 20:00:00,KNC/USD,0.45976,0.46184,0.45928,0.46184,2.169547,1.00198358648
1672426800000,2022-12-30 19:00:00,KNC/USD,0.45908,0.45976,0.45816,0.45976,62.251651,28.620819063760003
1672423200000,2022-12-30 18:00:00,KNC/USD,0.4607,0.4607,0.455,0.45908,1565.475901,718.67867663108
1672419600000,2022-12-30 17:00:00,KNC/USD,0.46239,0.4749,0.45995,0.4607,11.184967,5.1529142969
1672416000000,2022-12-30 16:00:00,KNC/USD,0.46499,0.46499,0.46137,0.46239,1.995081,0.92250550359
1672412400000,2022-12-30 15:00:00,KNC/USD,0.46229,0.46545,0.46229,0.46499,3.101469,1.44215207031
1672408800000,2022-12-30 14:00:00,KNC/USD,0.46593,0.46686,0.46092,0.46229,3.899635,1.8027622641499998
1672405200000,2022-12-30 13:00:00,KNC/USD,0.46686,0.46698,0.4641,0.46593,2.177558,1.01458959894
1672401600000,2022-12-30 12:00:00,KNC/USD,0.46629,0.46786,0.46455,0.46686,12.694225,5.926425883499999
1672398000000,2022-12-30 11:00:00,KNC/USD,0.465,0.46732,0.46485,0.46629,3.454142,1.61063187318
1672394400000,2022-12-30 10:00:00,KNC/USD,0.46749,0.46821,0.46489,0.465,4.958967,2.3059196550000003
1672390800000,2022-12-30 09:00:00,KNC/USD,0.44446,0.46749,0.44446,0.46749,2.483689,1.1610997706100001
1672387200000,2022-12-30 08:00:00,KNC/USD,0.46242,0.48322,0.44446,0.44446,50.650557,22.51214656422
1672383600000,2022-12-30 07:00:00,KNC/USD,0.46582,0.46582,0.4588,0.46242,2.26125,1.045647225
1672380000000,2022-12-30 06:00:00,KNC/USD,0.46467,0.46593,0.46461,0.46582,7.428786,3.46047709452
1672376400000,2022-12-30 05:00:00,KNC/USD,0.47318,0.47318,0.46467,0.46467,7.274394,3.38019265998
1672372800000,2022-12-30 04:00:00,KNC/USD,0.47482,0.47548,0.47215,0.47318,3.822297,1.80863449446
1672369200000,2022-12-30 03:00:00,KNC/USD,0.47595,0.47679,0.47345,0.47482,45.297333,21.50807965506
1672365600000,2022-12-30 02:00:00,KNC/USD,0.47688,0.47842,0.47533,0.47595,414.494105,197.27846927475
1672362000000,2022-12-30 01:00:00,KNC/USD,0.4816,0.48186,0.47646,0.47688,17.273497,8.23738524936
1672358400000,2022-12-30 00:00:00,KNC/USD,0.48,0.48226,0.48,0.4816,193.967408,93.4147036928
1672354800000,2022-12-29 23:00:00,KNC/USD,0.47995,0.48258,0.47941,0.48,6.556229,3.1469899199999998
1672351200000,2022-12-29 22:00:00,KNC/USD,0.47722,0.48774,0.46687,0.47995,8.704041,4.17750447795
1672347600000,2022-12-29 21:00:00,KNC/USD,0.47769,0.47785,0.47566,0.47722,96.589003,46.09420401166
1672344000000,2022-12-29 20:00:00,KNC/USD,0.48837,0.48837,0.4769,0.47769,163.247394,77.98164763986
1672340400000,2022-12-29 19:00:00,KNC/USD,0.49401,0.49475,0.48837,0.48837,1.917378,0.93638989386
1672336800000,2022-12-29 18:00:00,KNC/USD,0.49341,0.49401,0.49115,0.49401,7.852,3.87896652
1672333200000,2022-12-29 17:00:00,KNC/USD,0.495,0.495,0.49247,0.49341,5610.71177,2768.3812944357
1672329600000,2022-12-29 16:00:00,KNC/USD,0.49652,0.49761,0.495,0.495,1.470256,0.72777672
1672326000000,2022-12-29 15:00:00,KNC/USD,0.49669,0.49698,0.49652,0.49652,0.483687,0.24016026924
1672322400000,2022-12-29 14:00:00,KNC/USD,0.49652,0.49905,0.49652,0.49669,194.006864,96.36126928016
1672318800000,2022-12-29 13:00:00,KNC/USD,0.49698,0.49782,0.495,0.49652,21.368936,10.610104102720001
1672315200000,2022-12-29 12:00:00,KNC/USD,0.49584,0.49882,0.49544,0.49698,2.29463,1.1403852174
1672311600000,2022-12-29 11:00:00,KNC/USD,0.49802,0.49802,0.49553,0.49584,2.195131,1.08843375504
1672308000000,2022-12-29 10:00:00,KNC/USD,0.49445,0.49854,0.49428,0.49802,7.350849,3.66086981898
1672304400000,2022-12-29 09:00:00,KNC/USD,0.48761,0.49445,0.48715,0.49445,7.497033,3.7069079668500002
