https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume USD
1650942000000,2022-04-26 03:00:00,YFI/USD,18601.89,18621.49,18428.01,18454.95,0.717747,13245.98499765
1650938400000,2022-04-26 02:00:00,YFI/USD,18637.66,18688.0,18539.73,18601.89,0.050998,948.65918622
1650934800000,2022-04-26 01:00:00,YFI/USD,18699.0,18752.29,18613.11,18637.66,0.005371,100.10287186
1650931200000,2022-04-26 00:00:00,YFI/USD,18723.89,18779.54,18661.63,18699.0,1.358841,25408.967859
1650927600000,2022-04-25 23:00:00,YFI/USD,18687.97,18773.1,18678.65,18723.89,0.188402,3527.6183237799996
1650924000000,2022-04-25 22:00:00,YFI/USD,18646.53,18743.9,18623.57,18687.97,0.050961,952.3576391700001
1650920400000,2022-04-25 21:00:00,YFI/USD,18603.86,18669.74,18602.97,18646.53,0.002842,52.99343826
1650916800000,2022-04-25 20:00:00,YFI/USD,18656.14,18742.69,18560.6,18603.86,0.072677,1352.0727332200001
1650913200000,2022-04-25 19:00:00,YFI/USD,18600.34,18742.39,18487.58,18656.14,1.15145,21481.612403
1650909600000,2022-04-25 18:00:00,YFI/USD,18350.74,18655.11,18317.22,18600.34,0.012326,229.26779084
1650906000000,2022-04-25 17:00:00,YFI/USD,18509.6,18556.7,18336.32,18350.74,0.25732,4722.0124168
1650902400000,2022-04-25 16:00:00,YFI/USD,18154.86,18547.96,18129.42,18509.6,0.095681,1771.0170375999999
1650898800000,2022-04-25 15:00:00,YFI/USD,18244.38,18285.22,18132.31,18154.86,0.00725,131.622735
1650895200000,2022-04-25 14:00:00,YFI/USD,18220.46,18411.14,18137.33,18244.38,0.012375,225.77420250000003
1650891600000,2022-04-25 13:00:00,YFI/USD,18196.71,18408.9,18133.23,18220.46,0.040829,743.9231613399999
1650888000000,2022-04-25 12:00:00,YFI/USD,18204.17,18386.38,18185.21,18196.71,0.016308,296.75194668
1650884400000,2022-04-25 11:00:00,YFI/USD,17945.34,18225.0,17855.21,18204.17,0.050914,926.8471113799999
1650880800000,2022-04-25 10:00:00,YFI/USD,17841.71,17972.15,17825.31,17945.34,0.109121,1958.2134461399999
1650877200000,2022-04-25 09:00:00,YFI/USD,17683.46,17895.01,17640.51,17841.71,0.160815,2869.21459365
1650873600000,2022-04-25 08:00:00,YFI/USD,17622.65,17704.81,17540.83,17683.46,0.13613,2407.2494097999997
1650870000000,2022-04-25 07:00:00,YFI/USD,17775.41,17775.41,17563.56,17622.65,0.155821,2745.97894565
1650866400000,2022-04-25 06:00:00,YFI/USD,18070.99,18070.99,17747.36,17775.41,0.357844,6360.82381604
1650862800000,2022-04-25 05:00:00,YFI/USD,18075.41,18139.3,18035.71,18070.99,0.017163,310.15240137000006
1650859200000,2022-04-25 04:00:00,YFI/USD,18170.17,18170.17,18043.01,18075.41,0.261824,4732.57614784
1650855600000,2022-04-25 03:00:00,YFI/USD,17994.11,18192.4,17994.11,18170.17,0.024766,450.00243021999995
1650852000000,2022-04-25 02:00:00,YFI/USD,18023.77,18040.07,17949.91,17994.11,0.009687,174.30894357
1650848400000,2022-04-25 01:00:00,YFI/USD,17776.09,18033.8,17742.67,18023.77,0.104317,1880.1856150899998
1650844800000,2022-04-25 00:00:00,YFI/USD,18278.88,18291.15,17713.1,17776.09,0.921704,16384.29325736
1650841200000,2022-04-24 23:00:00,YFI/USD,18351.42,18387.49,18249.31,18278.88,0.007699,140.72909712
1650837600000,2022-04-24 22:00:00,YFI/USD,18406.31,18535.19,18311.5,18351.42,0.067253,1234.1880492599998
1650834000000,2022-04-24 21:00:00,YFI/USD,18505.49,18505.49,18395.62,18406.31,0.104162,1917.2380622200003
1650830400000,2022-04-24 20:00:00,YFI/USD,18673.59,18673.59,18500.0,18505.49,0.003457,63.973478930000006
1650826800000,2022-04-24 19:00:00,YFI/USD,18704.89,18740.75,18634.3,18673.59,0.054015,1008.65396385
1650823200000,2022-04-24 18:00:00,YFI/USD,18518.21,18719.59,18518.21,18704.89,0.217693,4071.92361877
1650819600000,2022-04-24 17:00:00,YFI/USD,18728.59,18739.59,18518.21,18518.21,0.268691,4975.67636311
1650816000000,2022-04-24 16:00:00,YFI/USD,18761.68,18816.52,18517.25,18728.59,0.719081,13467.37322579
1650812400000,2022-04-24 15:00:00,YFI/USD,18632.74,18761.68,18595.11,18761.68,0.010879,204.10831672
1650808800000,2022-04-24 14:00:00,YFI/USD,18543.08,18632.74,18387.3,18632.74,0.357455,6660.366076700001
1650805200000,2022-04-24 13:00:00,YFI/USD,18664.94,18664.94,18421.11,18543.08,0.039847,738.8861087600001
1650801600000,2022-04-24 12:00:00,YFI/USD,18572.41,18667.63,18572.41,18664.94,0.039116,730.0977930399999
1650798000000,2022-04-24 11:00:00,YFI/USD,18679.76,18717.92,18552.92,18572.41,0.002174,40.376419340000005
1650794400000,2022-04-24 10:00:00,YFI/USD,18649.86,18682.77,18631.63,18679.76,0.002155,40.25488279999999
1650790800000,2022-04-24 09:00:00,YFI/USD,18606.4,18706.76,18606.4,18649.86,0.002321,43.28632506
1650787200000,2022-04-24 08:00:00,YFI/USD,18648.55,18761.68,18599.97,18606.4,0.000747,13.898980800000002
1650783600000,2022-04-24 07:00:00,YFI/USD,18672.69,18686.89,18604.01,18648.55,0.000418,7.7950939
1650780000000,2022-04-24 06:00:00,YFI/USD,18567.02,18693.04,18561.11,18672.69,0.004267,79.67636823
1650776400000,2022-04-24 05:00:00,YFI/USD,18616.17,18622.79,18567.02,18567.02,0.000529,9.821953579999999
1650772800000,2022-04-24 04:00:00,YFI/USD,18639.65,18651.58,18569.01,18616.17,0.001537,28.613053289999996
1650769200000,2022-04-24 03:00:00,YFI/USD,18537.63,18644.5,18524.4,18639.65,0.006268,116.83332620000002
1650765600000,2022-04-24 02:00:00,YFI/USD,18522.8,18605.36,18486.68,18537.63,0.002035,37.72407705
1650762000000,2022-04-24 01:00:00,YFI/USD,18449.89,18551.5,18408.96,18522.8,0.599642,11107.0488376
1650758400000,2022-04-24 00:00:00,YFI/USD,18324.31,18470.4,18324.31,18449.89,0.002784,51.36449376
1650754800000,2022-04-23 23:00:00,YFI/USD,18605.77,18605.77,18310.06,18324.31,0.030361,556.34437591
1650751200000,2022-04-23 22:00:00,YFI/USD,18587.65,18622.59,18559.64,18605.77,0.012365,230.06034605
1650747600000,2022-04-23 21:00:00,YFI/USD,18605.19,18626.74,18563.41,18587.65,0.112497,2091.0548620500003
1650744000000,2022-04-23 20:00:00,YFI/USD,18582.18,18645.81,18553.57,18605.19,0.003083,57.35980076999999
1650740400000,2022-04-23 19:00:00,YFI/USD,18464.19,18582.67,18423.1,18582.18,0.019598,364.17356364
1650736800000,2022-04-23 18:00:00,YFI/USD,18587.23,18587.23,18432.14,18464.19,0.001541,28.45331679
1650733200000,2022-04-23 17:00:00,YFI/USD,18642.37,18642.37,18519.81,18587.23,0.001807,33.58712461
1650729600000,2022-04-23 16:00:00,YFI/USD,18579.91,18661.26,18573.4,18642.37,0.024972,465.53726364
1650726000000,2022-04-23 15:00:00,YFI/USD,18563.21,18628.26,18535.31,18579.91,0.202398,3760.5366241799998
1650722400000,2022-04-23 14:00:00,YFI/USD,18594.51,18623.43,18530.15,18563.21,0.00358,66.45629179999999
1650718800000,2022-04-23 13:00:00,YFI/USD,18646.01,18704.81,18556.81,18594.51,0.007112,132.24415512
1650715200000,2022-04-23 12:00:00,YFI/USD,18615.61,18670.62,18518.51,18646.01,0.00585,109.07915849999999
1650711600000,2022-04-23 11:00:00,YFI/USD,18619.42,18670.5,18615.61,18615.61,0.028235,525.61174835
1650708000000,2022-04-23 10:00:00,YFI/USD,18570.02,18665.1,18567.52,18619.42,0.004935,91.8868377
1650704400000,2022-04-23 09:00:00,YFI/USD,18522.11,18606.7,18522.11,18570.02,0.687843,12773.25826686
1650700800000,2022-04-23 08:00:00,YFI/USD,18570.03,18605.98,18516.88,18522.11,0.000881,16.31797891
1650697200000,2022-04-23 07:00:00,YFI/USD,18472.31,18570.03,18472.31,18570.03,0.127312,2364.18765936
1650693600000,2022-04-23 06:00:00,YFI/USD,18467.6,18516.93,18427.54,18472.31,0.056935,1051.72096985
1650690000000,2022-04-23 05:00:00,YFI/USD,18506.13,18509.29,18402.61,18467.6,0.252758,4667.8336408
1650686400000,2022-04-23 04:00:00,YFI/USD,18660.15,18706.1,18408.7,18506.13,0.029556,546.96717828
1650682800000,2022-04-23 03:00:00,YFI/USD,18628.11,18698.77,18602.91,18660.15,0.030574,570.5154261
1650679200000,2022-04-23 02:00:00,YFI/USD,18720.37,18720.37,18583.51,18628.11,0.01374,255.9502314
1650675600000,2022-04-23 01:00:00,YFI/USD,18646.94,18744.31,18641.21,18720.37,0.022283,417.14600471
1650672000000,2022-04-23 00:00:00,YFI/USD,18754.08,18754.08,18608.84,18646.94,0.002447,45.62906218
1650668400000,2022-04-22 23:00:00,YFI/USD,18748.51,18771.44,18684.31,18754.08,0.029004,543.9433363200001
1650664800000,2022-04-22 22:00:00,YFI/USD,18645.64,18748.51,18549.46,18748.51,0.108794,2039.7253969399999
1650661200000,2022-04-22 21:00:00,YFI/USD,18702.09,18756.72,18645.64,18645.64,0.034751,647.9546356399999
1650657600000,2022-04-22 20:00:00,YFI/USD,18624.45,18707.48,18598.16,18702.09,0.113612,2124.78184908
1650654000000,2022-04-22 19:00:00,YFI/USD,18668.99,18803.84,18609.46,18624.45,0.010436,194.36476020000003
1650650400000,2022-04-22 18:00:00,YFI/USD,18626.03,18729.88,18552.13,18668.99,0.768016,14338.083023840001
1650646800000,2022-04-22 17:00:00,YFI/USD,18598.52,18681.01,18591.51,18626.03,4.776941,88975.44637423
1650643200000,2022-04-22 16:00:00,YFI/USD,18545.01,18671.73,18521.49,18598.52,0.11041,2053.4625932
1650639600000,2022-04-22 15:00:00,YFI/USD,18517.35,18664.04,18486.82,18545.01,0.196223,3638.9574972299997
1650636000000,2022-04-22 14:00:00,YFI/USD,18785.05,18795.78,18480.97,18517.35,1.823047,33757.99936545
1650632400000,2022-04-22 13:00:00,YFI/USD,18857.61,18979.09,18708.04,18785.05,0.061759,1160.14590295
1650628800000,2022-04-22 12:00:00,YFI/USD,18994.33,19055.06,18850.51,18857.61,0.789183,14882.10523263
1650625200000,2022-04-22 11:00:00,YFI/USD,19003.49,19049.19,18969.65,18994.33,0.002396,45.510414680000004
1650621600000,2022-04-22 10:00:00,YFI/USD,18893.74,19029.31,18839.7,19003.49,0.083624,1589.14784776
1650618000000,2022-04-22 09:00:00,YFI/USD,18950.79,18968.09,18863.78,18893.74,0.012242,231.29716508
1650614400000,2022-04-22 08:00:00,YFI/USD,19009.02,19117.52,18868.21,18950.79,2.020349,38287.20962571
1650610800000,2022-04-22 07:00:00,YFI/USD,19013.85,19051.13,18866.14,19009.02,0.104232,1981.3481726400003
1650607200000,2022-04-22 06:00:00,YFI/USD,19046.84,19145.76,19012.34,19013.85,0.001714,32.5897389
1650603600000,2022-04-22 05:00:00,YFI/USD,18988.4,19093.1,18988.4,19046.84,0.047579,906.2296003600001
1650600000000,2022-04-22 04:00:00,YFI/USD,18863.59,19008.01,18844.92,18988.4,0.216087,4103.1463908000005
1650596400000,2022-04-22 03:00:00,YFI/USD,18746.2,18937.14,18746.2,18863.59,0.448151,8453.73672209
1650592800000,2022-04-22 02:00:00,YFI/USD,18984.14,18984.14,18739.32,18746.2,0.616304,11553.3580448
1650589200000,2022-04-22 01:00:00,YFI/USD,18892.19,19002.41,18892.19,18984.14,0.220019,4176.87149866
1650585600000,2022-04-22 00:00:00,YFI/USD,18822.36,18996.81,18659.56,18892.19,0.004122,77.87360718
1650582000000,2022-04-21 23:00:00,YFI/USD,18673.66,18850.26,18657.83,18822.36,0.295436,5560.80274896
1650578400000,2022-04-21 22:00:00,YFI/USD,19044.18,19074.6,18673.66,18673.66,0.058826,1098.49672316
1650574800000,2022-04-21 21:00:00,YFI/USD,18924.84,19051.28,18826.11,19044.18,0.004291,81.71857638
1650571200000,2022-04-21 20:00:00,YFI/USD,19044.77,19099.92,18795.23,18924.84,0.161501,3056.38058484
1650567600000,2022-04-21 19:00:00,YFI/USD,19119.84,19119.84,18927.93,19044.77,0.019607,373.41080539
1650564000000,2022-04-21 18:00:00,YFI/USD,19115.03,19146.44,19036.9,19119.84,0.025248,482.73772032
1650560400000,2022-04-21 17:00:00,YFI/USD,19194.52,19270.4,19110.94,19115.03,0.008593,164.25545279
1650556800000,2022-04-21 16:00:00,YFI/USD,19374.07,19407.32,19194.52,19194.52,0.041054,788.01182408
1650553200000,2022-04-21 15:00:00,YFI/USD,19790.6,19801.03,19374.07,19374.07,0.016715,323.83758005
1650549600000,2022-04-21 14:00:00,YFI/USD,19939.48,19946.72,19727.68,19790.6,0.018249,361.1586594
1650546000000,2022-04-21 13:00:00,YFI/USD,20177.24,20187.07,19939.48,19939.48,0.279809,5579.245959319999
1650542400000,2022-04-21 12:00:00,YFI/USD,19901.4,20253.83,19901.4,20177.24,0.30333,6120.3622092000005
1650538800000,2022-04-21 11:00:00,YFI/USD,19455.08,19962.46,19452.42,19901.4,0.822842,16375.7077788
1650535200000,2022-04-21 10:00:00,YFI/USD,19226.16,19522.0,19221.75,19455.08,0.014295,278.1103686
1650531600000,2022-04-21 09:00:00,YFI/USD,19378.85,19378.85,19132.11,19226.16,0.207669,3992.67742104
1650528000000,2022-04-21 08:00:00,YFI/USD,19382.99,19412.87,19297.41,19378.85,0.000771,14.94109335
1650524400000,2022-04-21 07:00:00,YFI/USD,19192.55,19402.05,19180.78,19382.99,0.001091,21.14684209
1650520800000,2022-04-21 06:00:00,YFI/USD,19121.84,19254.11,19110.23,19192.55,0.00199,38.1931745
1650517200000,2022-04-21 05:00:00,YFI/USD,19269.77,19317.71,19076.18,19121.84,0.001756,33.57795104
1650513600000,2022-04-21 04:00:00,YFI/USD,19276.56,19341.8,19226.32,19269.77,0.01462,281.7240374
1650510000000,2022-04-21 03:00:00,YFI/USD,19285.64,19300.99,19230.43,19276.56,0.003438,66.27281328000001
1650506400000,2022-04-21 02:00:00,YFI/USD,19420.01,19421.9,19261.0,19285.64,0.036542,704.7358568799999
1650502800000,2022-04-21 01:00:00,YFI/USD,19270.1,19460.89,18400.0,19420.01,0.247067,4798.04361067
1650499200000,2022-04-21 00:00:00,YFI/USD,19156.1,19315.6,19156.1,19270.1,8.8e-05,1.6957687999999997
1650495600000,2022-04-20 23:00:00,YFI/USD,19147.2,19242.6,19085.84,19156.1,1.271999,24366.5400439
1650492000000,2022-04-20 22:00:00,YFI/USD,19122.39,19222.49,19122.39,19147.2,0.081516,1560.8031552000002
1650488400000,2022-04-20 21:00:00,YFI/USD,19171.71,19186.52,19031.1,19122.39,0.507308,9700.94142612
1650484800000,2022-04-20 20:00:00,YFI/USD,19087.12,19214.3,19057.43,19171.71,1.270257,24352.998829469998
1650481200000,2022-04-20 19:00:00,YFI/USD,18996.64,19099.88,18988.9,19087.12,0.165856,3165.71337472
1650477600000,2022-04-20 18:00:00,YFI/USD,19155.99,19189.99,18910.87,18996.64,0.004372,83.05331008
1650474000000,2022-04-20 17:00:00,YFI/USD,19134.99,19173.9,19103.64,19155.99,0.124641,2387.62174959
1650470400000,2022-04-20 16:00:00,YFI/USD,19045.36,19154.79,18909.02,19134.99,0.038158,730.15294842
1650466800000,2022-04-20 15:00:00,YFI/USD,19036.94,19062.6,18912.47,19045.36,0.034267,652.62735112
1650463200000,2022-04-20 14:00:00,YFI/USD,18941.85,19086.98,18903.19,19036.94,0.009294,176.92932036
1650459600000,2022-04-20 13:00:00,YFI/USD,19334.78,19354.09,18913.71,18941.85,0.058273,1103.7984250499999
1650456000000,2022-04-20 12:00:00,YFI/USD,19451.25,19468.58,19324.55,19334.78,0.092949,1797.14846622
1650452400000,2022-04-20 11:00:00,YFI/USD,19333.28,19470.29,19292.4,19451.25,0.052759,1026.22849875
1650448800000,2022-04-20 10:00:00,YFI/USD,19171.71,19391.39,19139.97,19333.28,4.335748,83824.23009343998
1650445200000,2022-04-20 09:00:00,YFI/USD,19209.78,19232.89,19171.71,19171.71,8.843935,169553.35707885
1650441600000,2022-04-20 08:00:00,YFI/USD,19153.43,19242.89,19142.77,19209.78,0.002849,54.728663219999994
1650438000000,2022-04-20 07:00:00,YFI/USD,19246.0,19320.16,19153.43,19153.43,0.019525,373.97072075
1650434400000,2022-04-20 06:00:00,YFI/USD,19220.18,19261.36,19187.69,19246.0,0.059808,1151.064768
1650430800000,2022-04-20 05:00:00,YFI/USD,19126.92,19277.4,19126.92,19220.18,0.204478,3930.1039660399997
1650427200000,2022-04-20 04:00:00,YFI/USD,19194.44,19227.19,19082.61,19126.92,0.025381,485.46035651999995
1650423600000,2022-04-20 03:00:00,YFI/USD,19167.08,19200.29,19108.19,19194.44,0.00255,48.945822
1650420000000,2022-04-20 02:00:00,YFI/USD,19248.36,19264.11,19143.58,19167.08,0.004661,89.33775988000001
1650416400000,2022-04-20 01:00:00,YFI/USD,19234.21,19278.09,19170.92,19248.36,0.021166,407.41078776
1650412800000,2022-04-20 00:00:00,YFI/USD,19454.56,19454.56,19229.76,19234.21,0.05286,1016.7203405999999
1650409200000,2022-04-19 23:00:00,YFI/USD,19433.85,19467.59,19382.11,19454.56,0.217978,4240.666079680001
1650405600000,2022-04-19 22:00:00,YFI/USD,19399.07,19491.09,19359.01,19433.85,0.050377,979.0190614499999
1650402000000,2022-04-19 21:00:00,YFI/USD,19319.21,19415.75,19319.21,19399.07,0.004715,91.46661504999999
1650398400000,2022-04-19 20:00:00,YFI/USD,19431.37,19431.37,19250.0,19319.21,0.011642,224.91424281999997
1650394800000,2022-04-19 19:00:00,YFI/USD,19387.32,19496.64,19379.6,19431.37,0.042835,832.3427339499999
1650391200000,2022-04-19 18:00:00,YFI/USD,19446.04,19452.11,19385.68,19387.32,0.006868,133.15211376
1650387600000,2022-04-19 17:00:00,YFI/USD,19401.53,19474.39,19318.7,19446.04,0.022988,447.02556752000004
1650384000000,2022-04-19 16:00:00,YFI/USD,19371.18,19626.43,19339.31,19401.53,0.035842,695.38963826
1650380400000,2022-04-19 15:00:00,YFI/USD,19481.26,19543.33,19319.21,19371.18,0.214522,4155.54427596
1650376800000,2022-04-19 14:00:00,YFI/USD,19278.49,19487.22,19272.93,19481.26,1.034551,20154.357014259997
1650373200000,2022-04-19 13:00:00,YFI/USD,19194.34,19314.39,19101.23,19278.49,0.009269,178.69232381
1650369600000,2022-04-19 12:00:00,YFI/USD,19041.73,19194.34,19024.4,19194.34,0.057088,1095.76648192
1650366000000,2022-04-19 11:00:00,YFI/USD,19077.65,19149.37,19037.54,19041.73,0.005757,109.62323961
1650362400000,2022-04-19 10:00:00,YFI/USD,18933.12,19081.69,18933.12,19077.65,0.002663,50.80378195
1650358800000,2022-04-19 09:00:00,YFI/USD,19006.04,19006.04,18876.43,18933.12,0.013531,256.18404671999997
1650355200000,2022-04-19 08:00:00,YFI/USD,18943.87,19067.42,18938.52,19006.04,0.001988,37.78400752
1650351600000,2022-04-19 07:00:00,YFI/USD,18964.52,18990.42,18887.71,18943.87,0.012916,244.67902492
1650348000000,2022-04-19 06:00:00,YFI/USD,18969.74,19036.5,18962.11,18964.52,0.000314,5.95485928
1650344400000,2022-04-19 05:00:00,YFI/USD,19050.04,19050.04,18969.74,18969.74,0.052085,988.0389079
1650340800000,2022-04-19 04:00:00,YFI/USD,18956.87,19073.0,18956.87,19050.04,0.006773,129.02592092
1650337200000,2022-04-19 03:00:00,YFI/USD,18908.2,18991.0,18908.2,18956.87,0.00079,14.975927299999999
1650333600000,2022-04-19 02:00:00,YFI/USD,19013.6,19024.72,18899.77,18908.2,0.017677,334.2402514
1650330000000,2022-04-19 01:00:00,YFI/USD,19102.47,19115.14,18996.28,19013.6,0.034836,662.3577696
1650326400000,2022-04-19 00:00:00,YFI/USD,19136.32,19265.45,19082.09,19102.47,0.023134,441.91654098
1650322800000,2022-04-18 23:00:00,YFI/USD,19151.29,19174.8,19102.88,19136.32,0.004463,85.40539616
1650319200000,2022-04-18 22:00:00,YFI/USD,19120.05,19178.11,19029.9,19151.29,0.269713,5165.35187977
1650315600000,2022-04-18 21:00:00,YFI/USD,18972.93,19165.29,18972.93,19120.05,0.076638,1465.3223919
1650312000000,2022-04-18 20:00:00,YFI/USD,18897.93,19015.43,18897.93,18972.93,0.012111,229.78115523
1650308400000,2022-04-18 19:00:00,YFI/USD,19071.17,19071.17,18877.25,18897.93,0.056173,1061.55342189
1650304800000,2022-04-18 18:00:00,YFI/USD,18883.86,19126.26,18883.86,19071.17,0.110577,2108.8327650899996
1650301200000,2022-04-18 17:00:00,YFI/USD,18622.15,18911.26,18593.05,18883.86,0.155518,2936.78013948
1650297600000,2022-04-18 16:00:00,YFI/USD,18617.19,18701.09,18370.35,18622.15,0.041415,771.2363422500001
1650294000000,2022-04-18 15:00:00,YFI/USD,18662.84,18722.92,18575.71,18617.19,0.042889,798.4726619099998
1650290400000,2022-04-18 14:00:00,YFI/USD,18587.17,18727.03,18587.17,18662.84,0.032978,615.46313752
1650286800000,2022-04-18 13:00:00,YFI/USD,18670.51,18771.27,18571.12,18587.17,0.027909,518.74932753
1650283200000,2022-04-18 12:00:00,YFI/USD,18466.0,18728.4,18466.0,18670.51,0.06362,1187.8178461999998
1650279600000,2022-04-18 11:00:00,YFI/USD,18430.13,18481.75,18428.4,18466.0,0.032725,604.29985
1650276000000,2022-04-18 10:00:00,YFI/USD,18368.58,18476.35,18368.58,18430.13,0.030004,552.9776205200001
1650272400000,2022-04-18 09:00:00,YFI/USD,18249.31,18372.05,18249.31,18368.58,0.001121,20.591178180000004
1650268800000,2022-04-18 08:00:00,YFI/USD,18277.4,18364.73,18244.21,18249.31,0.001337,24.399327470000003
1650265200000,2022-04-18 07:00:00,YFI/USD,18423.62,18464.74,18243.54,18277.4,0.009434,172.42899160000002
1650261600000,2022-04-18 06:00:00,YFI/USD,18239.59,18478.92,18231.34,18423.62,0.071446,1316.29395452
1650258000000,2022-04-18 05:00:00,YFI/USD,18173.7,18260.43,18000.0,18239.59,0.506946,9246.48719214
1650254400000,2022-04-18 04:00:00,YFI/USD,18673.7,18673.7,18110.91,18173.7,0.286761,5211.5083857
1650250800000,2022-04-18 03:00:00,YFI/USD,18711.61,18757.58,18656.73,18673.7,0.012092,225.8023804
1650247200000,2022-04-18 02:00:00,YFI/USD,18715.51,18780.59,18709.51,18711.61,0.004744,88.76787784
1650243600000,2022-04-18 01:00:00,YFI/USD,18692.18,18765.0,18631.61,18715.51,0.031292,585.64573892
1650240000000,2022-04-18 00:00:00,YFI/USD,18705.25,18775.04,18618.22,18692.18,0.031794,594.29917092
1650236400000,2022-04-17 23:00:00,YFI/USD,18985.78,18985.78,18630.7,18705.25,0.022002,411.5529105
1650232800000,2022-04-17 22:00:00,YFI/USD,19205.74,19205.74,18985.77,18985.78,0.028987,550.3408048599999
1650229200000,2022-04-17 21:00:00,YFI/USD,19301.29,19301.29,19152.09,19205.74,0.08376,1608.6727824000002
1650225600000,2022-04-17 20:00:00,YFI/USD,19349.7,19353.32,19282.22,19301.29,0.000764,14.74618556
1650222000000,2022-04-17 19:00:00,YFI/USD,19246.56,19362.36,19213.51,19349.7,0.002763,53.4632211
1650218400000,2022-04-17 18:00:00,YFI/USD,19305.95,19349.94,19218.3,19246.56,0.005051,97.21437456000001
1650214800000,2022-04-17 17:00:00,YFI/USD,19293.91,19435.1,19285.69,19305.95,0.006085,117.47670575000001
1650211200000,2022-04-17 16:00:00,YFI/USD,19386.5,19398.2,19293.91,19293.91,0.001203,23.21057373
1650207600000,2022-04-17 15:00:00,YFI/USD,19318.45,19387.7,19318.45,19386.5,0.000562,10.895213
1650204000000,2022-04-17 14:00:00,YFI/USD,19235.44,19351.4,19200.0,19318.45,0.043429,838.9809650500001
1650200400000,2022-04-17 13:00:00,YFI/USD,19297.52,19376.93,19235.44,19235.44,0.019103,367.45461032
1650196800000,2022-04-17 12:00:00,YFI/USD,19269.77,19306.09,19252.53,19297.52,0.025972,501.19518944
1650193200000,2022-04-17 11:00:00,YFI/USD,19240.49,19313.69,19225.17,19269.77,0.086113,1659.37770401
1650189600000,2022-04-17 10:00:00,YFI/USD,19209.91,19260.57,19179.51,19240.49,0.000845,16.258214050000003
1650186000000,2022-04-17 09:00:00,YFI/USD,19204.22,19300.98,19184.97,19209.91,0.055633,1068.70492303
1650182400000,2022-04-17 08:00:00,YFI/USD,19121.19,19222.43,19109.94,19204.22,0.004635,89.0115597
1650178800000,2022-04-17 07:00:00,YFI/USD,19147.72,19147.72,19049.53,19121.19,0.046377,886.78342863
1650175200000,2022-04-17 06:00:00,YFI/USD,19216.47,19230.89,19115.98,19147.72,0.005343,102.30626796
1650171600000,2022-04-17 05:00:00,YFI/USD,19173.28,19234.99,19149.9,19216.47,0.004546,87.35807262
1650168000000,2022-04-17 04:00:00,YFI/USD,19150.93,19207.19,19144.26,19173.28,0.313005,6001.332506399999
1650164400000,2022-04-17 03:00:00,YFI/USD,19104.02,19205.87,19068.11,19150.93,0.000765,14.65046145
1650160800000,2022-04-17 02:00:00,YFI/USD,19163.07,19163.07,19054.21,19104.02,0.045871,876.32050142
1650157200000,2022-04-17 01:00:00,YFI/USD,19144.12,19210.0,19089.27,19163.07,0.03415,654.4188405
1650153600000,2022-04-17 00:00:00,YFI/USD,19097.71,19144.12,19056.31,19144.12,0.011673,223.46931275999998
1650150000000,2022-04-16 23:00:00,YFI/USD,19105.84,19180.52,19092.51,19097.71,0.018664,356.43965943999996
1650146400000,2022-04-16 22:00:00,YFI/USD,19283.43,19283.43,19080.11,19105.84,0.20875,3988.3441
1650142800000,2022-04-16 21:00:00,YFI/USD,19189.43,19343.25,19188.4,19283.43,0.053824,1037.91133632
1650139200000,2022-04-16 20:00:00,YFI/USD,19028.51,19195.07,19028.51,19189.43,0.002583,49.56629769
1650135600000,2022-04-16 19:00:00,YFI/USD,19008.21,19108.93,19000.41,19028.51,0.100914,1920.24305814
1650132000000,2022-04-16 18:00:00,YFI/USD,18961.82,19058.04,18924.7,19008.21,2.021625,38427.47254125
1650128400000,2022-04-16 17:00:00,YFI/USD,19069.71,19069.71,18944.91,18961.82,0.016124,305.74038568
1650124800000,2022-04-16 16:00:00,YFI/USD,18893.74,19106.41,18871.97,19069.71,0.149367,2848.38537357
1650121200000,2022-04-16 15:00:00,YFI/USD,19073.11,19096.47,18849.71,18893.74,0.73588,13903.5253912
1650117600000,2022-04-16 14:00:00,YFI/USD,19040.37,19080.21,19028.11,19073.11,0.00334,63.7041874
1650114000000,2022-04-16 13:00:00,YFI/USD,19127.05,19127.05,19018.21,19040.37,0.030844,587.28117228
1650110400000,2022-04-16 12:00:00,YFI/USD,19046.5,19127.05,19036.81,19127.05,0.005913,113.09824665
1650106800000,2022-04-16 11:00:00,YFI/USD,19087.66,19126.83,19045.76,19046.5,0.040004,761.9361859999999
1650103200000,2022-04-16 10:00:00,YFI/USD,19026.35,19101.61,19026.35,19087.66,0.00131,25.0048346
1650099600000,2022-04-16 09:00:00,YFI/USD,19038.8,19072.03,18994.81,19026.35,0.001867,35.52219545
1650096000000,2022-04-16 08:00:00,YFI/USD,19024.02,19074.81,19019.11,19038.8,0.006034,114.8801192
1650092400000,2022-04-16 07:00:00,YFI/USD,19116.65,19151.45,19000.0,19024.02,0.001781,33.88177962
1650088800000,2022-04-16 06:00:00,YFI/USD,19180.81,19180.81,19088.61,19116.65,0.034506,659.6391249000001
1650085200000,2022-04-16 05:00:00,YFI/USD,19198.66,19229.08,19157.97,19180.81,0.004137,79.35101097
1650081600000,2022-04-16 04:00:00,YFI/USD,19094.37,19230.68,19094.37,19198.66,0.052296,1004.01312336
