https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1661133600000,2022-08-22 02:00:00,LINK/USD,7.02554,7.05307,6.98991,7.05307,1708.716694,12051.698452950579
1661130000000,2022-08-22 01:00:00,LINK/USD,7.03196,7.03196,6.99014,7.02554,1567.384201,11011.72039949354
1661126400000,2022-08-22 00:00:00,LINK/USD,7.15524,7.15524,6.99986,7.03196,635.098777,4465.98919591292
1661122800000,2022-08-21 23:00:00,LINK/USD,7.10408,7.15524,7.09436,7.15524,448.102256,3206.27918622144
1661119200000,2022-08-21 22:00:00,LINK/USD,7.12,7.1302,6.94472,7.10408,3868.425655,27481.605327172398
1661115600000,2022-08-21 21:00:00,LINK/USD,7.13388,7.1775,7.09586,7.12,1401.962198,9981.97084976
1661112000000,2022-08-21 20:00:00,LINK/USD,7.10283,7.15524,7.06408,7.13388,567.566579,4048.9518665965206
1661108400000,2022-08-21 19:00:00,LINK/USD,7.09958,7.11245,7.08232,7.10283,649.480225,4613.14762653675
1661104800000,2022-08-21 18:00:00,LINK/USD,7.08031,7.09958,7.06408,7.09958,418.867775,2973.7852780344997
1661101200000,2022-08-21 17:00:00,LINK/USD,7.10679,7.1134,7.07553,7.08031,509.049642,3604.22927074902
1661097600000,2022-08-21 16:00:00,LINK/USD,7.05074,7.10679,7.01788,7.10679,303.127534,2154.2637273558603
1661094000000,2022-08-21 15:00:00,LINK/USD,7.03975,7.06,7.02733,7.05074,518.679001,3657.07077951074
1661090400000,2022-08-21 14:00:00,LINK/USD,7.02297,7.05081,7.01424,7.03975,130.594904,919.355475434
1661086800000,2022-08-21 13:00:00,LINK/USD,7.08161,7.08161,7.02297,7.02297,469.92277,3300.2535160269
1661083200000,2022-08-21 12:00:00,LINK/USD,7.10422,7.17058,7.06859,7.08161,2629.41181,18620.4689678141
1661079600000,2022-08-21 11:00:00,LINK/USD,7.08651,7.10453,7.07802,7.10422,85.290738,605.92416671436
1661076000000,2022-08-21 10:00:00,LINK/USD,7.09732,7.09732,7.07013,7.08651,154.162652,1092.47517502452
1661072400000,2022-08-21 09:00:00,LINK/USD,7.04176,7.09732,7.04176,7.09732,1718.363181,12195.77337177492
1661068800000,2022-08-21 08:00:00,LINK/USD,7.03746,7.13166,7.02583,7.04176,806.313309,5677.86480678384
1661065200000,2022-08-21 07:00:00,LINK/USD,6.90118,7.03746,6.8916,7.03746,1055.055562,7424.91131535252
1661061600000,2022-08-21 06:00:00,LINK/USD,6.95503,6.96377,6.8873,6.90118,820.561378,5662.84177062604
1661058000000,2022-08-21 05:00:00,LINK/USD,6.917,6.95503,6.90084,6.95503,452.919334,3150.0675555500197
1661054400000,2022-08-21 04:00:00,LINK/USD,6.90654,6.97049,6.89744,6.917,2945.031132,20370.780340044
1661050800000,2022-08-21 03:00:00,LINK/USD,6.95292,6.95292,6.88739,6.90654,897.768474,6200.473876419959
1661047200000,2022-08-21 02:00:00,LINK/USD,6.969,6.97739,6.91687,6.95292,1535.108012,10673.483198795038
1661043600000,2022-08-21 01:00:00,LINK/USD,6.89173,6.969,6.89173,6.969,789.784728,5504.009769432
1661040000000,2022-08-21 00:00:00,LINK/USD,6.9027,6.96789,6.89173,6.89173,12329.943952,84974.64463231695
1661036400000,2022-08-20 23:00:00,LINK/USD,6.88765,6.93682,6.85556,6.9027,1689.503357,11662.134822363902
1661032800000,2022-08-20 22:00:00,LINK/USD,6.86202,6.90809,6.84,6.88765,862.383023,5939.7924283659495
1661029200000,2022-08-20 21:00:00,LINK/USD,6.68582,6.86202,6.66222,6.86202,1410.902396,9681.64045939992
1661025600000,2022-08-20 20:00:00,LINK/USD,6.7276,6.85806,6.68582,6.68582,920.17926,6152.1529000932
1661022000000,2022-08-20 19:00:00,LINK/USD,6.80162,6.80162,6.70939,6.7276,7184.383177,48333.656261585194
1661018400000,2022-08-20 18:00:00,LINK/USD,6.92345,6.93958,6.79939,6.80162,2930.015192,19928.84993021104
1661014800000,2022-08-20 17:00:00,LINK/USD,6.96442,6.96793,6.88739,6.92345,772.931539,5351.35286368955
1661011200000,2022-08-20 16:00:00,LINK/USD,7.03964,7.03964,6.9612,6.96442,1782.949087,12417.20628048454
1661007600000,2022-08-20 15:00:00,LINK/USD,6.98616,7.03964,6.95,7.03964,5419.709164,38152.80141926096
1661004000000,2022-08-20 14:00:00,LINK/USD,7.04,7.04585,6.97573,6.98616,2430.643071,16980.86139689736
1661000400000,2022-08-20 13:00:00,LINK/USD,7.05474,7.05474,6.97979,7.04,7237.578155,50952.5502112
1660996800000,2022-08-20 12:00:00,LINK/USD,7.08381,7.08381,7.03773,7.05474,368.335541,2598.5114745143396
1660993200000,2022-08-20 11:00:00,LINK/USD,7.08541,7.10135,7.08381,7.08381,230.30521,1631.4383496500998
1660989600000,2022-08-20 10:00:00,LINK/USD,7.11754,7.11754,7.05,7.08541,990.025293,7014.73511127513
1660986000000,2022-08-20 09:00:00,LINK/USD,7.1,7.12284,7.08542,7.11754,956.127159,6805.27329926886
1660982400000,2022-08-20 08:00:00,LINK/USD,7.13677,7.15878,7.1,7.1,1519.42953,10787.949663
1660978800000,2022-08-20 07:00:00,LINK/USD,7.15052,7.20483,7.13677,7.13677,4567.036188,32593.88685543276
1660975200000,2022-08-20 06:00:00,LINK/USD,7.08024,7.15052,7.05934,7.15052,3718.50664,26589.256099452803
1660971600000,2022-08-20 05:00:00,LINK/USD,7.1331,7.1331,7.05,7.08024,2154.799274,15256.49601174576
1660968000000,2022-08-20 04:00:00,LINK/USD,7.06,7.1331,7.05082,7.1331,1758.29802,12542.115606461999
1660964400000,2022-08-20 03:00:00,LINK/USD,7.05019,7.07871,7.03876,7.06,872.222026,6157.8875035599995
1660960800000,2022-08-20 02:00:00,LINK/USD,7.02974,7.11281,7.02974,7.05019,6839.693362,48221.13774383878
1660957200000,2022-08-20 01:00:00,LINK/USD,7.01324,7.09225,7.01324,7.02974,3411.875622,23984.59853499828
1660953600000,2022-08-20 00:00:00,LINK/USD,6.90111,7.09244,6.90111,7.01324,6508.79276,45647.7257361424
1660950000000,2022-08-19 23:00:00,LINK/USD,6.91994,6.97366,6.83,6.90111,3746.730018,25856.595994519983
1660946400000,2022-08-19 22:00:00,LINK/USD,6.88796,7.0141,6.88796,6.91994,711.182065,4921.3372188761
1660942800000,2022-08-19 21:00:00,LINK/USD,7.0882,7.10136,6.87,6.88796,2530.854911,17432.42739277156
1660939200000,2022-08-19 20:00:00,LINK/USD,7.13071,7.14164,7.05,7.0882,1028.575448,7290.7484905136
1660935600000,2022-08-19 19:00:00,LINK/USD,7.08853,7.16613,7.02297,7.13071,2459.155983,17535.52815953793
1660932000000,2022-08-19 18:00:00,LINK/USD,7.1013,7.11246,7.06299,7.08853,1581.214936,11208.489510284082
1660928400000,2022-08-19 17:00:00,LINK/USD,7.17609,7.19627,7.07343,7.1013,5196.707404,36903.3782880252
1660924800000,2022-08-19 16:00:00,LINK/USD,7.12256,7.21358,7.09166,7.17609,3529.76671,25329.9235899639
1660921200000,2022-08-19 15:00:00,LINK/USD,7.06269,7.13987,7.04812,7.12256,1453.020104,10349.22287194624
1660917600000,2022-08-19 14:00:00,LINK/USD,7.05537,7.13994,7.04829,7.06269,4709.714573,33263.25401758137
1660914000000,2022-08-19 13:00:00,LINK/USD,7.07646,7.08708,7.04285,7.05537,2471.826234,17439.64865657658
1660910400000,2022-08-19 12:00:00,LINK/USD,7.05,7.0938,6.97294,7.07646,3201.488814,22655.20753271844
1660906800000,2022-08-19 11:00:00,LINK/USD,7.08564,7.08564,6.933,7.05,23664.670905,166835.92988024998
1660903200000,2022-08-19 10:00:00,LINK/USD,7.08511,7.12298,7.07235,7.08564,4889.011755,34641.7772516982
1660899600000,2022-08-19 09:00:00,LINK/USD,7.11084,7.12173,7.07787,7.08511,493.452861,3496.16779999971
1660896000000,2022-08-19 08:00:00,LINK/USD,7.14115,7.15052,7.06147,7.11084,1694.138257,12046.74608340588
1660892400000,2022-08-19 07:00:00,LINK/USD,7.08776,7.17964,7.07787,7.14115,27500.557209,196385.60411305033
1660888800000,2022-08-19 06:00:00,LINK/USD,7.43556,7.45051,7.01,7.08776,9599.500048,68038.95246021249
1660885200000,2022-08-19 05:00:00,LINK/USD,7.418,7.44447,7.405,7.43556,5563.347236,41366.60217411216
1660881600000,2022-08-19 04:00:00,LINK/USD,7.48279,7.48279,7.418,7.418,2863.211924,21239.306052232
1660878000000,2022-08-19 03:00:00,LINK/USD,7.47571,7.51451,7.39,7.48279,2781.875552,20816.190561750078
1660874400000,2022-08-19 02:00:00,LINK/USD,7.44175,7.54421,7.43875,7.47571,9923.297048,74183.69097470409
1660870800000,2022-08-19 01:00:00,LINK/USD,7.58282,7.58282,7.41,7.44175,3796.647342,28253.7003573285
1660867200000,2022-08-19 00:00:00,LINK/USD,7.63951,7.69792,7.50001,7.58282,6480.117908,49137.56767514056
1660863600000,2022-08-18 23:00:00,LINK/USD,7.9794,7.99145,7.61,7.63951,5524.854976,42207.18483770175
1660860000000,2022-08-18 22:00:00,LINK/USD,8.05179,8.05179,7.9794,7.9794,2586.839783,20641.4293644702
1660856400000,2022-08-18 21:00:00,LINK/USD,8.03642,8.05605,7.99705,8.05179,1311.632038,10560.98572724802
1660852800000,2022-08-18 20:00:00,LINK/USD,8.01819,8.03642,7.96345,8.03642,1192.902508,9586.665573341359
1660849200000,2022-08-18 19:00:00,LINK/USD,8.01283,8.04834,8.01283,8.01819,785.848462,6301.082279523781
1660845600000,2022-08-18 18:00:00,LINK/USD,7.98559,8.0196,7.95111,8.01283,2705.407109,21677.96724520847
1660842000000,2022-08-18 17:00:00,LINK/USD,8.01254,8.0794,7.97786,7.98559,2170.880756,17335.76365630604
1660838400000,2022-08-18 16:00:00,LINK/USD,8.12011,8.12011,7.97903,8.01254,5963.033609,47779.04531345686
1660834800000,2022-08-18 15:00:00,LINK/USD,8.09338,8.13265,8.0604,8.12011,251.68795,2043.7338396745001
1660831200000,2022-08-18 14:00:00,LINK/USD,8.12559,8.13464,8.08,8.09338,1128.584873,9134.066239440739
1660827600000,2022-08-18 13:00:00,LINK/USD,8.22451,8.22451,8.08437,8.12559,618.298502,5024.04012486618
1660824000000,2022-08-18 12:00:00,LINK/USD,8.224,8.24673,8.18,8.22451,1481.423291,12183.98067106241
1660820400000,2022-08-18 11:00:00,LINK/USD,8.20845,8.224,8.16316,8.224,1835.418596,15094.482533504
1660816800000,2022-08-18 10:00:00,LINK/USD,8.20726,8.2343,8.19936,8.20845,4079.142442,33483.4367780349
1660813200000,2022-08-18 09:00:00,LINK/USD,8.12928,8.21,8.12928,8.20726,9954.077153,81695.69925473077
1660809600000,2022-08-18 08:00:00,LINK/USD,8.18576,8.19635,8.12928,8.12928,1132.640296,9207.55010546688
1660806000000,2022-08-18 07:00:00,LINK/USD,8.17773,8.19673,8.14682,8.18576,85.096114,696.57636613664
1660802400000,2022-08-18 06:00:00,LINK/USD,8.11507,8.18664,8.11507,8.17773,860.191564,7034.41435866972
1660798800000,2022-08-18 05:00:00,LINK/USD,8.03824,8.14959,8.03824,8.11507,449.290388,3646.02294894716
1660795200000,2022-08-18 04:00:00,LINK/USD,8.07485,8.13992,8.03824,8.03824,1203.553138,9674.44897599712
1660791600000,2022-08-18 03:00:00,LINK/USD,8.10644,8.1161,8.07485,8.07485,499.796249,4035.77974123765
1660788000000,2022-08-18 02:00:00,LINK/USD,8.13771,8.13771,8.07685,8.10644,828.91732,6719.5685195408
1660784400000,2022-08-18 01:00:00,LINK/USD,8.10957,8.13771,8.07,8.13771,2683.77611,21839.7916881081
1660780800000,2022-08-18 00:00:00,LINK/USD,8.05281,8.10997,7.94553,8.10957,1924.271829,15605.017096303529
1660777200000,2022-08-17 23:00:00,LINK/USD,8.01663,8.08483,7.97035,8.05281,5829.068606,46940.38196108285
1660773600000,2022-08-17 22:00:00,LINK/USD,8.13387,8.13387,8.01659,8.01663,1136.054153,9107.325804564389
1660770000000,2022-08-17 21:00:00,LINK/USD,8.20727,8.20727,8.03864,8.13387,5912.03726,48087.7425079962
1660766400000,2022-08-17 20:00:00,LINK/USD,8.14339,8.20727,8.09843,8.20727,740.238082,6075.33380325614
1660762800000,2022-08-17 19:00:00,LINK/USD,8.19482,8.19482,8.11417,8.14339,535.271474,4358.92436865686
1660759200000,2022-08-17 18:00:00,LINK/USD,8.16974,8.22344,8.1504,8.19482,11109.2328,91038.163134096
1660755600000,2022-08-17 17:00:00,LINK/USD,8.14,8.17299,8.12571,8.16974,2478.420263,20248.049159441616
1660752000000,2022-08-17 16:00:00,LINK/USD,8.08385,8.14999,8.07357,8.14,2238.197248,18218.92559872
1660748400000,2022-08-17 15:00:00,LINK/USD,8.05824,8.14581,8.05824,8.08385,1552.862851,12553.11035805635
1660744800000,2022-08-17 14:00:00,LINK/USD,8.16683,8.17494,8.03599,8.05824,19139.159204,154227.93826404095
1660741200000,2022-08-17 13:00:00,LINK/USD,8.31,8.31563,8.11835,8.16683,5376.811376,43911.504449858076
1660737600000,2022-08-17 12:00:00,LINK/USD,8.42621,8.42621,8.23,8.31,3522.003323,29267.84761413
1660734000000,2022-08-17 11:00:00,LINK/USD,8.43,8.43947,8.40092,8.42621,601.885461,5071.613290332809
1660730400000,2022-08-17 10:00:00,LINK/USD,8.52393,8.52393,8.41051,8.43,11642.959539,98150.14891377
1660726800000,2022-08-17 09:00:00,LINK/USD,8.47558,8.54153,8.47558,8.52393,665.903199,5676.1122550520695
1660723200000,2022-08-17 08:00:00,LINK/USD,8.44354,8.49428,8.44354,8.47558,591.089535,5009.8266410553
1660719600000,2022-08-17 07:00:00,LINK/USD,8.70871,8.70871,8.44354,8.44354,1424.934218,12031.489067051722
1660716000000,2022-08-17 06:00:00,LINK/USD,8.68938,8.73276,8.68938,8.70871,1178.906919,10266.75847456449
1660712400000,2022-08-17 05:00:00,LINK/USD,8.64611,8.69005,8.63502,8.68938,4023.676867,34963.25729457246
1660708800000,2022-08-17 04:00:00,LINK/USD,8.64351,8.64611,8.60471,8.64611,48.631594,420.47411119934003
1660705200000,2022-08-17 03:00:00,LINK/USD,8.53312,8.64351,8.53312,8.64351,1107.518273,9572.845267858229
1660701600000,2022-08-17 02:00:00,LINK/USD,8.51158,8.56225,8.48672,8.53312,887.424143,7572.49670311616
1660698000000,2022-08-17 01:00:00,LINK/USD,8.54523,8.57115,8.50582,8.51158,1504.040643,12801.762256145941
1660694400000,2022-08-17 00:00:00,LINK/USD,8.46604,8.5754,8.44378,8.54523,1970.105738,16835.00665552974
1660690800000,2022-08-16 23:00:00,LINK/USD,8.4768,8.4991,8.42272,8.46604,720.893851,6103.11617832004
1660687200000,2022-08-16 22:00:00,LINK/USD,8.49148,8.51212,8.44354,8.4768,11004.755096,93285.10799777282
1660683600000,2022-08-16 21:00:00,LINK/USD,8.53865,8.54382,8.48806,8.49148,171.251836,1454.1815403572798
1660680000000,2022-08-16 20:00:00,LINK/USD,8.48713,8.54141,8.48413,8.53865,1207.261496,10308.3833728204
1660676400000,2022-08-16 19:00:00,LINK/USD,8.47072,8.51318,8.4574,8.48713,762.737502,6473.45233534926
1660672800000,2022-08-16 18:00:00,LINK/USD,8.50467,8.56225,8.38735,8.47072,1150.420259,9744.88789631648
1660669200000,2022-08-16 17:00:00,LINK/USD,8.49042,8.52096,8.46707,8.50467,535.793834,4556.74974620478
1660665600000,2022-08-16 16:00:00,LINK/USD,8.52613,8.53583,8.418,8.49042,5448.487517,46259.947384087136
1660662000000,2022-08-16 15:00:00,LINK/USD,8.45577,8.52993,8.42744,8.52613,1579.767006,13469.29886286678
1660658400000,2022-08-16 14:00:00,LINK/USD,8.485,8.51494,8.38621,8.45577,29646.881804,250687.21375180906
1660654800000,2022-08-16 13:00:00,LINK/USD,8.55981,8.5921,8.46826,8.485,7870.209388,66778.72665718
1660651200000,2022-08-16 12:00:00,LINK/USD,8.64,8.67632,8.55981,8.55981,3082.74088,26387.676212032802
1660647600000,2022-08-16 11:00:00,LINK/USD,8.61131,8.69766,8.61131,8.64,2835.46345,24498.404208000004
1660644000000,2022-08-16 10:00:00,LINK/USD,8.6859,8.70433,8.59838,8.61131,969.083318,8345.07686712658
1660640400000,2022-08-16 09:00:00,LINK/USD,8.61458,8.70629,8.58892,8.6859,3333.664379,28955.875429556098
1660636800000,2022-08-16 08:00:00,LINK/USD,8.62,8.63481,8.60923,8.61458,323.362718,2785.6340032284397
1660633200000,2022-08-16 07:00:00,LINK/USD,8.60613,8.6331,8.59046,8.62,544.247868,4691.41662216
1660629600000,2022-08-16 06:00:00,LINK/USD,8.5743,8.61735,8.5743,8.60613,25.796609,222.00897061317002
1660626000000,2022-08-16 05:00:00,LINK/USD,8.61986,8.61986,8.53103,8.5743,485.740328,4164.883294370399
1660622400000,2022-08-16 04:00:00,LINK/USD,8.70574,8.71038,8.59838,8.61986,834.564627,7193.830245692219
1660618800000,2022-08-16 03:00:00,LINK/USD,8.64419,8.70574,8.51236,8.70574,2541.368939,22124.497227009862
1660615200000,2022-08-16 02:00:00,LINK/USD,8.73035,8.75812,8.59235,8.64419,1223.81283,10578.870626957701
1660611600000,2022-08-16 01:00:00,LINK/USD,8.67243,8.83417,8.67243,8.73035,2773.818488,24216.406236710798
1660608000000,2022-08-16 00:00:00,LINK/USD,8.6758,8.71914,8.60977,8.67243,790.683703,6857.14906640829
1660604400000,2022-08-15 23:00:00,LINK/USD,8.69887,8.69887,8.55724,8.6758,6088.875683,52825.8676505714
1660600800000,2022-08-15 22:00:00,LINK/USD,8.69875,8.76591,8.66694,8.69887,2219.769543,19309.486684516407
1660597200000,2022-08-15 21:00:00,LINK/USD,8.69248,8.76268,8.6758,8.69875,3164.468742,27526.9224694725
1660593600000,2022-08-15 20:00:00,LINK/USD,8.6636,8.7181,8.6612,8.69248,4760.85521,41383.638695820795
1660590000000,2022-08-15 19:00:00,LINK/USD,8.69529,8.74289,8.63,8.6636,3381.202718,29293.387867664802
1660586400000,2022-08-15 18:00:00,LINK/USD,8.741,8.75258,8.67075,8.69529,572.682,4979.63606778
1660582800000,2022-08-15 17:00:00,LINK/USD,8.85164,8.85865,8.7369,8.741,4938.290046,43165.593292086
1660579200000,2022-08-15 16:00:00,LINK/USD,8.78636,8.85164,8.75043,8.85164,23382.486332,206973.35131578447
1660575600000,2022-08-15 15:00:00,LINK/USD,8.6178,8.78636,8.61137,8.78636,1076.960352,9462.561358398721
1660572000000,2022-08-15 14:00:00,LINK/USD,8.73907,8.73907,8.6178,8.6178,830.782341,7159.516058269801
1660568400000,2022-08-15 13:00:00,LINK/USD,8.55873,8.73907,8.55873,8.73907,558.14423,4877.6614960661
1660564800000,2022-08-15 12:00:00,LINK/USD,8.61024,8.69368,8.54488,8.55873,1070.12547,9158.9149638531
1660561200000,2022-08-15 11:00:00,LINK/USD,8.65184,8.70297,8.61024,8.61024,1029.385298,8863.254468251518
1660557600000,2022-08-15 10:00:00,LINK/USD,8.63007,8.65566,8.5923,8.65184,4187.365141,36228.41322150944
1660554000000,2022-08-15 09:00:00,LINK/USD,8.59749,8.63945,8.54488,8.63007,912.988507,7879.15472460549
1660550400000,2022-08-15 08:00:00,LINK/USD,8.57982,8.66092,8.52096,8.59749,4047.053055,34794.49816983195
1660546800000,2022-08-15 07:00:00,LINK/USD,8.57957,8.65091,8.55509,8.57982,9860.549804,84601.74241935529
1660543200000,2022-08-15 06:00:00,LINK/USD,8.88071,8.88071,8.5379,8.57957,2611.843213,22408.49167495841
1660539600000,2022-08-15 05:00:00,LINK/USD,8.94944,8.98548,8.87622,8.88071,918.360264,8155.691180107441
1660536000000,2022-08-15 04:00:00,LINK/USD,8.98611,8.98611,8.90806,8.94944,831.213828,7438.89828085632
1660532400000,2022-08-15 03:00:00,LINK/USD,9.02239,9.04998,8.97,8.98611,9987.319071,89747.1477771038
1660528800000,2022-08-15 02:00:00,LINK/USD,8.88478,9.04665,8.86239,9.02239,5115.392649,46153.06748241111
1660525200000,2022-08-15 01:00:00,LINK/USD,8.80603,8.88478,8.75,8.88478,6121.847555,54391.2687197129
1660521600000,2022-08-15 00:00:00,LINK/USD,8.76429,8.80603,8.56096,8.80603,986.260978,8685.04376009734
1660518000000,2022-08-14 23:00:00,LINK/USD,8.81165,8.82613,8.73496,8.76429,1743.997388,15284.898867674521
1660514400000,2022-08-14 22:00:00,LINK/USD,8.82248,8.82325,8.71189,8.81165,2279.429629,20085.536090377853
1660510800000,2022-08-14 21:00:00,LINK/USD,8.79869,8.86344,8.78402,8.82248,3207.151435,28295.029392258803
1660507200000,2022-08-14 20:00:00,LINK/USD,8.853,8.86122,8.72639,8.79869,1244.649982,10951.28935012358
1660503600000,2022-08-14 19:00:00,LINK/USD,8.82383,8.853,8.81093,8.853,974.196926,8624.565385877999
1660500000000,2022-08-14 18:00:00,LINK/USD,8.75861,8.82383,8.73635,8.82383,739.937429,6529.082084133069
1660496400000,2022-08-14 17:00:00,LINK/USD,8.75756,8.80603,8.68808,8.75861,6085.463443,53300.20096649422
1660492800000,2022-08-14 16:00:00,LINK/USD,9.0,9.00936,8.75756,8.75756,3498.828245,30641.1982852822
1660489200000,2022-08-14 15:00:00,LINK/USD,8.967,9.00066,8.92298,9.0,602.055005,5418.495045000001
1660485600000,2022-08-14 14:00:00,LINK/USD,8.92662,8.97649,8.92361,8.967,1663.755433,14918.894967711001
1660482000000,2022-08-14 13:00:00,LINK/USD,9.0673,9.0673,8.87727,8.92662,25818.723602,230473.9344800852
1660478400000,2022-08-14 12:00:00,LINK/USD,9.14018,9.14018,9.02343,9.0673,4231.463259,38367.9468083307
1660474800000,2022-08-14 11:00:00,LINK/USD,9.23128,9.28325,9.14018,9.14018,1358.852796,12420.15914894328
1660471200000,2022-08-14 10:00:00,LINK/USD,9.25325,9.26625,9.21698,9.23128,345.958619,3193.64088040232
1660467600000,2022-08-14 09:00:00,LINK/USD,9.26242,9.26668,9.25135,9.25325,627.10774,5802.784695155
1660464000000,2022-08-14 08:00:00,LINK/USD,9.35585,9.3749,9.22339,9.26242,393.083845,3640.9076676049003
1660460400000,2022-08-14 07:00:00,LINK/USD,9.26247,9.35585,9.26247,9.35585,1805.467771,16891.68564531035
1660456800000,2022-08-14 06:00:00,LINK/USD,9.20332,9.32174,9.20332,9.26247,10441.655651,96715.52221771797
1660453200000,2022-08-14 05:00:00,LINK/USD,9.16265,9.2122,9.15784,9.20332,518.664093,4773.431620388759
1660449600000,2022-08-14 04:00:00,LINK/USD,9.17869,9.17869,9.13224,9.16265,687.406748,6298.4674395622
1660446000000,2022-08-14 03:00:00,LINK/USD,9.13888,9.20164,9.11991,9.17869,171.431817,1573.5195043797298
1660442400000,2022-08-14 02:00:00,LINK/USD,9.10045,9.15081,9.09045,9.13888,874.638043,7993.2121184118405
1660438800000,2022-08-14 01:00:00,LINK/USD,9.13283,9.13683,9.0,9.10045,1365.512079,12426.77439933555
1660435200000,2022-08-14 00:00:00,LINK/USD,9.146,9.18135,9.09974,9.13283,1038.583789,9485.209185692871
1660431600000,2022-08-13 23:00:00,LINK/USD,9.16151,9.20495,9.1,9.146,5750.849228,52597.267039288
1660428000000,2022-08-13 22:00:00,LINK/USD,9.18464,9.22343,9.16151,9.16151,427.665876,3918.06519963276
1660424400000,2022-08-13 21:00:00,LINK/USD,9.20133,9.22693,9.18464,9.18464,803.766376,7382.30480766464
1660420800000,2022-08-13 20:00:00,LINK/USD,9.16947,9.21,9.11834,9.20133,358.892554,3302.2888238968203
1660417200000,2022-08-13 19:00:00,LINK/USD,9.15778,9.19203,9.11135,9.16947,3447.30647,31609.9732574709
1660413600000,2022-08-13 18:00:00,LINK/USD,9.21305,9.21305,9.14902,9.15778,5785.878477,52985.80219910107
1660410000000,2022-08-13 17:00:00,LINK/USD,9.16062,9.21774,9.16,9.21305,949.817164,8750.713022790202
1660406400000,2022-08-13 16:00:00,LINK/USD,9.16235,9.20876,9.14404,9.16062,586.092725,5368.9727384894995
1660402800000,2022-08-13 15:00:00,LINK/USD,9.16235,9.16235,9.16235,9.16235,0.0,0.0
1660399200000,2022-08-13 14:00:00,LINK/USD,9.16235,9.16235,9.16235,9.16235,0.0,0.0
1660395600000,2022-08-13 13:00:00,LINK/USD,9.16913,9.21608,9.16235,9.16235,4079.831305,37380.84235736675
1660392000000,2022-08-13 12:00:00,LINK/USD,9.15081,9.16913,9.06742,9.16913,13174.804676,120801.49679885186
1660388400000,2022-08-13 11:00:00,LINK/USD,9.1701,9.18866,9.07405,9.15081,1381.093762,12638.12660824722
1660384800000,2022-08-13 10:00:00,LINK/USD,9.211,9.211,9.14999,9.1701,287.738827,2638.5938174727003
1660381200000,2022-08-13 09:00:00,LINK/USD,9.17047,9.22471,9.14999,9.211,624.154282,5749.085091502
1660377600000,2022-08-13 08:00:00,LINK/USD,9.26741,9.30862,9.16592,9.17047,11903.036698,109156.44094790806
1660374000000,2022-08-13 07:00:00,LINK/USD,9.37108,9.37929,9.26741,9.26741,280.368896,2598.29351047936
1660370400000,2022-08-13 06:00:00,LINK/USD,9.3775,9.4915,9.32743,9.37108,1161.427778,10883.83262186024
1660366800000,2022-08-13 05:00:00,LINK/USD,9.31021,9.3775,9.26493,9.3775,507.67377,4760.710778175
1660363200000,2022-08-13 04:00:00,LINK/USD,9.35152,9.37725,9.27856,9.31021,17582.989691,163701.32645104508
1660359600000,2022-08-13 03:00:00,LINK/USD,9.35585,9.36159,9.30841,9.35152,4822.123243,45094.18194937937
1660356000000,2022-08-13 02:00:00,LINK/USD,9.28778,9.35585,9.26195,9.35585,3760.555044,35183.1889084074
1660352400000,2022-08-13 01:00:00,LINK/USD,9.25359,9.33209,9.24086,9.28778,1402.154701,13022.904388853778
1660348800000,2022-08-13 00:00:00,LINK/USD,9.34362,9.35569,9.21774,9.25359,9068.021919,83911.75694943922
1660345200000,2022-08-12 23:00:00,LINK/USD,9.26505,9.37258,9.26505,9.34362,1758.48851,16430.6484118062
1660341600000,2022-08-12 22:00:00,LINK/USD,9.2258,9.29516,9.225,9.26505,8723.242529,80821.27819331145
1660338000000,2022-08-12 21:00:00,LINK/USD,9.2532,9.29202,9.19201,9.2258,12000.279424,110712.1779099392
1660334400000,2022-08-12 20:00:00,LINK/USD,9.22421,9.25366,9.14,9.2532,23922.482628,221359.51625340962
1660330800000,2022-08-12 19:00:00,LINK/USD,9.23303,9.25705,9.19653,9.22421,2243.628889,20695.70403420269
1660327200000,2022-08-12 18:00:00,LINK/USD,9.1836,9.27,9.15851,9.23303,2387.4774,22043.650458522
1660323600000,2022-08-12 17:00:00,LINK/USD,9.20428,9.2328,9.18297,9.1836,763.42537,7010.993227932001
1660320000000,2022-08-12 16:00:00,LINK/USD,9.29381,9.31019,9.18297,9.20428,1738.387014,16000.60082521992
1660316400000,2022-08-12 15:00:00,LINK/USD,9.32313,9.39276,9.26786,9.29381,8694.615067,80806.10045583529
1660312800000,2022-08-12 14:00:00,LINK/USD,9.35868,9.38357,9.26467,9.32313,2040.273452,19021.73462854476
1660309200000,2022-08-12 13:00:00,LINK/USD,9.38812,9.51218,9.31692,9.35868,36677.506445,343253.0460166926
1660305600000,2022-08-12 12:00:00,LINK/USD,9.05259,9.44953,9.05259,9.38812,4783.510692,44908.17239777904
1660302000000,2022-08-12 11:00:00,LINK/USD,9.03996,9.09184,8.96115,9.05259,189.644459,1716.7735330988103
1660298400000,2022-08-12 10:00:00,LINK/USD,9.29107,9.29107,9.03564,9.03996,739.253715,6682.824013451401
1660294800000,2022-08-12 09:00:00,LINK/USD,9.10381,9.30345,9.10381,9.29107,16579.384007,154040.2173659175
1660291200000,2022-08-12 08:00:00,LINK/USD,9.04998,9.15821,9.04998,9.10381,4197.875986,38216.66538010666
