https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1682330400000,2023-04-24 10:00:00,AAVE/USD,69.4415,70.1734,69.2219,70.0891,0.327856,22.9791319696
1682326800000,2023-04-24 09:00:00,AAVE/USD,69.3408,69.5192,69.3209,69.4415,0.959803,66.6501600245
1682323200000,2023-04-24 08:00:00,AAVE/USD,69.3319,70.1233,69.048,69.3408,0.194688,13.499821670400001
1682319600000,2023-04-24 07:00:00,AAVE/USD,69.6773,69.8014,69.2,69.3319,1.110628,77.0019494332
1682316000000,2023-04-24 06:00:00,AAVE/USD,70.3135,70.4718,69.3,69.6773,1.701645,118.56602915850002
1682312400000,2023-04-24 05:00:00,AAVE/USD,70.5026,70.9022,69.85,70.3135,0.187575,13.1890547625
1682308800000,2023-04-24 04:00:00,AAVE/USD,70.5233,70.5234,69.996,70.5026,0.201632,14.2155802432
1682305200000,2023-04-24 03:00:00,AAVE/USD,70.4821,70.9879,70.32,70.5233,0.094766,6.6832110478
1682301600000,2023-04-24 02:00:00,AAVE/USD,71.0894,71.1365,70.4819,70.4821,0.118657,8.3631945397
1682298000000,2023-04-24 01:00:00,AAVE/USD,71.1957,71.4598,70.6154,71.0894,0.879049,62.4910659806
1682294400000,2023-04-24 00:00:00,AAVE/USD,70.5003,71.2735,69.85,71.1957,3.486686,248.23705045020003
1682290800000,2023-04-23 23:00:00,AAVE/USD,70.6376,70.6376,70.2,70.5003,5.43592,383.233990776
1682287200000,2023-04-23 22:00:00,AAVE/USD,69.7363,70.7139,69.4085,70.6376,1.165396,82.32077648960001
1682283600000,2023-04-23 21:00:00,AAVE/USD,69.5731,69.7363,69.303,69.7363,2.094057,146.0317871691
1682280000000,2023-04-23 20:00:00,AAVE/USD,69.2466,69.5731,68.947,69.5731,0.083881,5.835861201099999
1682276400000,2023-04-23 19:00:00,AAVE/USD,69.0396,69.4185,68.6911,69.2466,0.249402,17.270240533200003
1682272800000,2023-04-23 18:00:00,AAVE/USD,69.6614,69.6614,68.3741,69.0396,0.126566,8.7380660136
1682269200000,2023-04-23 17:00:00,AAVE/USD,69.778,69.8191,69.3275,69.6614,0.15444,10.758506616
1682265600000,2023-04-23 16:00:00,AAVE/USD,70.0296,70.0296,68.8788,69.778,71.413745,4983.108298610001
1682262000000,2023-04-23 15:00:00,AAVE/USD,70.1212,70.3975,69.2902,70.0296,0.730077,51.1270002792
1682258400000,2023-04-23 14:00:00,AAVE/USD,70.3471,70.7151,69.901,70.1212,6.007248,421.23543845759997
1682254800000,2023-04-23 13:00:00,AAVE/USD,70.7035,70.7151,70.1558,70.3471,2.692402,189.4026727342
1682251200000,2023-04-23 12:00:00,AAVE/USD,70.8945,70.9128,70.3404,70.7035,1.30845,92.511994575
1682247600000,2023-04-23 11:00:00,AAVE/USD,70.4246,70.8976,69.9794,70.8945,0.681761,48.333105214499994
1682244000000,2023-04-23 10:00:00,AAVE/USD,70.5201,70.6227,70.0468,70.4246,1.590278,111.9946920388
1682240400000,2023-04-23 09:00:00,AAVE/USD,70.8121,70.8636,70.3235,70.5201,3.174141,223.8407407341
1682236800000,2023-04-23 08:00:00,AAVE/USD,70.864,70.864,70.4311,70.8121,3.568307,252.6793121147
1682233200000,2023-04-23 07:00:00,AAVE/USD,70.5163,70.864,70.134,70.864,0.788474,55.87442153600001
1682229600000,2023-04-23 06:00:00,AAVE/USD,70.0902,70.5755,70.0144,70.5163,0.147391,10.3934679733
1682226000000,2023-04-23 05:00:00,AAVE/USD,70.11,70.5755,70.0745,70.0902,6.467595,453.315027069
1682222400000,2023-04-23 04:00:00,AAVE/USD,69.8925,70.5284,69.8925,70.11,2.898855,203.23872405
1682218800000,2023-04-23 03:00:00,AAVE/USD,70.3479,70.3479,69.8285,69.8925,2.752434,192.374493345
1682215200000,2023-04-23 02:00:00,AAVE/USD,70.0106,70.3513,69.7715,70.3479,2.132575,150.0221728425
1682211600000,2023-04-23 01:00:00,AAVE/USD,70.048,70.3114,69.6507,70.0106,4.033002,282.3528898212
1682208000000,2023-04-23 00:00:00,AAVE/USD,70.8612,70.8612,69.4166,70.048,12.28245,860.3610576000001
1682204400000,2023-04-22 23:00:00,AAVE/USD,70.785,70.9763,70.4812,70.8612,2.805468,198.7988290416
1682200800000,2023-04-22 22:00:00,AAVE/USD,70.525,70.84,70.3209,70.785,20.327798,1438.9031814300001
1682197200000,2023-04-22 21:00:00,AAVE/USD,70.5294,70.5294,69.9978,70.525,0.117079,8.256996475000001
1682193600000,2023-04-22 20:00:00,AAVE/USD,70.2971,70.5294,69.987,70.5294,17.716382,1249.5257926308
1682190000000,2023-04-22 19:00:00,AAVE/USD,70.3304,70.4716,69.8892,70.2971,4.579749,321.9430734279
1682186400000,2023-04-22 18:00:00,AAVE/USD,70.339,70.339,69.8729,70.3304,7.637112,537.1211418048
1682182800000,2023-04-22 17:00:00,AAVE/USD,70.1061,70.4716,69.9586,70.339,9.192869,646.617212591
1682179200000,2023-04-22 16:00:00,AAVE/USD,70.1083,70.5994,70.0446,70.1061,32.610287,2286.1800414506997
1682175600000,2023-04-22 15:00:00,AAVE/USD,70.4562,70.4562,69.4892,70.1083,47.307714,3316.6634054262
1682172000000,2023-04-22 14:00:00,AAVE/USD,69.5108,70.4562,69.5108,70.4562,0.92076,64.873250712
1682168400000,2023-04-22 13:00:00,AAVE/USD,69.9623,69.9831,69.3828,69.5108,0.32275,22.4346107
1682164800000,2023-04-22 12:00:00,AAVE/USD,69.6369,69.9623,69.3811,69.9623,1.204217,84.2497910191
1682161200000,2023-04-22 11:00:00,AAVE/USD,69.3829,69.7139,69.0653,69.6369,4.638407,323.00428441829996
1682157600000,2023-04-22 10:00:00,AAVE/USD,69.7241,69.7241,69.1423,69.3829,1.462457,101.4695077853
1682154000000,2023-04-22 09:00:00,AAVE/USD,69.5734,69.8098,69.48,69.7241,0.21795,15.196367595000002
1682150400000,2023-04-22 08:00:00,AAVE/USD,69.7472,69.8024,69.334,69.5734,1.672676,116.37375641840002
1682146800000,2023-04-22 07:00:00,AAVE/USD,69.7987,69.8385,69.3852,69.7472,0.552535,38.537769152
1682143200000,2023-04-22 06:00:00,AAVE/USD,69.7346,69.7987,69.3641,69.7987,0.306651,21.4038411537
1682139600000,2023-04-22 05:00:00,AAVE/USD,69.7115,69.9439,69.6118,69.7346,10.635308,741.6489492568
1682136000000,2023-04-22 04:00:00,AAVE/USD,69.5897,69.7115,69.3499,69.7115,1.282064,89.374604536
1682132400000,2023-04-22 03:00:00,AAVE/USD,69.3567,69.5897,68.9237,69.5897,19.527885,1358.9396587845
1682128800000,2023-04-22 02:00:00,AAVE/USD,69.0369,69.3567,68.8127,69.3567,26.819708,1860.1264418436
1682125200000,2023-04-22 01:00:00,AAVE/USD,68.9338,69.037,68.0814,69.0369,140.855091,9724.198831857899
1682121600000,2023-04-22 00:00:00,AAVE/USD,69.2751,69.5896,68.8558,68.9338,13.710485,945.1158308930001
1682118000000,2023-04-21 23:00:00,AAVE/USD,68.697,69.2761,68.697,69.2751,0.369917,25.626037166699998
1682114400000,2023-04-21 22:00:00,AAVE/USD,68.7112,69.2312,68.5939,68.697,71.069174,4882.239046278
1682110800000,2023-04-21 21:00:00,AAVE/USD,68.8659,69.06,68.4012,68.7112,8.599078,590.8529682736
1682107200000,2023-04-21 20:00:00,AAVE/USD,69.2036,69.3625,68.2151,68.8659,74.793928,5150.7511662552
1682103600000,2023-04-21 19:00:00,AAVE/USD,70.8334,70.8334,68.7498,69.2036,8.751794,605.6556512584
1682100000000,2023-04-21 18:00:00,AAVE/USD,71.0537,71.2741,70.3026,70.8334,7.123641,504.5917124094
1682096400000,2023-04-21 17:00:00,AAVE/USD,71.5869,71.7012,70.5687,71.0537,2.294471,163.03065409270002
1682092800000,2023-04-21 16:00:00,AAVE/USD,71.7581,72.1519,71.1337,71.5869,27.665887,1980.5150860803
1682089200000,2023-04-21 15:00:00,AAVE/USD,72.2872,72.4523,71.4781,71.7581,20.929998,1501.8968894838001
1682085600000,2023-04-21 14:00:00,AAVE/USD,72.0268,72.42,71.6061,72.2872,1.527512,110.4195654464
1682082000000,2023-04-21 13:00:00,AAVE/USD,71.9665,72.4201,71.5366,72.0268,12.909552,929.8337199935999
1682078400000,2023-04-21 12:00:00,AAVE/USD,71.5799,71.9716,71.3614,71.9665,40.976449,2948.9316169585
1682074800000,2023-04-21 11:00:00,AAVE/USD,71.672,71.845,71.3551,71.5799,2.868739,205.3440507461
1682071200000,2023-04-21 10:00:00,AAVE/USD,72.3845,72.7798,71.672,71.672,0.376079,26.954334088
1682067600000,2023-04-21 09:00:00,AAVE/USD,72.0098,72.9718,72.0098,72.3845,0.498772,36.103361834
1682064000000,2023-04-21 08:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682060400000,2023-04-21 07:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682056800000,2023-04-21 06:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682053200000,2023-04-21 05:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682049600000,2023-04-21 04:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682046000000,2023-04-21 03:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682042400000,2023-04-21 02:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682038800000,2023-04-21 01:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682035200000,2023-04-21 00:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682031600000,2023-04-20 23:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682028000000,2023-04-20 22:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682024400000,2023-04-20 21:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682020800000,2023-04-20 20:00:00,AAVE/USD,72.0098,72.0098,72.0098,72.0098,0.0,0.0
1682017200000,2023-04-20 19:00:00,AAVE/USD,72.6356,72.6454,71.6903,72.0098,120.004604,8641.5075331192
1682013600000,2023-04-20 18:00:00,AAVE/USD,71.8969,73.2968,71.8756,72.6356,223.18919,16211.480729163999
1682010000000,2023-04-20 17:00:00,AAVE/USD,72.1883,72.9312,71.8969,71.8969,8.914406,640.9181567414
1682006400000,2023-04-20 16:00:00,AAVE/USD,73.4837,73.4837,72.0742,72.1883,4.851587,350.2278178321
1682002800000,2023-04-20 15:00:00,AAVE/USD,73.9943,74.512,73.0936,73.4837,30.526331,2243.1877493047
1681999200000,2023-04-20 14:00:00,AAVE/USD,74.8104,75.0444,73.9943,73.9943,0.853281,63.13793029829999
1681995600000,2023-04-20 13:00:00,AAVE/USD,75.1531,75.1531,74.361,74.8104,2.699477,201.94895416079999
1681992000000,2023-04-20 12:00:00,AAVE/USD,73.716,75.1877,73.716,75.1531,123.506527,9281.898374283699
1681988400000,2023-04-20 11:00:00,AAVE/USD,74.4947,74.4947,73.675,73.716,1.293426,95.34619101599999
1681984800000,2023-04-20 10:00:00,AAVE/USD,74.7715,74.8075,74.0851,74.4947,1.157152,86.20169109439999
1681981200000,2023-04-20 09:00:00,AAVE/USD,74.4005,74.9686,74.3659,74.7715,0.724143,54.1452583245
1681977600000,2023-04-20 08:00:00,AAVE/USD,74.5498,75.1241,74.2168,74.4005,1.62468,120.87700433999998
1681974000000,2023-04-20 07:00:00,AAVE/USD,74.6229,75.0671,74.3304,74.5498,3.997106,297.9834528788
1681970400000,2023-04-20 06:00:00,AAVE/USD,74.9089,75.1778,74.6138,74.6229,15.792061,1178.4493887969
1681966800000,2023-04-20 05:00:00,AAVE/USD,74.672,75.3612,74.2527,74.9089,0.804831,60.2890048959
1681963200000,2023-04-20 04:00:00,AAVE/USD,74.7142,75.4565,74.672,74.672,10.601475,791.6333412
1681959600000,2023-04-20 03:00:00,AAVE/USD,73.9768,74.7672,73.524,74.7142,2.964826,221.51460272920002
1681956000000,2023-04-20 02:00:00,AAVE/USD,74.8406,74.8406,73.869,73.9768,352.024947,26041.679099229597
1681952400000,2023-04-20 01:00:00,AAVE/USD,74.3627,74.8407,74.3162,74.8406,34.045363,2547.9753941378
1681948800000,2023-04-20 00:00:00,AAVE/USD,74.1257,74.3645,73.6272,74.3627,10.212142,759.4024519034
1681945200000,2023-04-19 23:00:00,AAVE/USD,74.3728,74.5428,72.8435,74.1257,48.16183,3570.029362031
1681941600000,2023-04-19 22:00:00,AAVE/USD,74.622,75.1388,74.3215,74.3728,13.271293,987.0232200304
1681938000000,2023-04-19 21:00:00,AAVE/USD,74.4944,74.7249,73.6286,74.622,8.656784,645.986535648
1681934400000,2023-04-19 20:00:00,AAVE/USD,74.5055,75.6079,74.3905,74.4944,2.857618,212.87653833919998
1681930800000,2023-04-19 19:00:00,AAVE/USD,74.7372,75.3224,74.0101,74.5055,34.742165,2588.4823744074997
1681927200000,2023-04-19 18:00:00,AAVE/USD,74.8258,75.0154,74.3908,74.7372,10.184052,761.1275311344
1681923600000,2023-04-19 17:00:00,AAVE/USD,75.304,75.5978,74.3454,74.8258,20.283549,1517.7327807642
1681920000000,2023-04-19 16:00:00,AAVE/USD,75.759,75.76,75.0405,75.304,1.193001,89.837747304
1681916400000,2023-04-19 15:00:00,AAVE/USD,75.6124,76.1668,75.2779,75.759,22.870886,1732.675452474
1681912800000,2023-04-19 14:00:00,AAVE/USD,75.7208,76.3901,75.1928,75.6124,193.680796,14644.669819470399
1681909200000,2023-04-19 13:00:00,AAVE/USD,75.2173,75.7208,74.976,75.7208,36.469052,2761.4657926816
1681905600000,2023-04-19 12:00:00,AAVE/USD,75.7011,75.7011,75.1079,75.2173,1.39327,104.798007571
1681902000000,2023-04-19 11:00:00,AAVE/USD,75.5865,75.9253,75.2212,75.7011,3.04415,230.445503565
1681898400000,2023-04-19 10:00:00,AAVE/USD,75.32,75.5865,75.1269,75.5865,6.214823,469.7567186895
1681894800000,2023-04-19 09:00:00,AAVE/USD,75.9168,75.9168,75.1132,75.32,7.579496,570.8876387199999
1681891200000,2023-04-19 08:00:00,AAVE/USD,80.7489,80.7489,73.5589,75.9168,189.692938,14400.880835558399
1681887600000,2023-04-19 07:00:00,AAVE/USD,80.1759,80.9829,80.0229,80.7489,0.22338,18.037689282000002
1681884000000,2023-04-19 06:00:00,AAVE/USD,81.339,81.339,79.9118,80.1759,0.964895,77.3613250305
1681880400000,2023-04-19 05:00:00,AAVE/USD,80.8786,81.6566,80.8505,81.339,0.922461,75.03205527899999
1681876800000,2023-04-19 04:00:00,AAVE/USD,81.1547,81.2538,80.7344,80.8786,13.067526,1056.8832083436002
1681873200000,2023-04-19 03:00:00,AAVE/USD,81.3718,81.4166,80.8141,81.1547,0.224183,18.1935041101
1681869600000,2023-04-19 02:00:00,AAVE/USD,81.73,81.8488,80.9027,81.3718,351.803087,28626.850434746597
1681866000000,2023-04-19 01:00:00,AAVE/USD,81.6427,81.8164,81.1297,81.73,0.081023,6.62200979
1681862400000,2023-04-19 00:00:00,AAVE/USD,81.8331,82.0539,81.3608,81.6427,0.297224,24.266169864800002
1681858800000,2023-04-18 23:00:00,AAVE/USD,81.6954,82.1288,81.6551,81.8331,24.017474,1965.4243515894
1681855200000,2023-04-18 22:00:00,AAVE/USD,81.4296,81.9424,81.3997,81.6954,11.487695,938.4918381030001
1681851600000,2023-04-18 21:00:00,AAVE/USD,81.4207,81.7861,81.2451,81.4296,0.379274,30.884130110399997
1681848000000,2023-04-18 20:00:00,AAVE/USD,80.9184,81.7772,80.907,81.4207,21.629477,1761.0871579739
1681844400000,2023-04-18 19:00:00,AAVE/USD,81.5923,81.5923,80.679,80.9184,17.881192,1446.9174467328
1681840800000,2023-04-18 18:00:00,AAVE/USD,81.2783,81.8462,80.882,81.5923,5.80361,473.529888203
1681837200000,2023-04-18 17:00:00,AAVE/USD,82.0202,82.2282,80.882,81.2783,6.501064,528.3954301112001
1681833600000,2023-04-18 16:00:00,AAVE/USD,82.15,83.0552,81.3816,82.0202,54.416942,4463.2884662284005
1681830000000,2023-04-18 15:00:00,AAVE/USD,82.3191,82.6003,81.7341,82.15,23.06643,1894.9072245000002
1681826400000,2023-04-18 14:00:00,AAVE/USD,82.6853,82.9425,82.065,82.3191,283.806239,23362.6741688649
1681822800000,2023-04-18 13:00:00,AAVE/USD,83.0597,83.1216,82.2384,82.6853,7.070781,584.6496482193
1681819200000,2023-04-18 12:00:00,AAVE/USD,83.3637,83.5984,83.0597,83.0597,1.288667,107.0362944199
1681815600000,2023-04-18 11:00:00,AAVE/USD,83.1207,83.476,82.9753,83.3637,0.176138,14.683515390599998
1681812000000,2023-04-18 10:00:00,AAVE/USD,82.8889,83.1235,82.4063,83.1207,27.434838,2280.4029389466
1681808400000,2023-04-18 09:00:00,AAVE/USD,82.3126,83.0894,82.3126,82.8889,1.325635,109.8804269515
1681804800000,2023-04-18 08:00:00,AAVE/USD,82.2524,82.7252,82.2115,82.3126,0.33581,27.641394206
1681801200000,2023-04-18 07:00:00,AAVE/USD,82.4763,82.7252,82.1887,82.2524,0.313765,25.807924286
1681797600000,2023-04-18 06:00:00,AAVE/USD,81.2941,82.4763,81.2941,82.4763,2.479309,204.4842328767
1681794000000,2023-04-18 05:00:00,AAVE/USD,80.6221,81.7233,80.6221,81.2941,9.683703,787.2279200523
1681790400000,2023-04-18 04:00:00,AAVE/USD,80.4214,81.1005,80.3415,80.6221,0.230437,18.5783148577
1681786800000,2023-04-18 03:00:00,AAVE/USD,80.8678,81.0597,80.3318,80.4214,7.475874,601.2202533036001
1681783200000,2023-04-18 02:00:00,AAVE/USD,80.233,80.8996,80.233,80.8678,5.384703,435.44908526340004
1681779600000,2023-04-18 01:00:00,AAVE/USD,80.5237,80.9892,79.8106,80.233,6.260029,502.26090675700004
1681776000000,2023-04-18 00:00:00,AAVE/USD,81.2843,81.4804,80.5237,80.5237,8.209431,661.0537590147001
1681772400000,2023-04-17 23:00:00,AAVE/USD,81.229,81.9133,81.0746,81.2843,0.875511,71.16529877730001
1681768800000,2023-04-17 22:00:00,AAVE/USD,81.5659,81.7883,81.1808,81.229,1.672794,135.87938382599998
1681765200000,2023-04-17 21:00:00,AAVE/USD,81.4564,81.5659,80.9309,81.5659,1.298631,105.92400628290001
1681761600000,2023-04-17 20:00:00,AAVE/USD,81.8925,82.0916,81.2842,81.4564,10.029303,816.9509168892
1681758000000,2023-04-17 19:00:00,AAVE/USD,81.8575,81.8925,81.5811,81.8925,2.063007,168.94480074749998
1681754400000,2023-04-17 18:00:00,AAVE/USD,81.174,81.8575,81.174,81.8575,2.190272,179.29019024000002
1681750800000,2023-04-17 17:00:00,AAVE/USD,81.4029,81.6609,80.9904,81.174,5.894965,478.51788891000007
1681747200000,2023-04-17 16:00:00,AAVE/USD,81.1199,81.8576,80.7539,81.4029,29.159134,2373.6380690886003
1681743600000,2023-04-17 15:00:00,AAVE/USD,80.9759,81.392,80.2804,81.1199,32.522348,2638.2096175252
1681740000000,2023-04-17 14:00:00,AAVE/USD,81.1629,81.5289,80.6041,80.9759,153.761404,12450.968074163598
1681736400000,2023-04-17 13:00:00,AAVE/USD,81.5657,81.6799,80.0096,81.1629,128.561708,10434.4410502332
1681732800000,2023-04-17 12:00:00,AAVE/USD,81.2993,81.6901,81.1,81.5657,2.736634,223.21546785380002
1681729200000,2023-04-17 11:00:00,AAVE/USD,81.8947,81.9628,80.4893,81.2993,3.566596,289.9617581828
1681725600000,2023-04-17 10:00:00,AAVE/USD,81.8372,81.9973,81.1858,81.8947,0.085538,7.0051088486
1681722000000,2023-04-17 09:00:00,AAVE/USD,82.1326,82.3522,81.7445,81.8372,0.214783,17.5772393276
1681718400000,2023-04-17 08:00:00,AAVE/USD,81.678,82.2282,81.3019,82.1326,0.149402,12.270774705200001
1681714800000,2023-04-17 07:00:00,AAVE/USD,81.9442,82.1782,81.409,81.678,1.000981,81.75812611799999
1681711200000,2023-04-17 06:00:00,AAVE/USD,82.3522,82.4763,81.7341,81.9442,0.38739,31.744363638
1681707600000,2023-04-17 05:00:00,AAVE/USD,82.5177,82.6513,81.9416,82.3522,0.517562,42.6223693364
1681704000000,2023-04-17 04:00:00,AAVE/USD,83.1183,83.2856,81.8458,82.5177,21.071638,1738.7831029926
1681700400000,2023-04-17 03:00:00,AAVE/USD,83.2133,84.0186,83.1183,83.1183,1.487844,123.6670639452
1681696800000,2023-04-17 02:00:00,AAVE/USD,82.4599,84.3397,82.4367,83.2133,6.708248,558.2154532984
1681693200000,2023-04-17 01:00:00,AAVE/USD,81.7841,82.7863,81.5095,82.4599,1.494992,123.27689082080002
1681689600000,2023-04-17 00:00:00,AAVE/USD,83.476,83.476,81.7005,81.7841,7.355553,601.5672821072999
1681686000000,2023-04-16 23:00:00,AAVE/USD,83.3103,83.6018,82.9347,83.476,0.382925,31.965047300000002
1681682400000,2023-04-16 22:00:00,AAVE/USD,83.4194,83.7276,83.2891,83.3103,0.352833,29.3946230799
1681678800000,2023-04-16 21:00:00,AAVE/USD,82.9402,83.7278,82.6408,83.4194,277.634901,23160.1368604794
1681675200000,2023-04-16 20:00:00,AAVE/USD,82.1887,82.9402,81.4235,82.9402,1.297392,107.60595195840001
1681671600000,2023-04-16 19:00:00,AAVE/USD,82.4763,82.7252,82.1887,82.1887,20.183012,1658.8155183644
1681668000000,2023-04-16 18:00:00,AAVE/USD,82.2094,82.4763,81.9489,82.4763,0.206657,17.0443047291
1681664400000,2023-04-16 17:00:00,AAVE/USD,81.8228,82.3642,81.8161,82.2094,20.665859,1698.9278688746
1681660800000,2023-04-16 16:00:00,AAVE/USD,81.8048,82.1991,81.3028,81.8228,14.889992,1218.3408374176
1681657200000,2023-04-16 15:00:00,AAVE/USD,81.5308,81.9138,80.9362,81.8048,1.890697,154.6680899456
1681653600000,2023-04-16 14:00:00,AAVE/USD,81.1774,82.0833,81.0121,81.5308,0.277823,22.651131448399997
1681650000000,2023-04-16 13:00:00,AAVE/USD,82.0614,82.228,81.0201,81.1774,4.146407,336.5945396018
1681646400000,2023-04-16 12:00:00,AAVE/USD,81.7005,82.1003,81.5424,82.0614,0.434617,35.6652794838
1681642800000,2023-04-16 11:00:00,AAVE/USD,81.7222,82.1168,81.7005,81.7005,0.326694,26.691063147
1681639200000,2023-04-16 10:00:00,AAVE/USD,81.7005,82.1243,81.7005,81.7222,0.824758,67.4010382276
1681635600000,2023-04-16 09:00:00,AAVE/USD,82.9746,82.9746,81.7005,81.7005,0.600522,49.062947661
1681632000000,2023-04-16 08:00:00,AAVE/USD,82.632,82.9746,82.4367,82.9746,0.255185,21.173873300999997
1681628400000,2023-04-16 07:00:00,AAVE/USD,82.6006,82.7754,82.3126,82.632,0.192872,15.937399104
1681624800000,2023-04-16 06:00:00,AAVE/USD,82.8498,83.0795,82.2486,82.6006,136.246877,11254.0737883262
1681621200000,2023-04-16 05:00:00,AAVE/USD,82.3852,82.8498,82.3852,82.8498,0.151488,12.550750502400001
1681617600000,2023-04-16 04:00:00,AAVE/USD,82.065,82.7252,82.065,82.3852,0.592935,48.849068562
1681614000000,2023-04-16 03:00:00,AAVE/USD,82.266,82.6006,82.065,82.065,0.119003,9.765981195
1681610400000,2023-04-16 02:00:00,AAVE/USD,82.0505,82.6006,82.0505,82.266,0.196628,16.175799048000002
1681606800000,2023-04-16 01:00:00,AAVE/USD,82.6853,82.6998,81.7005,82.0505,2.615493,214.60250839649999
1681603200000,2023-04-16 00:00:00,AAVE/USD,82.6853,83.0994,82.6218,82.6853,5.963604,493.1023858212
1681599600000,2023-04-15 23:00:00,AAVE/USD,83.0039,83.0997,82.6853,82.6853,0.11576,9.571650328
1681596000000,2023-04-15 22:00:00,AAVE/USD,82.6288,83.0039,82.5802,83.0039,4.137676,343.4432449364
1681592400000,2023-04-15 21:00:00,AAVE/USD,82.6853,82.8191,82.4367,82.6288,1.336864,110.4634680832
1681588800000,2023-04-15 20:00:00,AAVE/USD,82.6411,83.0995,82.6411,82.6853,0.265796,21.977421998799997
1681585200000,2023-04-15 19:00:00,AAVE/USD,83.0302,83.1185,82.401,82.6411,0.850027,70.24716630969999
1681581600000,2023-04-15 18:00:00,AAVE/USD,82.8498,83.2249,82.8261,83.0302,5.572505,462.6862046509999
1681578000000,2023-04-15 17:00:00,AAVE/USD,83.3596,83.5992,82.487,82.8498,10.914972,904.3032472056001
1681574400000,2023-04-15 16:00:00,AAVE/USD,83.4359,83.619,82.9165,83.3596,49.561011,4131.3860525556
1681570800000,2023-04-15 15:00:00,AAVE/USD,83.1212,84.2337,83.0597,83.4359,6.041875,504.1092783125
1681567200000,2023-04-15 14:00:00,AAVE/USD,82.8857,83.2249,82.7609,83.1212,0.392656,32.6380379072
1681563600000,2023-04-15 13:00:00,AAVE/USD,83.5711,83.6017,82.4461,82.8857,58.31346,4833.351951522
1681560000000,2023-04-15 12:00:00,AAVE/USD,83.3504,83.6018,83.1426,83.5711,0.394676,32.983507463600006
1681556400000,2023-04-15 11:00:00,AAVE/USD,83.3892,83.6018,82.8312,83.3504,26.644585,2220.8368175839996
1681552800000,2023-04-15 10:00:00,AAVE/USD,83.2679,83.3892,83.0597,83.3892,4.620501,385.2998819892
1681549200000,2023-04-15 09:00:00,AAVE/USD,82.6545,83.6018,82.5609,83.2679,27.628913,2300.6015647927
1681545600000,2023-04-15 08:00:00,AAVE/USD,81.961,82.8498,81.5283,82.6545,2.520305,208.3145496225
1681542000000,2023-04-15 07:00:00,AAVE/USD,81.3879,81.9634,81.382,81.961,1.135275,93.048274275
1681538400000,2023-04-15 06:00:00,AAVE/USD,81.7573,81.7573,81.1154,81.3879,0.132243,10.7629800597
1681534800000,2023-04-15 05:00:00,AAVE/USD,81.8673,81.9742,81.4193,81.7573,0.663816,54.2718038568
1681531200000,2023-04-15 04:00:00,AAVE/USD,81.3006,81.8673,81.1278,81.8673,0.141102,11.5516397646
1681527600000,2023-04-15 03:00:00,AAVE/USD,81.5107,82.0447,81.3006,81.3006,0.086724,7.0507132344
1681524000000,2023-04-15 02:00:00,AAVE/USD,81.0855,81.9819,81.0855,81.5107,0.483092,39.3771670844
1681520400000,2023-04-15 01:00:00,AAVE/USD,81.6525,82.0248,81.0855,81.0855,9.919619,804.3372664245001
1681516800000,2023-04-15 00:00:00,AAVE/USD,82.5495,82.6006,81.6525,81.6525,0.314248,25.659134820000002
1681513200000,2023-04-14 23:00:00,AAVE/USD,82.7252,82.9746,82.3127,82.5495,14.790912,1220.982390144
1681509600000,2023-04-14 22:00:00,AAVE/USD,82.1887,82.7252,81.8711,82.7252,7.939504,656.7970563008
1681506000000,2023-04-14 21:00:00,AAVE/USD,82.4369,82.6725,82.1887,82.1887,8.63522,709.717506014
1681502400000,2023-04-14 20:00:00,AAVE/USD,81.7269,82.7252,81.5215,82.4369,5.69661,469.6108689089999
1681498800000,2023-04-14 19:00:00,AAVE/USD,81.4928,81.8926,80.8658,81.7269,1.082561,88.4743545909
1681495200000,2023-04-14 18:00:00,AAVE/USD,81.4275,81.7285,81.0222,81.4928,2.274771,185.3774581488
1681491600000,2023-04-14 17:00:00,AAVE/USD,80.5913,81.4607,80.5913,81.4275,5.958282,485.1680075549999
1681488000000,2023-04-14 16:00:00,AAVE/USD,80.8601,81.1386,80.1538,80.5913,6.738185,543.0390887905
1681484400000,2023-04-14 15:00:00,AAVE/USD,82.297,82.5139,80.5551,80.8601,37.605681,3040.7991262281
1681480800000,2023-04-14 14:00:00,AAVE/USD,83.0025,83.0025,82.297,82.297,2.549522,209.818012034
