https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAL,Volume USD
1653476400000,2022-05-25 11:00:00,BAL/USD,7.5601,7.5647,7.3723,7.3723,34.038095,250.9390477685
1653472800000,2022-05-25 10:00:00,BAL/USD,7.5672,7.5947,7.5301,7.5601,2.574689,19.464906308899998
1653469200000,2022-05-25 09:00:00,BAL/USD,7.5534,7.5772,7.481,7.5672,141.448041,1070.3656158551998
1653465600000,2022-05-25 08:00:00,BAL/USD,7.569,7.6085,7.5534,7.5534,2.806935,21.201902829
1653462000000,2022-05-25 07:00:00,BAL/USD,7.6203,7.6464,7.566,7.569,2.968799,22.470839631
1653458400000,2022-05-25 06:00:00,BAL/USD,7.6083,7.6375,7.5408,7.6203,4.651285,35.4441870855
1653454800000,2022-05-25 05:00:00,BAL/USD,7.7126,7.7335,7.5947,7.6083,19.946169,151.7564376027
1653451200000,2022-05-25 04:00:00,BAL/USD,7.8118,7.8118,7.7117,7.7126,8.238222,63.5381109972
1653447600000,2022-05-25 03:00:00,BAL/USD,7.7599,7.8118,7.7071,7.8118,52.585835,410.79002585300003
1653444000000,2022-05-25 02:00:00,BAL/USD,7.5728,7.7841,7.5649,7.7599,496.465885,3852.5256210115003
1653440400000,2022-05-25 01:00:00,BAL/USD,7.4956,7.5728,7.4669,7.5728,80.971848,613.1836105343999
1653436800000,2022-05-25 00:00:00,BAL/USD,7.5898,7.5935,7.4956,7.4956,56.140276,420.80505278559997
1653433200000,2022-05-24 23:00:00,BAL/USD,7.5769,7.7046,7.5654,7.5898,97.661435,741.2307593630001
1653429600000,2022-05-24 22:00:00,BAL/USD,7.5825,7.5971,7.5523,7.5769,0.54733,4.147064677
1653426000000,2022-05-24 21:00:00,BAL/USD,7.5221,7.5825,7.4742,7.5825,35.201003,266.9116052475
1653422400000,2022-05-24 20:00:00,BAL/USD,7.434,7.5221,7.4227,7.5221,8.289787,62.356606792700006
1653418800000,2022-05-24 19:00:00,BAL/USD,7.3779,7.4616,7.342,7.434,3.167033,23.543723322
1653415200000,2022-05-24 18:00:00,BAL/USD,7.3646,7.4726,7.3646,7.3779,5.382002,39.7078725558
1653411600000,2022-05-24 17:00:00,BAL/USD,7.4232,7.4232,7.2464,7.3646,71.019761,523.0321318606001
1653408000000,2022-05-24 16:00:00,BAL/USD,7.4323,7.5205,7.3743,7.4232,90.568198,672.3058473936
1653404400000,2022-05-24 15:00:00,BAL/USD,7.2398,7.4705,7.225,7.4323,349.187421,2595.2656690983
1653400800000,2022-05-24 14:00:00,BAL/USD,7.1438,7.2863,7.0846,7.2398,550.737009,3987.2257977581994
1653397200000,2022-05-24 13:00:00,BAL/USD,7.5558,7.5558,7.1438,7.1438,471.817832,3370.5722282416
1653393600000,2022-05-24 12:00:00,BAL/USD,7.5545,7.5979,7.5113,7.5558,2.063229,15.5893456782
1653390000000,2022-05-24 11:00:00,BAL/USD,7.6554,7.6957,7.5545,7.5545,1.018233,7.6922411985
1653386400000,2022-05-24 10:00:00,BAL/USD,7.5937,7.6554,7.5659,7.6554,85.368517,653.5301450418
1653382800000,2022-05-24 09:00:00,BAL/USD,7.5227,7.6059,7.5119,7.5937,198.586857,1508.0090160009001
1653379200000,2022-05-24 08:00:00,BAL/USD,7.7149,7.7149,7.5227,7.5227,4.289439,32.2681627653
1653375600000,2022-05-24 07:00:00,BAL/USD,7.7233,7.7274,7.6981,7.7149,1.219428,9.4077650772
1653372000000,2022-05-24 06:00:00,BAL/USD,7.7305,7.7384,7.6879,7.7233,1.20019,9.269427427
1653368400000,2022-05-24 05:00:00,BAL/USD,7.6526,7.7481,7.6443,7.7305,49.761606,384.682095183
1653364800000,2022-05-24 04:00:00,BAL/USD,7.6188,7.6792,7.5699,7.6526,121.025577,926.1603305501999
1653361200000,2022-05-24 03:00:00,BAL/USD,7.5284,7.6238,7.5284,7.6188,1.900266,14.4777466008
1653357600000,2022-05-24 02:00:00,BAL/USD,7.5285,7.5653,7.5087,7.5284,5.794069,43.620069059600006
1653354000000,2022-05-24 01:00:00,BAL/USD,7.504,7.5285,7.4509,7.5285,1.929298,14.524719993
1653350400000,2022-05-24 00:00:00,BAL/USD,7.4211,7.5133,7.4059,7.504,3.244484,24.346607935999998
1653346800000,2022-05-23 23:00:00,BAL/USD,7.5185,7.5185,7.3455,7.4211,322.4719,2393.09621709
1653343200000,2022-05-23 22:00:00,BAL/USD,7.6474,7.6474,7.4835,7.5185,71.701963,539.0912088155001
1653339600000,2022-05-23 21:00:00,BAL/USD,7.654,7.7395,7.6474,7.6474,26.788618,204.8632772932
1653336000000,2022-05-23 20:00:00,BAL/USD,7.5924,7.654,7.5924,7.654,15.197645,116.32277483
1653332400000,2022-05-23 19:00:00,BAL/USD,7.8292,7.8292,7.5924,7.5924,6.247357,47.4324332868
1653328800000,2022-05-23 18:00:00,BAL/USD,7.9636,8.0022,7.8292,7.8292,11.90539,93.20967938800001
1653325200000,2022-05-23 17:00:00,BAL/USD,8.1126,8.1126,7.9636,7.9636,12.377192,98.5670062112
1653321600000,2022-05-23 16:00:00,BAL/USD,8.2114,8.2898,8.1126,8.1126,41.326113,335.2622243238
1653318000000,2022-05-23 15:00:00,BAL/USD,7.9365,8.2114,7.9279,8.2114,118.559567,973.5400284637999
1653314400000,2022-05-23 14:00:00,BAL/USD,7.9624,7.9801,7.8948,7.9365,32.026929,254.1817220085
1653310800000,2022-05-23 13:00:00,BAL/USD,8.0328,8.0409,7.8911,7.9624,90.924704,723.9788631296
1653307200000,2022-05-23 12:00:00,BAL/USD,8.1113,8.1583,8.0328,8.0328,12.015616,96.51904020479999
1653303600000,2022-05-23 11:00:00,BAL/USD,8.138,8.2077,8.1107,8.1113,6.743584,54.6992328992
1653300000000,2022-05-23 10:00:00,BAL/USD,8.1023,8.1662,8.0914,8.138,14.556805,118.46327909
1653296400000,2022-05-23 09:00:00,BAL/USD,8.0822,8.1023,8.02,8.1023,4.88656,39.592375088
1653292800000,2022-05-23 08:00:00,BAL/USD,8.2014,8.2529,8.0822,8.0822,12.455303,100.66624990660002
1653289200000,2022-05-23 07:00:00,BAL/USD,8.0392,8.2238,8.0392,8.2014,22.03429,180.71202600599997
1653285600000,2022-05-23 06:00:00,BAL/USD,7.9007,8.0515,7.9007,8.0392,4.825542,38.7934972464
1653282000000,2022-05-23 05:00:00,BAL/USD,7.9054,7.9108,7.8741,7.9007,0.797329,6.299457230299999
1653278400000,2022-05-23 04:00:00,BAL/USD,7.8018,7.9471,7.8018,7.9054,2.123615,16.788026021
1653274800000,2022-05-23 03:00:00,BAL/USD,7.7993,7.812,7.7795,7.8018,4.101697,32.0006196546
1653271200000,2022-05-23 02:00:00,BAL/USD,7.9183,7.9183,7.7681,7.7993,5.230747,40.7961650771
1653267600000,2022-05-23 01:00:00,BAL/USD,8.0621,8.0621,7.9183,7.9183,35.872855,284.0520277465
1653264000000,2022-05-23 00:00:00,BAL/USD,8.0443,8.0847,7.9604,8.0621,21.600203,174.1429966063
1653260400000,2022-05-22 23:00:00,BAL/USD,8.0093,8.0443,7.9742,8.0443,12.204697,98.17824407709999
1653256800000,2022-05-22 22:00:00,BAL/USD,7.7799,8.0093,7.7799,8.0093,74.103158,593.5144233693999
1653253200000,2022-05-22 21:00:00,BAL/USD,7.7514,7.8123,7.7514,7.7799,1.347132,10.4805522468
1653249600000,2022-05-22 20:00:00,BAL/USD,7.7266,7.8156,7.7266,7.7514,3.70395,28.71079803
1653246000000,2022-05-22 19:00:00,BAL/USD,7.8005,7.8315,7.7164,7.7266,8.489997,65.59881082020001
1653242400000,2022-05-22 18:00:00,BAL/USD,7.8612,7.8612,7.7957,7.8005,7.44973,58.111618865000004
1653238800000,2022-05-22 17:00:00,BAL/USD,7.8022,7.9209,7.8012,7.8612,27.409235,215.469478182
1653235200000,2022-05-22 16:00:00,BAL/USD,7.843,7.843,7.7369,7.8022,5.571293,43.4683422446
1653231600000,2022-05-22 15:00:00,BAL/USD,7.9858,7.9858,7.801,7.843,148.439678,1164.212394554
1653228000000,2022-05-22 14:00:00,BAL/USD,7.9015,7.9858,7.9015,7.9858,63.477645,506.919777441
1653224400000,2022-05-22 13:00:00,BAL/USD,8.0401,8.0401,7.9015,7.9015,8.623628,68.139596642
1653220800000,2022-05-22 12:00:00,BAL/USD,7.9117,8.0424,7.9117,8.0401,3.674443,29.542889164300004
1653217200000,2022-05-22 11:00:00,BAL/USD,8.0834,8.088,7.9117,7.9117,6.225216,49.2520414272
1653213600000,2022-05-22 10:00:00,BAL/USD,8.0353,8.0947,8.0264,8.0834,14.654234,118.45603511559999
1653210000000,2022-05-22 09:00:00,BAL/USD,7.8414,8.0353,7.8096,8.0353,27.99734,224.967026102
1653206400000,2022-05-22 08:00:00,BAL/USD,7.8081,7.8414,7.7714,7.8414,0.851453,6.6765835542000005
1653202800000,2022-05-22 07:00:00,BAL/USD,7.7234,7.8245,7.7234,7.8081,5.123483,40.0046676123
1653199200000,2022-05-22 06:00:00,BAL/USD,7.6043,7.7234,7.6043,7.7234,9.84849,76.063827666
1653195600000,2022-05-22 05:00:00,BAL/USD,7.4428,7.6153,7.4428,7.6043,4.144421,31.515420610300005
1653192000000,2022-05-22 04:00:00,BAL/USD,7.563,7.563,7.4428,7.4428,4.993917,37.168725447599996
1653188400000,2022-05-22 03:00:00,BAL/USD,7.549,7.5776,7.533,7.563,1.621555,12.263820465
1653184800000,2022-05-22 02:00:00,BAL/USD,7.6019,7.6019,7.5297,7.549,6.695503,50.544352147000005
1653181200000,2022-05-22 01:00:00,BAL/USD,7.6472,7.6682,7.6019,7.6019,13.033523,99.0795384937
1653177600000,2022-05-22 00:00:00,BAL/USD,7.6234,7.6554,7.5822,7.6472,6.537518,49.993707649600005
1653174000000,2022-05-21 23:00:00,BAL/USD,7.6348,7.6666,7.6109,7.6234,13.468692,102.67722659280001
1653170400000,2022-05-21 22:00:00,BAL/USD,7.5359,7.6348,7.52,7.6348,43.78095,334.25879706
1653166800000,2022-05-21 21:00:00,BAL/USD,7.6391,7.6391,7.5359,7.5359,4.816585,36.2973029015
1653163200000,2022-05-21 20:00:00,BAL/USD,7.7046,7.73,7.6367,7.6391,7.278941,55.6045581931
1653159600000,2022-05-21 19:00:00,BAL/USD,7.8002,7.8111,7.6761,7.7046,34.33037,264.501768702
1653156000000,2022-05-21 18:00:00,BAL/USD,7.752,7.8002,7.745,7.8002,6.093689,47.531992937800005
1653152400000,2022-05-21 17:00:00,BAL/USD,7.781,7.8143,7.7115,7.752,6.474248,50.188370496
1653148800000,2022-05-21 16:00:00,BAL/USD,7.7601,7.8242,7.7502,7.781,14.182979,110.35775959899999
1653145200000,2022-05-21 15:00:00,BAL/USD,7.6571,7.7601,7.6416,7.7601,18.709189,145.1851775589
1653141600000,2022-05-21 14:00:00,BAL/USD,7.5697,7.6571,7.5441,7.6571,5.305108,40.621742466799994
1653138000000,2022-05-21 13:00:00,BAL/USD,7.5176,7.5712,7.4877,7.5697,6.500484,49.206713734800005
1653134400000,2022-05-21 12:00:00,BAL/USD,7.6438,7.65,7.4658,7.5176,56.411156,424.07650634559997
1653130800000,2022-05-21 11:00:00,BAL/USD,7.6282,7.6538,7.5685,7.6438,5.16531,39.482596578
1653127200000,2022-05-21 10:00:00,BAL/USD,7.5828,7.6643,7.5828,7.6282,17.237449,131.4907084618
1653123600000,2022-05-21 09:00:00,BAL/USD,7.5936,7.6101,7.576,7.5828,2.616072,19.8371507616
1653120000000,2022-05-21 08:00:00,BAL/USD,7.6091,7.6527,7.5936,7.5936,0.627146,4.7622958656000005
1653116400000,2022-05-21 07:00:00,BAL/USD,7.5739,7.635,7.544,7.6091,8.502956,64.6998424996
1653112800000,2022-05-21 06:00:00,BAL/USD,7.5598,7.5778,7.5071,7.5739,9.65872,73.154179408
1653109200000,2022-05-21 05:00:00,BAL/USD,7.6128,7.635,7.5407,7.5598,0.680808,5.1467723184
1653105600000,2022-05-21 04:00:00,BAL/USD,7.6843,7.6891,7.5939,7.6128,8.502018,64.7241626304
1653102000000,2022-05-21 03:00:00,BAL/USD,7.6341,7.6843,7.5649,7.6843,13.469597,103.5044242271
1653098400000,2022-05-21 02:00:00,BAL/USD,7.6381,7.7235,7.5885,7.6341,102.794576,784.7440726416
1653094800000,2022-05-21 01:00:00,BAL/USD,7.7213,7.7213,7.5578,7.6381,162.308542,1239.7288746502
1653091200000,2022-05-21 00:00:00,BAL/USD,7.6699,7.7841,7.6531,7.7213,26.527338,204.8255348994
1653087600000,2022-05-20 23:00:00,BAL/USD,7.6439,7.7069,7.6143,7.6699,8.573039,65.75435182609999
1653084000000,2022-05-20 22:00:00,BAL/USD,7.6181,7.6439,7.5287,7.6439,10.355,79.1525845
1653080400000,2022-05-20 21:00:00,BAL/USD,7.5732,7.815,7.5168,7.6181,3.913552,29.8138304912
1653076800000,2022-05-20 20:00:00,BAL/USD,7.5353,7.5988,7.4782,7.5732,201.902579,1529.0486112828
1653073200000,2022-05-20 19:00:00,BAL/USD,7.4818,7.5599,7.4664,7.5353,80.912662,609.7011819686
1653069600000,2022-05-20 18:00:00,BAL/USD,7.4555,7.4818,7.3901,7.4818,118.37372,885.6484982960001
1653066000000,2022-05-20 17:00:00,BAL/USD,7.5544,7.5544,7.4347,7.4555,12.345396,92.041099878
1653062400000,2022-05-20 16:00:00,BAL/USD,7.6402,7.6402,7.4941,7.5544,16.87202,127.45798788799999
1653058800000,2022-05-20 15:00:00,BAL/USD,7.6992,7.7661,7.6265,7.6402,72.233684,551.8797924968
1653055200000,2022-05-20 14:00:00,BAL/USD,7.8863,7.8863,7.6885,7.6992,19.600502,150.9081849984
1653051600000,2022-05-20 13:00:00,BAL/USD,7.8462,7.9332,7.8213,7.8863,9.265747,73.07246056609999
1653048000000,2022-05-20 12:00:00,BAL/USD,8.044,8.044,7.8389,7.8462,19.984937,156.80581268939997
1653044400000,2022-05-20 11:00:00,BAL/USD,8.0012,8.0791,7.9308,8.044,5.164649,41.544436556
1653040800000,2022-05-20 10:00:00,BAL/USD,7.9858,8.037,7.9825,8.0012,2.684598,21.480005517600002
1653037200000,2022-05-20 09:00:00,BAL/USD,7.9286,7.9951,7.8837,7.9858,5.118539,40.8756287462
1653033600000,2022-05-20 08:00:00,BAL/USD,7.8857,7.9441,7.8691,7.9286,9.082571,72.0120724306
1653030000000,2022-05-20 07:00:00,BAL/USD,7.8761,7.9058,7.8428,7.8857,4.886893,38.5365721301
1653026400000,2022-05-20 06:00:00,BAL/USD,7.9827,8.009,7.8196,7.8761,8.258829,65.0473630869
1653022800000,2022-05-20 05:00:00,BAL/USD,7.8772,7.9827,7.8325,7.9827,4.888404,39.022662610800005
1653019200000,2022-05-20 04:00:00,BAL/USD,8.0084,8.0317,7.8747,7.8772,2.824618,22.2500809096
1653015600000,2022-05-20 03:00:00,BAL/USD,8.0317,8.0361,7.9896,8.0084,2.436117,19.509399382799998
1653012000000,2022-05-20 02:00:00,BAL/USD,8.1,8.1125,8.028,8.0317,5.728242,46.0075212714
1653008400000,2022-05-20 01:00:00,BAL/USD,8.0072,8.1747,7.9509,8.1,1.796539,14.5519659
1653004800000,2022-05-20 00:00:00,BAL/USD,8.0504,8.0504,7.9236,8.0072,2.72029,21.781906087999996
1653001200000,2022-05-19 23:00:00,BAL/USD,7.8885,8.0782,7.8885,8.0504,162.178116,1305.5987050463998
1652997600000,2022-05-19 22:00:00,BAL/USD,7.912,7.912,7.8079,7.8885,25.472987,200.9436579495
1652994000000,2022-05-19 21:00:00,BAL/USD,7.9508,7.9935,7.8796,7.912,4.632206,36.650013872
1652990400000,2022-05-19 20:00:00,BAL/USD,7.9274,7.9959,7.8793,7.9508,5.59783,44.507226764
1652986800000,2022-05-19 19:00:00,BAL/USD,8.0409,8.0487,7.9274,7.9274,10.076843,79.8831651982
1652983200000,2022-05-19 18:00:00,BAL/USD,8.1401,8.2203,8.009,8.0409,167.392785,1345.9886449065002
1652979600000,2022-05-19 17:00:00,BAL/USD,8.2036,8.2426,8.05,8.1401,3.02073,24.589044273
1652976000000,2022-05-19 16:00:00,BAL/USD,8.1703,8.2494,8.0874,8.2036,97.03205,796.0121253799999
1652972400000,2022-05-19 15:00:00,BAL/USD,7.9776,8.2126,7.9487,8.1703,37.265438,304.4698080914
1652968800000,2022-05-19 14:00:00,BAL/USD,7.9016,8.0415,7.9016,7.9776,41.71129,332.755987104
1652965200000,2022-05-19 13:00:00,BAL/USD,7.8257,7.9659,7.8015,7.9016,5.84567,46.190146072000005
1652961600000,2022-05-19 12:00:00,BAL/USD,7.8736,7.8946,7.7795,7.8257,32.285349,252.65545566929998
1652958000000,2022-05-19 11:00:00,BAL/USD,7.6567,7.8736,7.6021,7.8736,28.077671,221.07235038559998
1652954400000,2022-05-19 10:00:00,BAL/USD,7.6166,7.6936,7.5399,7.6567,5.792424,44.350852840799995
1652950800000,2022-05-19 09:00:00,BAL/USD,7.6144,7.6802,7.5402,7.6166,25.316631,192.82665167460001
1652947200000,2022-05-19 08:00:00,BAL/USD,7.7769,7.79,7.6144,7.6144,13.303214,101.2959926816
1652943600000,2022-05-19 07:00:00,BAL/USD,7.917,7.9273,7.7595,7.7769,10.604635,82.4711859315
1652940000000,2022-05-19 06:00:00,BAL/USD,7.6616,7.93,7.6616,7.917,672.632387,5325.230607879
1652936400000,2022-05-19 05:00:00,BAL/USD,7.8154,7.8403,7.6467,7.6616,90.705027,694.9456348632
1652932800000,2022-05-19 04:00:00,BAL/USD,7.8966,7.9776,7.8088,7.8154,27.123079,211.9777116166
1652929200000,2022-05-19 03:00:00,BAL/USD,7.861,7.9532,7.8427,7.8966,30.079853,237.5285671998
1652925600000,2022-05-19 02:00:00,BAL/USD,7.6475,7.861,7.5882,7.861,218.066239,1714.2187047789998
1652922000000,2022-05-19 01:00:00,BAL/USD,7.9474,8.004,7.6453,7.6475,56.288545,430.4666478875
1652918400000,2022-05-19 00:00:00,BAL/USD,7.9003,8.0281,7.85,7.9474,103.370129,821.5237632146001
1652914800000,2022-05-18 23:00:00,BAL/USD,7.9996,8.1695,7.8914,7.9003,230.031538,1817.3181596614
1652911200000,2022-05-18 22:00:00,BAL/USD,8.0718,8.1475,7.9995,7.9996,336.995789,2695.8315136844
1652907600000,2022-05-18 21:00:00,BAL/USD,8.1724,8.176,7.943,8.0718,1870.659311,15099.587826529798
1652904000000,2022-05-18 20:00:00,BAL/USD,8.3068,8.3068,8.0336,8.1724,13.275189,108.49015458359999
1652900400000,2022-05-18 19:00:00,BAL/USD,8.1959,8.319,8.1588,8.3068,4.699739,39.03979192520001
1652896800000,2022-05-18 18:00:00,BAL/USD,8.1526,8.1959,8.104,8.1959,2.623906,21.505271185399998
1652893200000,2022-05-18 17:00:00,BAL/USD,8.2322,8.2651,8.1526,8.1526,1.199734,9.7809514084
1652889600000,2022-05-18 16:00:00,BAL/USD,8.0816,8.2556,8.0301,8.2322,1250.915944,10297.790234196802
1652886000000,2022-05-18 15:00:00,BAL/USD,8.1455,8.1455,7.9196,8.0816,157.590087,1273.5800470992
1652882400000,2022-05-18 14:00:00,BAL/USD,8.2571,8.2989,8.0825,8.1455,5.799473,47.2396073215
1652878800000,2022-05-18 13:00:00,BAL/USD,8.2672,8.3599,8.2037,8.2571,77.713157,641.6853086647
1652875200000,2022-05-18 12:00:00,BAL/USD,8.4165,8.5335,8.2501,8.2672,85.349969,705.6052637168001
1652871600000,2022-05-18 11:00:00,BAL/USD,8.4248,8.4537,8.3226,8.4165,3.693619,31.087344313499997
1652868000000,2022-05-18 10:00:00,BAL/USD,8.4089,8.4552,8.3996,8.4248,5.23838,44.132303824
1652864400000,2022-05-18 09:00:00,BAL/USD,8.5527,8.5858,8.3772,8.4089,20.35895,171.19637465499997
1652860800000,2022-05-18 08:00:00,BAL/USD,8.5759,8.5996,8.5005,8.5527,2.98994,25.572059837999998
1652857200000,2022-05-18 07:00:00,BAL/USD,8.5646,8.5793,8.5424,8.5759,1.830206,15.6956636354
1652853600000,2022-05-18 06:00:00,BAL/USD,8.6888,8.7347,8.5582,8.5646,2.40038,20.558294548000003
1652850000000,2022-05-18 05:00:00,BAL/USD,8.5221,8.6919,8.5221,8.6888,3.292437,28.6073266056
1652846400000,2022-05-18 04:00:00,BAL/USD,8.5402,8.611,8.5164,8.5221,13.845854,117.9957523734
1652842800000,2022-05-18 03:00:00,BAL/USD,8.7218,8.7495,8.5402,8.5402,54.513661,465.55756767220004
1652839200000,2022-05-18 02:00:00,BAL/USD,8.6038,8.7237,8.6038,8.7218,30.219183,263.56567028940003
1652835600000,2022-05-18 01:00:00,BAL/USD,8.7626,8.7626,8.582,8.6038,6.052038,52.070524544399994
1652832000000,2022-05-18 00:00:00,BAL/USD,8.7833,8.8789,8.7467,8.7626,119.178832,1044.3164332832
1652828400000,2022-05-17 23:00:00,BAL/USD,8.7056,8.8302,8.7056,8.7833,7.057112,61.9847318296
1652824800000,2022-05-17 22:00:00,BAL/USD,8.7672,8.8279,8.6911,8.7056,17.958772,156.3418855232
1652821200000,2022-05-17 21:00:00,BAL/USD,8.599,8.7672,8.5315,8.7672,113.872959,998.3470061448
1652817600000,2022-05-17 20:00:00,BAL/USD,8.5642,8.6115,8.5314,8.599,306.299901,2633.872848699
1652814000000,2022-05-17 19:00:00,BAL/USD,8.5683,8.7309,8.5445,8.5642,223.656539,1915.4393313038
1652810400000,2022-05-17 18:00:00,BAL/USD,8.7583,8.7583,8.4104,8.5683,172.527266,1478.2653732678
1652806800000,2022-05-17 17:00:00,BAL/USD,8.6731,8.7583,8.597,8.7583,98.764263,865.0070446329
1652803200000,2022-05-17 16:00:00,BAL/USD,8.556,8.7053,8.4602,8.6731,225.684347,1957.3829099657
1652799600000,2022-05-17 15:00:00,BAL/USD,8.6366,8.662,8.5217,8.556,606.001938,5184.952581527999
1652796000000,2022-05-17 14:00:00,BAL/USD,8.9339,8.9339,8.6366,8.6366,55.683884,480.9194325544
1652792400000,2022-05-17 13:00:00,BAL/USD,8.9272,8.9937,8.8171,8.9339,596.386657,5328.0587549722995
1652788800000,2022-05-17 12:00:00,BAL/USD,8.694,8.9309,8.694,8.9272,118.614383,1058.8943199176
1652785200000,2022-05-17 11:00:00,BAL/USD,8.7153,8.7446,8.6657,8.694,605.148826,5261.163893244
1652781600000,2022-05-17 10:00:00,BAL/USD,8.776,8.8018,8.7153,8.7153,17.23321,150.19259511299998
1652778000000,2022-05-17 09:00:00,BAL/USD,8.7753,8.8282,8.7291,8.776,708.330718,6216.310381168
1652774400000,2022-05-17 08:00:00,BAL/USD,8.748,8.8093,8.729,8.7753,615.914227,5404.8321161931
1652770800000,2022-05-17 07:00:00,BAL/USD,9.0244,9.0244,8.7081,8.748,16.362819,143.14194061199998
1652767200000,2022-05-17 06:00:00,BAL/USD,8.9277,9.0244,8.9277,9.0244,1.926733,17.3876092852
1652763600000,2022-05-17 05:00:00,BAL/USD,8.9303,8.9403,8.8502,8.9277,8.762709,78.2308371393
1652760000000,2022-05-17 04:00:00,BAL/USD,8.9329,8.9362,8.8078,8.9303,154.872081,1383.0541449543002
1652756400000,2022-05-17 03:00:00,BAL/USD,8.7904,8.9402,8.7609,8.9329,71.830017,641.6503588593
1652752800000,2022-05-17 02:00:00,BAL/USD,8.8127,8.8817,8.7566,8.7904,108.537906,954.0916089024
1652749200000,2022-05-17 01:00:00,BAL/USD,8.7311,8.8127,8.6561,8.8127,16.021216,141.1901702432
1652745600000,2022-05-17 00:00:00,BAL/USD,8.5566,8.7371,8.5566,8.7311,13.317613,116.2774108643
1652742000000,2022-05-16 23:00:00,BAL/USD,8.7628,8.7643,8.5566,8.5566,27.37516,234.238294056
1652738400000,2022-05-16 22:00:00,BAL/USD,8.9127,8.9366,8.7315,8.7628,25.168931,220.55030856680003
1652734800000,2022-05-16 21:00:00,BAL/USD,8.8775,9.0443,8.8775,8.9127,23.554278,209.9322135306
1652731200000,2022-05-16 20:00:00,BAL/USD,8.7011,8.9086,8.7011,8.8775,11.467558,101.803246145
1652727600000,2022-05-16 19:00:00,BAL/USD,8.8166,8.8286,8.6959,8.7011,5.376304,46.779758734400005
1652724000000,2022-05-16 18:00:00,BAL/USD,8.7125,8.8166,8.7099,8.8166,653.094838,5758.0759487108
1652720400000,2022-05-16 17:00:00,BAL/USD,8.5761,8.7125,8.5761,8.7125,615.07572,5358.847210500001
1652716800000,2022-05-16 16:00:00,BAL/USD,8.7277,8.7505,8.5761,8.5761,126.137632,1081.7689457952
1652713200000,2022-05-16 15:00:00,BAL/USD,8.7191,8.7784,8.629,8.7277,86.772077,757.3206564329
1652709600000,2022-05-16 14:00:00,BAL/USD,8.7825,8.9019,8.7191,8.7191,28.278445,246.5625897995
1652706000000,2022-05-16 13:00:00,BAL/USD,8.8798,8.9949,8.7794,8.7825,14.979768,131.55981246000002
1652702400000,2022-05-16 12:00:00,BAL/USD,9.0494,9.0867,8.8798,8.8798,15.842877,140.6815791846
1652698800000,2022-05-16 11:00:00,BAL/USD,9.2248,9.2445,9.0494,9.0494,84.242464,762.3437537216
1652695200000,2022-05-16 10:00:00,BAL/USD,9.0636,9.2248,8.9899,9.2248,4.430335,40.868954308000006
1652691600000,2022-05-16 09:00:00,BAL/USD,9.2417,9.2417,9.0215,9.0636,19.578905,177.45536335799997
1652688000000,2022-05-16 08:00:00,BAL/USD,8.8782,9.2579,8.8671,9.2417,5.389609,49.8091494953
1652684400000,2022-05-16 07:00:00,BAL/USD,8.8386,8.8833,8.7922,8.8782,100.814249,895.0490654718
1652680800000,2022-05-16 06:00:00,BAL/USD,9.2354,9.2354,8.8386,8.8386,24.091534,212.9354324124
1652677200000,2022-05-16 05:00:00,BAL/USD,9.2515,9.3065,9.2239,9.2354,1.102977,10.186433785800002
1652673600000,2022-05-16 04:00:00,BAL/USD,9.2843,9.2852,9.2168,9.2515,8.584541,79.41988106149999
1652670000000,2022-05-16 03:00:00,BAL/USD,9.3844,9.4435,9.2843,9.2843,3.25477,30.218261111
1652666400000,2022-05-16 02:00:00,BAL/USD,9.4175,9.4665,9.3489,9.3844,33.568592,315.0210947648
1652662800000,2022-05-16 01:00:00,BAL/USD,9.4886,9.5478,9.3926,9.4175,8.966029,84.43757810750002
1652659200000,2022-05-16 00:00:00,BAL/USD,9.7889,9.8139,9.4849,9.4886,16.55393,157.07362019800001
1652655600000,2022-05-15 23:00:00,BAL/USD,9.6391,9.7889,9.5759,9.7889,15.620921,152.9116335769
1652652000000,2022-05-15 22:00:00,BAL/USD,9.5265,9.6999,9.5265,9.6391,50.335026,485.18434911659995
1652648400000,2022-05-15 21:00:00,BAL/USD,9.4821,9.5265,9.431,9.5265,0.620795,5.9140035675
1652644800000,2022-05-15 20:00:00,BAL/USD,9.2935,9.4908,9.2935,9.4821,11.497065,109.0163200365
1652641200000,2022-05-15 19:00:00,BAL/USD,9.2974,9.3191,9.2515,9.2935,6.190348,57.529999138
1652637600000,2022-05-15 18:00:00,BAL/USD,9.264,9.3208,9.2111,9.2974,14.478536,134.6127406064
1652634000000,2022-05-15 17:00:00,BAL/USD,9.3567,9.4035,9.2617,9.264,1.496003,13.858971791999998
1652630400000,2022-05-15 16:00:00,BAL/USD,9.2715,9.4084,9.2383,9.3567,12.439641,116.3939889447
1652626800000,2022-05-15 15:00:00,BAL/USD,9.3623,9.4484,9.2328,9.2715,7.296888,67.653097092
1652623200000,2022-05-15 14:00:00,BAL/USD,9.3731,9.4072,9.2815,9.3623,15.95235,149.35068640499998
1652619600000,2022-05-15 13:00:00,BAL/USD,9.5901,9.5971,9.3731,9.3731,11.228484,105.2457033804
1652616000000,2022-05-15 12:00:00,BAL/USD,9.6513,9.7232,9.5488,9.5901,13.268308,127.2444005508
