https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume USD
1681783200000,2023-04-18 02:00:00,MANA/USD,0.68197,0.68197,0.67246,0.67655,5651.349472,3823.4204852815997
1681779600000,2023-04-18 01:00:00,MANA/USD,0.68072,0.68475,0.6734,0.68197,9585.44824,6536.9881362328
1681776000000,2023-04-18 00:00:00,MANA/USD,0.69247,0.69944,0.67861,0.68072,5841.246166,3976.25309011952
1681772400000,2023-04-17 23:00:00,MANA/USD,0.6765,0.6962,0.67444,0.69247,29079.509528,20136.68796285416
1681768800000,2023-04-17 22:00:00,MANA/USD,0.66222,0.67684,0.66222,0.6765,6772.376505,4581.5127056325
1681765200000,2023-04-17 21:00:00,MANA/USD,0.66022,0.66357,0.65661,0.66222,474.86299,314.4637692378
1681761600000,2023-04-17 20:00:00,MANA/USD,0.6582,0.66022,0.65648,0.66022,1800.231839,1188.5490647445802
1681758000000,2023-04-17 19:00:00,MANA/USD,0.66067,0.66141,0.65732,0.6582,11641.877087,7662.6834986634
1681754400000,2023-04-17 18:00:00,MANA/USD,0.65721,0.66175,0.657,0.66067,722.67928,477.45251991759994
1681750800000,2023-04-17 17:00:00,MANA/USD,0.66226,0.66393,0.65721,0.65721,1032.343354,678.4663756823401
1681747200000,2023-04-17 16:00:00,MANA/USD,0.66028,0.66437,0.65546,0.66226,1591.49757,1053.9851807082
1681743600000,2023-04-17 15:00:00,MANA/USD,0.6557,0.67084,0.65477,0.66028,6194.888067,4090.36069287876
1681740000000,2023-04-17 14:00:00,MANA/USD,0.65745,0.6602,0.65316,0.6557,2703.556454,1772.7219668878
1681736400000,2023-04-17 13:00:00,MANA/USD,0.66277,0.66277,0.65465,0.65745,1380.728039,907.7596492405501
1681732800000,2023-04-17 12:00:00,MANA/USD,0.65709,0.66478,0.65507,0.66277,972.653706,644.64569672562
1681729200000,2023-04-17 11:00:00,MANA/USD,0.66671,0.66806,0.65367,0.65709,736.968388,484.25455807092
1681725600000,2023-04-17 10:00:00,MANA/USD,0.66192,0.66671,0.65969,0.66671,153.960488,102.64699695448
1681722000000,2023-04-17 09:00:00,MANA/USD,0.66461,0.67037,0.66129,0.66192,1302.066262,861.86370014304
1681718400000,2023-04-17 08:00:00,MANA/USD,0.66023,0.66732,0.65599,0.66461,525.455306,349.22285092066
1681714800000,2023-04-17 07:00:00,MANA/USD,0.64374,0.66812,0.6374,0.66023,14864.293905,9813.85276489815
1681711200000,2023-04-17 06:00:00,MANA/USD,0.63477,0.64374,0.63406,0.64374,429.349511,276.38945421114
1681707600000,2023-04-17 05:00:00,MANA/USD,0.63562,0.63754,0.63444,0.63477,1598.131267,1014.4457843535899
1681704000000,2023-04-17 04:00:00,MANA/USD,0.6399,0.6399,0.63268,0.63562,1566.657878,995.7990804143599
1681700400000,2023-04-17 03:00:00,MANA/USD,0.64283,0.64285,0.63957,0.6399,522.381395,334.2718546605
1681696800000,2023-04-17 02:00:00,MANA/USD,0.63515,0.64283,0.635,0.64283,2513.538702,1615.7780838066599
1681693200000,2023-04-17 01:00:00,MANA/USD,0.63017,0.64069,0.62831,0.63515,9578.577797,6083.83368776455
1681689600000,2023-04-17 00:00:00,MANA/USD,0.64322,0.6468,0.63017,0.63017,6882.282603,4337.00802793251
1681686000000,2023-04-16 23:00:00,MANA/USD,0.64862,0.64862,0.64253,0.64322,1635.864456,1052.22073538832
1681682400000,2023-04-16 22:00:00,MANA/USD,0.64886,0.64886,0.64621,0.64862,1216.601098,789.11180418476
1681678800000,2023-04-16 21:00:00,MANA/USD,0.64429,0.64935,0.64346,0.64886,2069.022498,1342.5059380522798
1681675200000,2023-04-16 20:00:00,MANA/USD,0.64293,0.64458,0.63385,0.64429,2108.411946,1358.4287326883402
1681671600000,2023-04-16 19:00:00,MANA/USD,0.64065,0.64442,0.64065,0.64293,109.228494,70.22627564742
1681668000000,2023-04-16 18:00:00,MANA/USD,0.639,0.64065,0.63764,0.64065,344.014396,220.39282279740002
1681664400000,2023-04-16 17:00:00,MANA/USD,0.63952,0.64385,0.63844,0.639,8713.910658,5568.188910462
1681660800000,2023-04-16 16:00:00,MANA/USD,0.63702,0.64,0.63681,0.63952,2990.01184,1912.1723719168
1681657200000,2023-04-16 15:00:00,MANA/USD,0.63406,0.63702,0.63361,0.63702,91.918871,58.55415920442
1681653600000,2023-04-16 14:00:00,MANA/USD,0.63,0.63635,0.63,0.63406,1451.653006,920.4351049843599
1681650000000,2023-04-16 13:00:00,MANA/USD,0.63628,0.63628,0.63,0.63,6156.593038,3878.65361394
1681646400000,2023-04-16 12:00:00,MANA/USD,0.63298,0.63797,0.63268,0.63628,41.245158,26.24346913224
1681642800000,2023-04-16 11:00:00,MANA/USD,0.63742,0.64018,0.63298,0.63298,524.259442,331.84574159716004
1681639200000,2023-04-16 10:00:00,MANA/USD,0.63944,0.6406,0.63391,0.63742,641.037549,408.61015448358
1681635600000,2023-04-16 09:00:00,MANA/USD,0.64173,0.6438,0.63896,0.63944,88.362908,56.502777891520005
1681632000000,2023-04-16 08:00:00,MANA/USD,0.64224,0.64246,0.64126,0.64173,31.169685,20.00252195505
1681628400000,2023-04-16 07:00:00,MANA/USD,0.64098,0.64341,0.64065,0.64224,88.484984,56.82859612416
1681624800000,2023-04-16 06:00:00,MANA/USD,0.64022,0.64632,0.64022,0.64098,3813.310063,2444.25548418174
1681621200000,2023-04-16 05:00:00,MANA/USD,0.63858,0.64024,0.63848,0.64022,48.61012,31.121171026400003
1681617600000,2023-04-16 04:00:00,MANA/USD,0.635,0.63858,0.635,0.63858,67.408249,43.04555964642
1681614000000,2023-04-16 03:00:00,MANA/USD,0.63803,0.64103,0.635,0.635,831.829424,528.2116842400001
1681610400000,2023-04-16 02:00:00,MANA/USD,0.64699,0.64699,0.63678,0.63803,486.24731,310.2403711993
1681606800000,2023-04-16 01:00:00,MANA/USD,0.63783,0.64699,0.62937,0.64699,2444.238943,1581.39815373157
1681603200000,2023-04-16 00:00:00,MANA/USD,0.63757,0.64027,0.63665,0.63783,1601.385479,1021.4117000705701
1681599600000,2023-04-15 23:00:00,MANA/USD,0.63547,0.63868,0.63547,0.63757,72.704456,46.35418001191999
1681596000000,2023-04-15 22:00:00,MANA/USD,0.6308,0.63846,0.62918,0.63547,131.996626,83.87989592422
1681592400000,2023-04-15 21:00:00,MANA/USD,0.62843,0.63153,0.62843,0.6308,1771.665898,1117.5668484584
1681588800000,2023-04-15 20:00:00,MANA/USD,0.6315,0.63345,0.62843,0.62843,2926.353563,1839.0083695960902
1681585200000,2023-04-15 19:00:00,MANA/USD,0.63486,0.63499,0.62937,0.6315,138.246843,87.3028813545
1681581600000,2023-04-15 18:00:00,MANA/USD,0.63154,0.63613,0.63154,0.63486,4677.285148,2969.42124905928
1681578000000,2023-04-15 17:00:00,MANA/USD,0.63811,0.63924,0.63154,0.63154,30.960451,19.552763224539998
1681574400000,2023-04-15 16:00:00,MANA/USD,0.63648,0.63814,0.63542,0.63811,1112.023384,709.59324156424
1681570800000,2023-04-15 15:00:00,MANA/USD,0.63727,0.63846,0.63648,0.63648,176.767897,112.50923108256
1681567200000,2023-04-15 14:00:00,MANA/USD,0.63461,0.63727,0.63461,0.63727,63.511655,40.47407238185
1681563600000,2023-04-15 13:00:00,MANA/USD,0.63972,0.63972,0.63268,0.63461,23824.634977,15119.351602753972
1681560000000,2023-04-15 12:00:00,MANA/USD,0.63723,0.63972,0.63656,0.63972,508.398403,325.23262636716
1681556400000,2023-04-15 11:00:00,MANA/USD,0.64044,0.64044,0.63723,0.63723,352.37203,224.54202867689997
1681552800000,2023-04-15 10:00:00,MANA/USD,0.63846,0.64082,0.63846,0.64044,1952.780866,1250.63897782104
1681549200000,2023-04-15 09:00:00,MANA/USD,0.6342,0.63846,0.6342,0.63846,3256.226555,2078.9704063053
1681545600000,2023-04-15 08:00:00,MANA/USD,0.63453,0.63506,0.63391,0.6342,164.444092,104.29044314640001
1681542000000,2023-04-15 07:00:00,MANA/USD,0.63058,0.63453,0.63058,0.63453,24.159149,15.32970481497
1681538400000,2023-04-15 06:00:00,MANA/USD,0.63284,0.63284,0.62937,0.63058,81.830568,51.60071956944
1681534800000,2023-04-15 05:00:00,MANA/USD,0.63273,0.63406,0.63264,0.63284,92.260912,58.386395550079996
1681531200000,2023-04-15 04:00:00,MANA/USD,0.63433,0.63433,0.63,0.63273,64.406123,40.751686205789994
1681527600000,2023-04-15 03:00:00,MANA/USD,0.63491,0.63491,0.63252,0.63433,592.928768,376.11250540543995
1681524000000,2023-04-15 02:00:00,MANA/USD,0.63606,0.6372,0.63467,0.63491,2297.2828,1458.5678225479999
1681520400000,2023-04-15 01:00:00,MANA/USD,0.6367,0.63697,0.63268,0.63606,2008.800656,1277.71774525536
1681516800000,2023-04-15 00:00:00,MANA/USD,0.64054,0.6464,0.63451,0.6367,13169.523791,8385.0357977297
1681513200000,2023-04-14 23:00:00,MANA/USD,0.64313,0.64313,0.63578,0.64054,15029.086707,9626.731199301781
1681509600000,2023-04-14 22:00:00,MANA/USD,0.63638,0.64313,0.63638,0.64313,498.856221,320.82940141173
1681506000000,2023-04-14 21:00:00,MANA/USD,0.63924,0.6407,0.63638,0.63638,136.928645,87.13865110509998
1681502400000,2023-04-14 20:00:00,MANA/USD,0.63865,0.64027,0.63696,0.63924,1043.008881,666.73299709044
1681498800000,2023-04-14 19:00:00,MANA/USD,0.63402,0.63932,0.63204,0.63865,2414.353073,1541.9265900714502
1681495200000,2023-04-14 18:00:00,MANA/USD,0.63411,0.63617,0.63372,0.63402,902.835342,572.41566353484
1681491600000,2023-04-14 17:00:00,MANA/USD,0.62355,0.63576,0.62334,0.63411,1492.573175,946.45557599925
1681488000000,2023-04-14 16:00:00,MANA/USD,0.62019,0.6248,0.61927,0.62355,140.595432,87.6682816236
1681484400000,2023-04-14 15:00:00,MANA/USD,0.63444,0.63568,0.61863,0.62019,7775.28813,4822.1559453447
1681480800000,2023-04-14 14:00:00,MANA/USD,0.63982,0.64032,0.63401,0.63444,880.622668,558.70224548592
1681477200000,2023-04-14 13:00:00,MANA/USD,0.63451,0.64083,0.63451,0.63982,965.705137,617.87746075534
1681473600000,2023-04-14 12:00:00,MANA/USD,0.64564,0.64964,0.63451,0.63451,7061.264528,4480.44295566128
1681470000000,2023-04-14 11:00:00,MANA/USD,0.64531,0.64783,0.64469,0.64564,1627.638519,1050.86853340716
1681466400000,2023-04-14 10:00:00,MANA/USD,0.6436,0.65042,0.6436,0.64531,2289.662934,1477.54238793954
1681462800000,2023-04-14 09:00:00,MANA/USD,0.64507,0.64507,0.6433,0.6436,20.99902,13.514969272
1681459200000,2023-04-14 08:00:00,MANA/USD,0.64117,0.6464,0.64117,0.64507,928.112093,598.69726783151
1681455600000,2023-04-14 07:00:00,MANA/USD,0.64823,0.65222,0.64115,0.64117,2977.970771,1909.38551924207
1681452000000,2023-04-14 06:00:00,MANA/USD,0.64666,0.64839,0.64541,0.64823,280.701501,181.95913399322998
1681448400000,2023-04-14 05:00:00,MANA/USD,0.63804,0.64954,0.63786,0.64666,5497.385324,3554.93919361784
1681444800000,2023-04-14 04:00:00,MANA/USD,0.63425,0.63804,0.6328,0.63804,5261.020881,3356.7417629132406
1681441200000,2023-04-14 03:00:00,MANA/USD,0.61686,0.6361,0.61686,0.63425,7020.032301,4452.45548690925
1681437600000,2023-04-14 02:00:00,MANA/USD,0.61686,0.61686,0.61686,0.61686,0.0,0.0
1681434000000,2023-04-14 01:00:00,MANA/USD,0.61686,0.61686,0.61686,0.61686,0.0,0.0
1681430400000,2023-04-14 00:00:00,MANA/USD,0.61686,0.61686,0.61686,0.61686,0.0,0.0
1681426800000,2023-04-13 23:00:00,MANA/USD,0.6169,0.61707,0.61637,0.61686,23.663538,14.597090050679999
1681423200000,2023-04-13 22:00:00,MANA/USD,0.61535,0.6181,0.61484,0.6169,3080.286776,1900.2289121144
1681419600000,2023-04-13 21:00:00,MANA/USD,0.61463,0.61698,0.61463,0.61535,8.669476,5.334762056599999
1681416000000,2023-04-13 20:00:00,MANA/USD,0.6169,0.6169,0.61379,0.61463,2018.837261,1240.83794572843
1681412400000,2023-04-13 19:00:00,MANA/USD,0.61925,0.62,0.6169,0.6169,4568.652731,2818.4018697539
1681408800000,2023-04-13 18:00:00,MANA/USD,0.61597,0.61942,0.61597,0.61925,5972.129887,3698.24143252475
1681405200000,2023-04-13 17:00:00,MANA/USD,0.61468,0.61712,0.61448,0.61597,1740.834035,1072.3015405389501
1681401600000,2023-04-13 16:00:00,MANA/USD,0.61443,0.61567,0.61372,0.61468,1868.923749,1148.79005003532
1681398000000,2023-04-13 15:00:00,MANA/USD,0.61634,0.61658,0.61263,0.61443,2539.803065,1560.53119722795
1681394400000,2023-04-13 14:00:00,MANA/USD,0.61515,0.61634,0.61181,0.61634,4946.830904,3048.9297593713604
1681390800000,2023-04-13 13:00:00,MANA/USD,0.61513,0.61521,0.61224,0.61515,544.81693,335.14413448949995
1681387200000,2023-04-13 12:00:00,MANA/USD,0.60904,0.61513,0.60904,0.61513,6807.599452,4187.55865090876
1681383600000,2023-04-13 11:00:00,MANA/USD,0.61214,0.61265,0.60904,0.60904,4007.566743,2440.76844915672
1681380000000,2023-04-13 10:00:00,MANA/USD,0.61232,0.61232,0.60941,0.61214,168.843722,103.35599598508001
1681376400000,2023-04-13 09:00:00,MANA/USD,0.6107,0.61283,0.6107,0.61232,68.864787,42.16728637584
1681372800000,2023-04-13 08:00:00,MANA/USD,0.60367,0.61142,0.60367,0.6107,18971.510464,11585.9014403648
1681369200000,2023-04-13 07:00:00,MANA/USD,0.60271,0.60442,0.60163,0.60367,772.607072,466.39971115424004
1681365600000,2023-04-13 06:00:00,MANA/USD,0.6049,0.6049,0.60271,0.60271,51.356136,30.952856728559997
1681362000000,2023-04-13 05:00:00,MANA/USD,0.60744,0.60744,0.60446,0.6049,29.416675,17.7941467075
1681358400000,2023-04-13 04:00:00,MANA/USD,0.6089,0.6089,0.60724,0.60744,30.595205,18.5847513252
1681354800000,2023-04-13 03:00:00,MANA/USD,0.60329,0.6091,0.60329,0.6089,623.982516,379.9429539924
1681351200000,2023-04-13 02:00:00,MANA/USD,0.60626,0.60626,0.60305,0.60329,12.083006,7.2895566897399995
1681347600000,2023-04-13 01:00:00,MANA/USD,0.60795,0.60795,0.60271,0.60626,44.219697,26.808633503219998
1681344000000,2023-04-13 00:00:00,MANA/USD,0.60905,0.60905,0.60491,0.60795,93.270224,56.7036326808
1681340400000,2023-04-12 23:00:00,MANA/USD,0.60243,0.61142,0.60243,0.60905,643.017103,391.62956658215
1681336800000,2023-04-12 22:00:00,MANA/USD,0.60379,0.60379,0.60234,0.60243,7.947738,4.78795580334
1681333200000,2023-04-12 21:00:00,MANA/USD,0.60107,0.60437,0.60107,0.60379,37.466039,22.621619687810004
1681329600000,2023-04-12 20:00:00,MANA/USD,0.59713,0.60236,0.59713,0.60107,2154.061475,1294.74173077825
1681326000000,2023-04-12 19:00:00,MANA/USD,0.60178,0.60339,0.59713,0.59713,476.541967,284.55750475471
1681322400000,2023-04-12 18:00:00,MANA/USD,0.61,0.61337,0.60178,0.60178,86.852591,52.26615221198
1681318800000,2023-04-12 17:00:00,MANA/USD,0.59776,0.61,0.59776,0.61,795.482965,485.24460865000003
1681315200000,2023-04-12 16:00:00,MANA/USD,0.59874,0.59986,0.59776,0.59776,264.700284,158.22724176384
1681311600000,2023-04-12 15:00:00,MANA/USD,0.59862,0.60044,0.59311,0.59874,11194.658786,6702.6900015296405
1681308000000,2023-04-12 14:00:00,MANA/USD,0.59164,0.60208,0.59164,0.59862,953.779932,570.9517428938401
1681304400000,2023-04-12 13:00:00,MANA/USD,0.59904,0.59904,0.59164,0.59164,2102.209324,1243.75112445136
1681300800000,2023-04-12 12:00:00,MANA/USD,0.58799,0.59904,0.5865,0.59904,12440.650939,7452.44753849856
1681297200000,2023-04-12 11:00:00,MANA/USD,0.5895,0.58988,0.58799,0.58799,17.990604,10.578295245960001
1681293600000,2023-04-12 10:00:00,MANA/USD,0.59045,0.59045,0.5891,0.5895,17.111287,10.0871036865
1681290000000,2023-04-12 09:00:00,MANA/USD,0.59064,0.59067,0.58931,0.59045,1849.911695,1092.28036031275
1681286400000,2023-04-12 08:00:00,MANA/USD,0.59098,0.59324,0.59064,0.59064,1066.743889,630.0616105989601
1681282800000,2023-04-12 07:00:00,MANA/USD,0.58887,0.59098,0.58887,0.59098,30.245542,17.87451041116
1681279200000,2023-04-12 06:00:00,MANA/USD,0.58838,0.58902,0.58633,0.58887,1342.641635,790.64137960245
1681275600000,2023-04-12 05:00:00,MANA/USD,0.58829,0.58916,0.58829,0.58838,244.187004,143.67474941352
1681272000000,2023-04-12 04:00:00,MANA/USD,0.58413,0.58829,0.58413,0.58829,327.566403,192.70403922087
1681268400000,2023-04-12 03:00:00,MANA/USD,0.5879,0.5879,0.58337,0.58413,6138.169068,3585.48869769084
1681264800000,2023-04-12 02:00:00,MANA/USD,0.59902,0.59902,0.58437,0.5879,23642.079022,13899.1782570338
1681261200000,2023-04-12 01:00:00,MANA/USD,0.60272,0.60511,0.59713,0.59902,308.031578,184.51707585356002
1681257600000,2023-04-12 00:00:00,MANA/USD,0.60828,0.61036,0.60271,0.60272,1983.782246,1195.6652353091201
1681254000000,2023-04-11 23:00:00,MANA/USD,0.60887,0.60887,0.60611,0.60828,2653.023631,1613.78121426468
1681250400000,2023-04-11 22:00:00,MANA/USD,0.60868,0.60887,0.6035,0.60887,42988.587643,26174.46135819341
1681246800000,2023-04-11 21:00:00,MANA/USD,0.61061,0.61084,0.60858,0.60868,995.789119,606.11692095292
1681243200000,2023-04-11 20:00:00,MANA/USD,0.60811,0.61061,0.60645,0.61061,2421.566119,1478.63248792259
1681239600000,2023-04-11 19:00:00,MANA/USD,0.6125,0.61682,0.60811,0.60811,6948.188958,4225.26318724938
1681236000000,2023-04-11 18:00:00,MANA/USD,0.61201,0.61647,0.61106,0.6125,30676.464255,18789.3343561875
1681232400000,2023-04-11 17:00:00,MANA/USD,0.61139,0.61249,0.61,0.61201,1530.171795,936.48044025795
1681228800000,2023-04-11 16:00:00,MANA/USD,0.61366,0.61845,0.61096,0.61139,30445.794948,18614.25457325772
1681225200000,2023-04-11 15:00:00,MANA/USD,0.61135,0.61581,0.61135,0.61366,4251.927522,2609.23784315052
1681221600000,2023-04-11 14:00:00,MANA/USD,0.61583,0.61742,0.61135,0.61135,9175.312188,5609.327106133799
1681218000000,2023-04-11 13:00:00,MANA/USD,0.61474,0.61583,0.61305,0.61583,1065.29724,656.0419993092
1681214400000,2023-04-11 12:00:00,MANA/USD,0.61419,0.61567,0.61061,0.61474,1088.784703,669.3195083222199
1681210800000,2023-04-11 11:00:00,MANA/USD,0.61566,0.61682,0.61419,0.61419,139.455717,85.65230682423
1681207200000,2023-04-11 10:00:00,MANA/USD,0.61396,0.61614,0.61396,0.61566,43.638654,26.866573721640002
1681203600000,2023-04-11 09:00:00,MANA/USD,0.61636,0.61636,0.61396,0.61396,681.195437,418.2267505005199
1681200000000,2023-04-11 08:00:00,MANA/USD,0.61852,0.61875,0.61636,0.61636,1354.172505,834.6577651818001
1681196400000,2023-04-11 07:00:00,MANA/USD,0.62132,0.62135,0.61852,0.61852,151.523057,93.72004121564
1681192800000,2023-04-11 06:00:00,MANA/USD,0.61848,0.62132,0.61651,0.62132,235.540142,146.34580102744
1681189200000,2023-04-11 05:00:00,MANA/USD,0.61381,0.61861,0.61381,0.61848,4517.470365,2793.9650713452
1681185600000,2023-04-11 04:00:00,MANA/USD,0.61338,0.61392,0.58828,0.61381,86513.713511,53102.98249018691
1681182000000,2023-04-11 03:00:00,MANA/USD,0.61291,0.61426,0.61022,0.61338,20466.37953,12553.6678761114
1681178400000,2023-04-11 02:00:00,MANA/USD,0.61291,0.61291,0.61291,0.61291,0.0,0.0
1681174800000,2023-04-11 01:00:00,MANA/USD,0.61291,0.61291,0.61291,0.61291,0.0,0.0
1681171200000,2023-04-11 00:00:00,MANA/USD,0.61291,0.61291,0.61291,0.61291,0.0,0.0
1681167600000,2023-04-10 23:00:00,MANA/USD,0.61022,0.61357,0.61003,0.61291,2355.924854,1443.9699022651398
1681164000000,2023-04-10 22:00:00,MANA/USD,0.60412,0.61022,0.60412,0.61022,623.498265,380.4711112683
1681160400000,2023-04-10 21:00:00,MANA/USD,0.60152,0.60428,0.60035,0.60412,824.025782,497.81045542184
1681156800000,2023-04-10 20:00:00,MANA/USD,0.60206,0.60402,0.60028,0.60152,1048.791109,630.86882788568
1681153200000,2023-04-10 19:00:00,MANA/USD,0.60329,0.60427,0.60206,0.60206,1693.980344,1019.8778059086401
1681149600000,2023-04-10 18:00:00,MANA/USD,0.6022,0.60338,0.6018,0.60329,1666.503989,1005.38519152381
1681146000000,2023-04-10 17:00:00,MANA/USD,0.59913,0.60413,0.59913,0.6022,2146.175299,1292.4267650578
1681142400000,2023-04-10 16:00:00,MANA/USD,0.59463,0.6001,0.59293,0.59913,1487.985068,891.4964937908401
1681138800000,2023-04-10 15:00:00,MANA/USD,0.59261,0.59651,0.59261,0.59463,3152.04558,1874.3008632354
1681135200000,2023-04-10 14:00:00,MANA/USD,0.59164,0.59433,0.5906,0.59261,987.501734,585.20340258574
1681131600000,2023-04-10 13:00:00,MANA/USD,0.59365,0.59465,0.59164,0.59164,685.41485,405.518841854
1681128000000,2023-04-10 12:00:00,MANA/USD,0.59646,0.59646,0.5935,0.59365,838.003369,497.48070000685004
1681124400000,2023-04-10 11:00:00,MANA/USD,0.59623,0.59739,0.59617,0.59646,218.317246,130.21750454916
1681120800000,2023-04-10 10:00:00,MANA/USD,0.59645,0.59679,0.59602,0.59623,159.423785,95.05324333055002
1681117200000,2023-04-10 09:00:00,MANA/USD,0.59647,0.59647,0.59417,0.59645,114.170677,68.09710029665
1681113600000,2023-04-10 08:00:00,MANA/USD,0.59383,0.59647,0.59383,0.59647,325.307786,194.03633511542
1681110000000,2023-04-10 07:00:00,MANA/USD,0.59472,0.59503,0.59383,0.59383,25.752333,15.29250790539
1681106400000,2023-04-10 06:00:00,MANA/USD,0.59604,0.59661,0.59472,0.59472,38.127933,22.67544431376
1681102800000,2023-04-10 05:00:00,MANA/USD,0.59755,0.59755,0.59457,0.59604,44.055917,26.25908876868
1681099200000,2023-04-10 04:00:00,MANA/USD,0.59862,0.59862,0.59755,0.59755,361.837094,216.2157555197
1681095600000,2023-04-10 03:00:00,MANA/USD,0.59691,0.59862,0.59639,0.59862,36.105368,21.61339539216
1681092000000,2023-04-10 02:00:00,MANA/USD,0.59296,0.59691,0.59296,0.59691,1083.759272,646.90674704952
1681088400000,2023-04-10 01:00:00,MANA/USD,0.599,0.599,0.59196,0.59296,107.763815,63.899631742400004
1681084800000,2023-04-10 00:00:00,MANA/USD,0.60002,0.60088,0.599,0.599,3212.873822,1924.511419378
1681081200000,2023-04-09 23:00:00,MANA/USD,0.60398,0.60398,0.60002,0.60002,3234.32465,1940.659476493
1681077600000,2023-04-09 22:00:00,MANA/USD,0.60317,0.60423,0.60271,0.60398,158.617007,95.80149988785999
1681074000000,2023-04-09 21:00:00,MANA/USD,0.5983,0.60317,0.5983,0.60317,149.603396,90.23628036532
1681070400000,2023-04-09 20:00:00,MANA/USD,0.59953,0.60009,0.5983,0.5983,117.786053,70.4713955099
1681066800000,2023-04-09 19:00:00,MANA/USD,0.59692,0.60172,0.5967,0.59953,673.463738,403.76171484314
1681063200000,2023-04-09 18:00:00,MANA/USD,0.59281,0.59692,0.59217,0.59692,45.756952,27.31323978784
1681059600000,2023-04-09 17:00:00,MANA/USD,0.59079,0.59281,0.58974,0.59281,116.444722,69.02959564881999
1681056000000,2023-04-09 16:00:00,MANA/USD,0.59043,0.59079,0.59043,0.59079,4.345185,2.56709184615
1681052400000,2023-04-09 15:00:00,MANA/USD,0.59057,0.59102,0.58949,0.59043,188.102116,111.06113234988
1681048800000,2023-04-09 14:00:00,MANA/USD,0.5924,0.59259,0.58799,0.59057,2097.07784,1238.4712599688
1681045200000,2023-04-09 13:00:00,MANA/USD,0.59354,0.59354,0.59075,0.5924,123.657086,73.2544577464
1681041600000,2023-04-09 12:00:00,MANA/USD,0.59162,0.5948,0.59162,0.59354,15.625505,9.2743622377
1681038000000,2023-04-09 11:00:00,MANA/USD,0.59154,0.59162,0.59098,0.59162,11.92323,7.0540213326000005
1681034400000,2023-04-09 10:00:00,MANA/USD,0.59192,0.59192,0.5894,0.59154,104.683965,61.9247526561
1681030800000,2023-04-09 09:00:00,MANA/USD,0.58952,0.59192,0.58952,0.59192,1269.413481,751.39122767352
1681027200000,2023-04-09 08:00:00,MANA/USD,0.59123,0.59123,0.58872,0.58952,60.761059,35.81985950168001
1681023600000,2023-04-09 07:00:00,MANA/USD,0.59,0.59125,0.58799,0.59123,194.623323,115.06714725729
1681020000000,2023-04-09 06:00:00,MANA/USD,0.59558,0.59558,0.58903,0.59,20526.391022,12110.57070298
1681016400000,2023-04-09 05:00:00,MANA/USD,0.59749,0.59894,0.59558,0.59558,57.434211,34.20666738738
1681012800000,2023-04-09 04:00:00,MANA/USD,0.59826,0.59826,0.5973,0.59749,27.216342,16.26149218158
1681009200000,2023-04-09 03:00:00,MANA/USD,0.59983,0.59983,0.59795,0.59826,211.593536,126.58794884736
1681005600000,2023-04-09 02:00:00,MANA/USD,0.60148,0.6016,0.59983,0.59983,204.614788,122.73408828603999
1681002000000,2023-04-09 01:00:00,MANA/USD,0.60055,0.60216,0.60055,0.60148,1266.213178,761.60190230344
1680998400000,2023-04-09 00:00:00,MANA/USD,0.60036,0.60164,0.59827,0.60055,117.728017,70.70156060935
1680994800000,2023-04-08 23:00:00,MANA/USD,0.59666,0.60041,0.59666,0.60036,847.768026,508.96601208936
1680991200000,2023-04-08 22:00:00,MANA/USD,0.59808,0.59882,0.59579,0.59666,303.843118,181.29103478588
1680987600000,2023-04-08 21:00:00,MANA/USD,0.60102,0.60102,0.59785,0.59808,1325.329315,792.6529567151999
1680984000000,2023-04-08 20:00:00,MANA/USD,0.60168,0.60207,0.6006,0.60102,112.668089,67.71577485078
1680980400000,2023-04-08 19:00:00,MANA/USD,0.6,0.60213,0.6,0.60168,803.948617,483.71980387656
1680976800000,2023-04-08 18:00:00,MANA/USD,0.60178,0.60511,0.6,0.6,669.866831,401.9200986
1680973200000,2023-04-08 17:00:00,MANA/USD,0.60308,0.60466,0.60178,0.60178,109.897114,66.13388526292
1680969600000,2023-04-08 16:00:00,MANA/USD,0.60461,0.6057,0.60307,0.60308,711.848985,429.30188587379996
1680966000000,2023-04-08 15:00:00,MANA/USD,0.60745,0.60745,0.60456,0.60461,767.952701,464.31188255161004
1680962400000,2023-04-08 14:00:00,MANA/USD,0.60761,0.60858,0.60634,0.60745,1152.045606,699.8101033647
1680958800000,2023-04-08 13:00:00,MANA/USD,0.61003,0.61003,0.60645,0.60761,39.861185,24.22005461785
1680955200000,2023-04-08 12:00:00,MANA/USD,0.61057,0.61162,0.61003,0.61003,644.050679,392.89023571036995
1680951600000,2023-04-08 11:00:00,MANA/USD,0.61107,0.61107,0.61038,0.61057,46.909065,28.641267817049997
1680948000000,2023-04-08 10:00:00,MANA/USD,0.61067,0.61107,0.61044,0.61107,18.772904,11.47155844728
1680944400000,2023-04-08 09:00:00,MANA/USD,0.6129,0.6129,0.60958,0.61067,40.00874,24.432137255800004
1680940800000,2023-04-08 08:00:00,MANA/USD,0.60978,0.61394,0.60978,0.6129,449.767213,275.6623248477
1680937200000,2023-04-08 07:00:00,MANA/USD,0.60989,0.61054,0.60978,0.60978,13.56501,8.2716717978
1680933600000,2023-04-08 06:00:00,MANA/USD,0.609,0.61205,0.609,0.60989,892.211581,544.15092113609
