time,aave,bal,bat,comp,eth_a,eth_b,eth_c,gno,knc,link,lrc,mana,matic,reth,uni,wbtc_a,wbtc_b,wbtc_c,wsteth_a,wsteth_b,yfi,zrx,gusd,usdc_a,usdc_b,usdp,tusd,psm_usdc,rwa001,rwa002,rwa003,rwa004,rwa005,rwa006,rwa007,rwa008,rwa009,rwa010,rwa011,rwa012,rwa013,rwa014,rwa015
1582560000,0,0,0,0,432186067.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582732800,0,0,0,0,362609353.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582905600,0,0,0,0,374035698.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583078400,0,0,0,0,359495977.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583251200,0,0,0,0,362049804.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583424000,0,0,0,0,376554986.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583596800,0,0,0,0,409394536.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583769600,0,0,0,0,342410310.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583942400,0,0,0,0,335975028.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584115200,0,0,0,0,237226529.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584288000,0,0,0,0,224356424.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584460800,0,0,0,0,212351160.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639487.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584633600,0,0,0,0,238265150.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8453548.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
